Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Renault Kwid,Renault,2021,"29,042 km",Petrol,Manual,"EMI ₹6,529/m*",₹3.70 lakh
Tata TIGOR,Tata,2019,"81,313 km",Petrol,Auto,"EMI ₹8,809/m*",₹4.99 lakh
Tata TIGOR,Tata,2021,"36,206 km",Petrol,Manual,"EMI ₹10,060/m*",₹5.70 lakh
Renault Kwid,Renault,2018,"57,335 km",Petrol,Manual,"EMI ₹4,554/m*",₹2.58 lakh
Renault Kwid,Renault,2017,"45,145 km",Petrol,Manual,"EMI ₹5,645/m*",₹2.89 lakh
Maruti Wagon R 1.0,Maruti,2017,"49,218 km",Petrol,Auto,"EMI ₹7,147/m*",₹3.66 lakh
Tata Zest,Tata,2014,"76,499 km",Petrol,Manual,"EMI ₹9,931/m*",₹2.99 lakh
Mahindra TUV300,Mahindra,2017,"30,609 km",Diesel,Manual,"EMI ₹12,457/m*",₹5.60 lakh
Honda Jazz,Honda,2017,"71,229 km",Petrol,Manual,"EMI ₹9,457/m*",₹4.84 lakh
Hyundai i10,Hyundai,2013,"79,492 km",Petrol,Manual,"EMI ₹13,146/m*",₹2.79 lakh
Hyundai i10,Hyundai,2013,"68,100 km",Petrol,Manual,"EMI ₹13,421/m*",₹2.85 lakh
Volkswagen Ameo,Volkswagen,2016,"67,291 km",Petrol,Manual,"EMI ₹9,518/m*",₹4.28 lakh
Toyota Etios Liva,Toyota,2015,"38,768 km",Petrol,Manual,"EMI ₹10,036/m*",₹3.81 lakh
Renault Duster,Renault,2014,"90,221 km",Diesel,Manual,"EMI ₹18,782/m*",₹3.99 lakh
Hyundai Grand i10,Hyundai,2014,"81,419 km",Diesel,Manual,"EMI ₹15,461/m*",₹3.28 lakh
Honda City,Honda,2014,"82,405 km",Petrol,Auto,"EMI ₹15,893/m*",₹4.78 lakh
Hyundai Eon,Hyundai,2014,"40,419 km",Petrol,Manual,"EMI ₹7,871/m*",₹2.37 lakh
Maruti Celerio,Maruti,2020,"18,949 km",Petrol,Manual,"EMI ₹7,403/m*",₹4.19 lakh
KIA SONET,KIA,2021,"62,570 km",Diesel,Manual,"EMI ₹14,105/m*",₹7.99 lakh
Maruti Ciaz,Maruti,2015,"51,463 km",Petrol,Manual,"EMI ₹13,677/m*",₹5.19 lakh
Maruti Dzire,Maruti,2018,"41,032 km",Petrol,Auto,"EMI ₹9,279/m*",₹5.26 lakh
Honda Jazz,Honda,2015,"79,887 km",Diesel,Manual,"EMI ₹12,954/m*",₹3.90 lakh
Renault Duster,Renault,2016,"77,608 km",Diesel,Auto,"EMI ₹14,220/m*",₹5.40 lakh
Hyundai Eon,Hyundai,2013,"43,596 km",Petrol,Manual,"EMI ₹9,705/m*",₹2.06 lakh
Maruti Ciaz,Maruti,2018,"99,109 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
Maruti Swift,Maruti,2016,"18,988 km",Petrol,Manual,"EMI ₹10,640/m*",₹4.78 lakh
Maruti Baleno,Maruti,2016,"83,182 km",Petrol,Manual,"EMI ₹10,525/m*",₹4.73 lakh
Maruti Dzire,Maruti,2018,"30,785 km",Petrol,Manual,"EMI ₹10,139/m*",₹5.74 lakh
Maruti Dzire,Maruti,2018,"71,880 km",Petrol,Manual,"EMI ₹9,444/m*",₹5.35 lakh
Maruti Dzire,Maruti,2020,"41,988 km",Petrol,Manual,"EMI ₹8,978/m*",₹5.09 lakh
Honda Jazz,Honda,2017,"22,707 km",Petrol,Auto,"EMI ₹10,093/m*",₹5.16 lakh
Maruti S Cross,Maruti,2021,"33,046 km",Petrol,Manual,"EMI ₹12,180/m*",₹6.90 lakh
Maruti Wagon R 1.0,Maruti,2016,"43,312 km",Petrol,Manual,"EMI ₹7,580/m*",₹3.41 lakh
Honda Jazz,Honda,2017,"56,139 km",Petrol,Auto,"EMI ₹9,149/m*",₹4.68 lakh
Maruti Ciaz,Maruti,2017,"76,249 km",Petrol,Manual,"EMI ₹11,094/m*",₹5.67 lakh
Ford Classic,Ford,2013,"87,098 km",Diesel,Manual,"EMI ₹20,020/m*",₹2.25 lakh
Hyundai Grand i10,Hyundai,2019,"25,161 km",Petrol,Manual,"EMI ₹7,246/m*",₹4.10 lakh
Hyundai Elite i20,Hyundai,2018,"53,812 km",Petrol,Auto,"EMI ₹8,650/m*",₹4.90 lakh
Hyundai Grand i10,Hyundai,2017,"29,408 km",Petrol,Auto,"EMI ₹9,756/m*",₹4.99 lakh
Hyundai Elite i20,Hyundai,2017,"54,576 km",Petrol,Manual,"EMI ₹7,507/m*",₹3.84 lakh
Hyundai Eon,Hyundai,2018,"1,09,456 km",Petrol,Manual,"EMI ₹5,806/m*",₹2.61 lakh
Maruti Ciaz,Maruti,2016,"52,851 km",Petrol,Manual,"EMI ₹10,136/m*",₹4.56 lakh
Honda City,Honda,2017,"43,945 km",Petrol,Manual,"EMI ₹10,296/m*",₹5.27 lakh
Honda Jazz,Honda,2018,"47,411 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
Volkswagen Vento,Volkswagen,2016,"1,19,043 km",Diesel,Manual,"EMI ₹13,886/m*",₹5.27 lakh
Hyundai NEW I20,Hyundai,2022,"51,522 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
KIA SONET,KIA,2022,"46,589 km",Diesel,Auto,"EMI ₹21,403/m*",₹12.50 lakh
Mahindra XUV500,Mahindra,2016,"64,362 km",Diesel,Manual,"EMI ₹21,323/m*",₹8.25 lakh
Tata Tiago,Tata,2016,"57,688 km",Petrol,Manual,"EMI ₹6,406/m*",₹2.88 lakh
Ford Ecosport,Ford,2016,"72,482 km",Diesel,Manual,"EMI ₹14,484/m*",₹5.50 lakh
Honda City,Honda,2016,"1,29,335 km",Petrol,Auto,"EMI ₹10,534/m*",₹4.74 lakh
Maruti BREZZA,Maruti,2022,"10,563 km",Petrol,Auto,"EMI ₹15,128/m*",₹8.84 lakh
Honda City,Honda,2015,"51,571 km",Petrol,Manual,"EMI ₹12,782/m*",₹4.85 lakh
Datsun Redi Go,Datsun,2017,"51,585 km",Petrol,Manual,"EMI ₹2,933/m*",₹1.50 lakh
Maruti Baleno,Maruti,2023,"29,137 km",Petrol,Manual,"EMI ₹12,533/m*",₹7.10 lakh
Renault Duster,Renault,2019,"37,645 km",Diesel,Manual,"EMI ₹15,838/m*",₹9.25 lakh
Maruti Ertiga,Maruti,2014,"54,724 km",Petrol,Manual,"EMI ₹17,888/m*",₹5.39 lakh
Renault Duster,Renault,2015,"76,908 km",Diesel,Manual,"EMI ₹14,190/m*",₹4.27 lakh
Maruti Ciaz,Maruti,2018,"1,11,327 km",Petrol,Manual,"EMI ₹11,001/m*",₹4.95 lakh
Hyundai VENUE,Hyundai,2022,"58,032 km",Petrol,Manual,"EMI ₹12,922/m*",₹7.32 lakh
Maruti Baleno,Maruti,2017,"99,529 km",Petrol,Manual,"EMI ₹10,069/m*",₹5.15 lakh
Volkswagen Vento,Volkswagen,2017,"76,300 km",Petrol,Auto,"EMI ₹11,635/m*",₹5.95 lakh
Mahindra XUV700,Mahindra,2022,"69,334 km",Diesel,Manual,"EMI ₹26,540/m*",₹15.50 lakh
Hyundai Grand i10,Hyundai,2014,"55,667 km",Petrol,Manual,"EMI ₹8,470/m*",₹2.55 lakh
Tata PUNCH,Tata,2022,"84,424 km",Petrol,Manual,"EMI ₹10,288/m*",₹5.83 lakh
Maruti Vitara Brezza,Maruti,2018,"55,196 km",Diesel,Auto,"EMI ₹15,249/m*",₹7.80 lakh
Toyota Urban Cruiser Taisor,Toyota,2024,"21,390 km",Petrol,Manual,"EMI ₹15,753/m*",₹9.20 lakh
Hyundai Elite i20,Hyundai,2014,"1,22,146 km",Petrol,Manual,"EMI ₹10,816/m*",₹3.26 lakh
Renault Kiger,Renault,2021,"29,497 km",Petrol,Manual,"EMI ₹8,932/m*",₹5.06 lakh
Toyota Glanza,Toyota,2022,"62,831 km",Petrol,Manual,"EMI ₹9,169/m*",₹5.19 lakh
Maruti Baleno,Maruti,2016,"46,313 km",Petrol,Manual,"EMI ₹8,720/m*",₹3.92 lakh
Hyundai Creta,Hyundai,2017,"80,850 km",Petrol,Manual,"EMI ₹11,900/m*",₹6.09 lakh
Hyundai Creta,Hyundai,2020,"73,011 km",Diesel,Manual,"EMI ₹15,838/m*",₹9.25 lakh
Honda City,Honda,2018,"33,547 km",Petrol,Manual,"EMI ₹11,827/m*",₹6.70 lakh
Tata Tiago,Tata,2019,"69,193 km",Petrol,Manual,"EMI ₹7,154/m*",₹4.05 lakh
Hyundai Verna,Hyundai,2016,"95,846 km",Petrol,Auto,"EMI ₹13,185/m*",₹5.93 lakh
Chevrolet Sail UVA,Chevrolet,2013,"85,778 km",Diesel,Manual,"EMI ₹17,414/m*",₹1.96 lakh
Skoda KUSHAQ,Skoda,2021,"86,733 km",Petrol,Manual,"EMI ₹15,222/m*",₹8.89 lakh
Mahindra Thar,Mahindra,2021,"40,490 km",Petrol,Auto,"EMI ₹16,866/m*",₹9.85 lakh
Hyundai Creta,Hyundai,2019,"61,822 km",Petrol,Manual,"EMI ₹13,059/m*",₹7.40 lakh
Nissan MAGNITE,Nissan,2025,"2,391 km",Petrol,Auto,"EMI ₹12,004/m*",₹6.80 lakh
Maruti Baleno,Maruti,2018,"98,712 km",Petrol,Auto,"EMI ₹7,732/m*",₹4.38 lakh
Mahindra XUV500,Mahindra,2018,"90,668 km",Diesel,Manual,"EMI ₹16,560/m*",₹8.70 lakh
Toyota Innova Crysta,Toyota,2022,"22,173 km",Petrol,Auto,"EMI ₹29,349/m*",₹17.14 lakh
Nissan MAGNITE,Nissan,2021,"69,890 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
Hyundai Creta,Hyundai,2016,"36,776 km",Petrol,Manual,"EMI ₹13,903/m*",₹6.25 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"39,614 km",Petrol,Manual,"EMI ₹10,496/m*",₹5.95 lakh
Tata Tiago,Tata,2016,"82,759 km",Petrol,Manual,"EMI ₹7,215/m*",₹3.24 lakh
Toyota YARIS,Toyota,2020,"49,011 km",Petrol,Manual,"EMI ₹9,480/m*",₹5.37 lakh
Maruti Vitara Brezza,Maruti,2019,"69,559 km",Diesel,Manual,"EMI ₹15,153/m*",₹8.85 lakh
Renault Kwid,Renault,2016,"61,912 km",Petrol,Manual,"EMI ₹4,783/m*",₹2.15 lakh
Tata ALTROZ,Tata,2022,"24,918 km",Petrol,Auto,"EMI ₹12,886/m*",₹7.30 lakh
Hyundai Verna,Hyundai,2020,"91,811 km",Petrol,Auto,"EMI ₹14,263/m*",₹8.33 lakh
Hyundai VENUE,Hyundai,2021,"50,645 km",Diesel,Manual,"EMI ₹12,745/m*",₹7.22 lakh
Nissan Kicks,Nissan,2019,"48,512 km",Diesel,Manual,"EMI ₹10,138/m*",₹5.74 lakh
Hyundai Creta N Line,Hyundai,2024,"21,118 km",Petrol,Auto,"EMI ₹32,588/m*",₹19.03 lakh
Jeep Compass,Jeep,2018,"1,45,715 km",Diesel,Manual,"EMI ₹17,462/m*",₹7.85 lakh
Hyundai NEW SANTRO,Hyundai,2019,"31,054 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
Hyundai Creta,Hyundai,2017,"99,631 km",Petrol,Manual,"EMI ₹13,275/m*",₹6.79 lakh
Hyundai NEW SANTRO,Hyundai,2019,"36,924 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
Tata NEXON,Tata,2024,"39,150 km",Petrol,Manual,"EMI ₹13,328/m*",₹7.55 lakh
Hyundai Elite i20,Hyundai,2018,"1,20,685 km",Petrol,Manual,"EMI ₹9,387/m*",₹4.22 lakh
Mahindra Thar,Mahindra,2021,"34,806 km",Petrol,Auto,"EMI ₹20,123/m*",₹11.75 lakh
Ford Ecosport,Ford,2014,"81,627 km",Diesel,Manual,"EMI ₹20,427/m*",₹4.34 lakh
Maruti Alto K10,Maruti,2016,"85,465 km",Petrol,Manual,"EMI ₹5,885/m*",₹2.65 lakh
Hyundai Creta,Hyundai,2017,"1,39,997 km",Petrol,Auto,"EMI ₹15,532/m*",₹6.98 lakh
Hyundai NEW I20,Hyundai,2022,"1,00,478 km",Petrol,Manual,"EMI ₹14,882/m*",₹6.69 lakh
Hyundai Elite i20,Hyundai,2017,"33,805 km",Petrol,Auto,"EMI ₹8,362/m*",₹4.28 lakh
Maruti S Cross,Maruti,2017,"87,011 km",Diesel,Manual,"EMI ₹13,080/m*",₹5.88 lakh
Tata NEXON,Tata,2021,"28,382 km",Petrol,Auto,"EMI ₹12,930/m*",₹7.32 lakh
Maruti Swift,Maruti,2018,"61,367 km",Petrol,Auto,"EMI ₹8,305/m*",₹4.70 lakh
Skoda KUSHAQ,Skoda,2024,"17,862 km",Petrol,Manual,"EMI ₹21,917/m*",₹12.80 lakh
Maruti Swift,Maruti,2018,"66,524 km",Petrol,Manual,"EMI ₹7,908/m*",₹4.48 lakh
Maruti Alto 800,Maruti,2015,"88,606 km",Petrol,Manual,"EMI ₹4,872/m*",₹1.85 lakh
Hyundai VENUE,Hyundai,2020,"58,065 km",Petrol,Manual,"EMI ₹11,404/m*",₹6.46 lakh
Toyota Innova Crysta,Toyota,2020,"74,069 km",Diesel,Manual,"EMI ₹35,957/m*",₹21.00 lakh
Honda Amaze,Honda,2023,"23,392 km",Petrol,Auto,"EMI ₹14,045/m*",₹7.96 lakh
MG HECTOR,MG,2021,"35,992 km",Diesel,Manual,"EMI ₹18,852/m*",₹11.01 lakh
Chevrolet Beat,Chevrolet,2013,"53,420 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
Hyundai i10,Hyundai,2014,"65,854 km",Petrol,Manual,"EMI ₹6,643/m*",₹2.00 lakh
Hyundai Creta,Hyundai,2024,"8,823 km",Petrol,Auto,"EMI ₹30,820/m*",₹18.00 lakh
Hyundai NEW I20,Hyundai,2022,"11,382 km",Petrol,Manual,"EMI ₹11,545/m*",₹6.54 lakh
Maruti Swift,Maruti,2018,"46,412 km",Petrol,Auto,"EMI ₹7,591/m*",₹4.30 lakh
Renault Kiger,Renault,2022,"48,818 km",Petrol,Auto,"EMI ₹9,974/m*",₹5.65 lakh
Honda Jazz,Honda,2016,"61,368 km",Petrol,Manual,"EMI ₹9,146/m*",₹4.11 lakh
Tata NEXON,Tata,2023,"21,859 km",Petrol,Auto,"EMI ₹14,600/m*",₹8.53 lakh
Hyundai Elite i20,Hyundai,2016,"1,13,330 km",Diesel,Manual,"EMI ₹11,561/m*",₹4.39 lakh
Tata ALTROZ,Tata,2022,"80,230 km",Petrol,Manual,"EMI ₹10,362/m*",₹5.87 lakh
Maruti Swift,Maruti,2016,"1,21,707 km",Petrol,Manual,"EMI ₹7,868/m*",₹3.54 lakh
Hyundai NEW SANTRO,Hyundai,2020,"46,872 km",Petrol,Manual,"EMI ₹5,460/m*",₹3.09 lakh
Nissan Kicks,Nissan,2019,"65,368 km",Diesel,Manual,"EMI ₹10,292/m*",₹5.83 lakh
Maruti Alto 800,Maruti,2014,"69,527 km",Petrol,Manual,"EMI ₹7,681/m*",₹2.31 lakh
Hyundai VENUE,Hyundai,2021,"20,372 km",Petrol,Manual,"EMI ₹13,779/m*",₹7.81 lakh
Volkswagen Polo,Volkswagen,2013,"83,205 km",Diesel,Manual,"EMI ₹35,152/m*",₹3.96 lakh
Hyundai Eon,Hyundai,2014,"84,097 km",Petrol,Manual,"EMI ₹4,816/m*",₹1.45 lakh
Hyundai VENUE,Hyundai,2021,"35,525 km",Petrol,Manual,"EMI ₹11,810/m*",₹6.69 lakh
Hyundai Elite i20,Hyundai,2018,"23,926 km",Petrol,Auto,"EMI ₹8,791/m*",₹4.98 lakh
Hyundai GRAND I10 NIOS,Hyundai,2019,"55,343 km",Petrol,Auto,"EMI ₹7,838/m*",₹4.44 lakh
Volkswagen Polo,Volkswagen,2021,"32,836 km",Petrol,Auto,"EMI ₹13,928/m*",₹7.89 lakh
Honda City,Honda,2019,"44,916 km",Petrol,Auto,"EMI ₹12,110/m*",₹6.86 lakh
Toyota Glanza,Toyota,2022,"14,530 km",Petrol,Auto,"EMI ₹12,712/m*",₹7.20 lakh
Honda City,Honda,2016,"1,18,172 km",Petrol,Auto,"EMI ₹8,581/m*",₹3.86 lakh
Hyundai Verna,Hyundai,2019,"84,490 km",Petrol,Manual,"EMI ₹11,074/m*",₹6.27 lakh
Mahindra XUV500,Mahindra,2017,"78,236 km",Diesel,Auto,"EMI ₹22,286/m*",₹10.25 lakh
Maruti Swift,Maruti,2013,"1,08,127 km",Petrol,Manual,"EMI ₹13,651/m*",₹2.90 lakh
Honda Brio,Honda,2015,"1,01,243 km",Petrol,Auto,"EMI ₹8,954/m*",₹3.40 lakh
Maruti Vitara Brezza,Maruti,2016,"1,33,214 km",Diesel,Manual,"EMI ₹13,904/m*",₹5.28 lakh
Maruti Alto,Maruti,2019,"14,377 km",Petrol,Manual,"EMI ₹3,954/m*",₹2.24 lakh
Renault Kwid,Renault,2017,"85,764 km",Petrol,Manual,"EMI ₹4,027/m*",₹2.06 lakh
Tata NEXON,Tata,2024,"19,882 km",Petrol,Manual,"EMI ₹13,458/m*",₹7.62 lakh
KIA SELTOS,KIA,2022,"31,594 km",Petrol,Manual,"EMI ₹15,667/m*",₹9.15 lakh
Maruti Ciaz,Maruti,2015,"74,839 km",Petrol,Manual,"EMI ₹11,060/m*",₹4.20 lakh
Maruti Wagon R 1.0,Maruti,2012,"37,326 km",Petrol,Manual,"EMI ₹18,481/m*",₹2.08 lakh
Hyundai VENUE,Hyundai,2022,"1,01,922 km",Petrol,Manual,"EMI ₹12,907/m*",₹5.80 lakh
Skoda KUSHAQ,Skoda,2022,"27,752 km",Petrol,Auto,"EMI ₹21,831/m*",₹12.75 lakh
Hyundai VENUE,Hyundai,2019,"56,567 km",Petrol,Auto,"EMI ₹10,945/m*",₹6.20 lakh
Maruti Vitara Brezza,Maruti,2020,"1,02,607 km",Petrol,Manual,"EMI ₹14,388/m*",₹6.47 lakh
Mahindra XUV300,Mahindra,2019,"75,257 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
Renault Duster,Renault,2017,"88,940 km",Diesel,Auto,"EMI ₹10,722/m*",₹4.82 lakh
Tata NEXON,Tata,2018,"25,476 km",Diesel,Manual,"EMI ₹13,861/m*",₹7.09 lakh
Hyundai Verna,Hyundai,2017,"34,773 km",Petrol,Auto,"EMI ₹12,981/m*",₹6.64 lakh
Honda WR-V,Honda,2017,"98,677 km",Diesel,Manual,"EMI ₹11,834/m*",₹5.32 lakh
Maruti S PRESSO,Maruti,2022,"40,904 km",Petrol,Manual,"EMI ₹5,772/m*",₹3.27 lakh
Hyundai VENUE,Hyundai,2022,"19,024 km",Petrol,Manual,"EMI ₹12,763/m*",₹7.23 lakh
Tata Tiago,Tata,2019,"37,452 km",Petrol,Manual,"EMI ₹6,320/m*",₹3.58 lakh
MG HECTOR,MG,2019,"95,164 km",Diesel,Manual,"EMI ₹14,349/m*",₹8.38 lakh
Hyundai Elite i20,Hyundai,2019,"49,142 km",Petrol,Manual,"EMI ₹10,190/m*",₹5.77 lakh
Toyota URBAN CRUISER HYRYDER,Toyota,2023,"33,241 km",Hybrid,Auto,"EMI ₹24,965/m*",₹14.58 lakh
Maruti Celerio,Maruti,2015,"81,580 km",Petrol,Auto,"EMI ₹6,873/m*",₹2.61 lakh
Honda Amaze,Honda,2023,"11,458 km",Petrol,Manual,"EMI ₹11,721/m*",₹6.64 lakh
Maruti Ciaz,Maruti,2018,"58,883 km",Petrol,Auto,"EMI ₹9,826/m*",₹5.57 lakh
Tata Tiago,Tata,2016,"68,731 km",Petrol,Manual,"EMI ₹6,651/m*",₹2.99 lakh
Tata ALTROZ,Tata,2020,"53,590 km",Petrol,Manual,"EMI ₹9,425/m*",₹5.34 lakh
Skoda KUSHAQ,Skoda,2022,"32,356 km",Petrol,Manual,"EMI ₹14,537/m*",₹8.49 lakh
Tata TIGOR,Tata,2017,"91,995 km",Petrol,Manual,"EMI ₹6,784/m*",₹3.47 lakh
Hyundai NEW I20,Hyundai,2022,"26,568 km",Petrol,Manual,"EMI ₹12,145/m*",₹6.88 lakh
Mahindra Thar,Mahindra,2021,"40,167 km",Petrol,Manual,"EMI ₹17,696/m*",₹10.33 lakh
KIA SONET,KIA,2022,"71,501 km",Diesel,Manual,"EMI ₹15,591/m*",₹9.11 lakh
Ford New Figo,Ford,2015,"1,17,596 km",Diesel,Manual,"EMI ₹9,405/m*",₹2.83 lakh
Maruti Baleno,Maruti,2017,"86,212 km",Diesel,Manual,"EMI ₹11,007/m*",₹4.95 lakh
Maruti Wagon R 1.0,Maruti,2017,"72,272 km",CNG,Auto,"EMI ₹7,426/m*",₹2.82 lakh
Hyundai Elite i20,Hyundai,2015,"94,350 km",Petrol,Manual,"EMI ₹9,691/m*",₹3.68 lakh
Datsun Redi Go,Datsun,2016,"70,807 km",Petrol,Manual,"EMI ₹3,604/m*",₹1.62 lakh
Renault Kwid,Renault,2018,"77,765 km",Petrol,Manual,"EMI ₹4,131/m*",₹2.34 lakh
Hyundai VENUE,Hyundai,2019,"83,501 km",Petrol,Manual,"EMI ₹12,343/m*",₹6.99 lakh
Ford Figo,Ford,2015,"77,456 km",Petrol,Manual,"EMI ₹7,011/m*",₹2.66 lakh
Maruti Swift Dzire,Maruti,2014,"58,960 km",Petrol,Manual,"EMI ₹11,260/m*",₹3.39 lakh
Nissan Sunny,Nissan,2013,"25,906 km",Petrol,Manual,"EMI ₹11,439/m*",₹2.43 lakh
Ford Ecosport,Ford,2014,"1,18,840 km",Diesel,Manual,"EMI ₹15,817/m*",₹3.36 lakh
Renault Kwid,Renault,2024,"5,049 km",Petrol,Auto,"EMI ₹8,650/m*",₹4.90 lakh
Maruti IGNIS,Maruti,2022,"46,564 km",Petrol,Manual,"EMI ₹7,972/m*",₹4.52 lakh
MG ASTOR,MG,2022,"17,450 km",Petrol,Auto,"EMI ₹20,290/m*",₹11.85 lakh
Hyundai Elite i20,Hyundai,2018,"43,038 km",Petrol,Manual,"EMI ₹7,505/m*",₹4.25 lakh
KIA SELTOS,KIA,2021,"77,664 km",Petrol,Manual,"EMI ₹17,834/m*",₹10.42 lakh
Hyundai Sonata,Hyundai,2013,"64,799 km",Petrol,Auto,"EMI ₹21,216/m*",₹4.51 lakh
Ford Ecosport,Ford,2019,"1,00,313 km",Petrol,Manual,"EMI ₹12,045/m*",₹5.41 lakh
Hyundai i20,Hyundai,2012,"1,05,260 km",Diesel,Manual,"EMI ₹12,045/m*",₹2.80 lakh
Hyundai VENUE,Hyundai,2021,"48,742 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
Maruti S PRESSO,Maruti,2021,"39,450 km",Petrol,Auto,"EMI ₹6,496/m*",₹3.68 lakh
MG HECTOR,MG,2020,"46,912 km",Petrol,Auto,"EMI ₹19,263/m*",₹11.25 lakh
Hyundai Elite i20,Hyundai,2018,"95,768 km",Petrol,Manual,"EMI ₹8,226/m*",₹4.66 lakh
Maruti S Cross,Maruti,2022,"13,393 km",Petrol,Auto,"EMI ₹13,946/m*",₹7.90 lakh
KIA SELTOS,KIA,2019,"28,337 km",Petrol,Auto,"EMI ₹19,006/m*",₹11.10 lakh
Hyundai NEW I20 N LINE,Hyundai,2022,"20,683 km",Petrol,Manual,"EMI ₹14,105/m*",₹7.99 lakh
Hyundai Creta,Hyundai,2021,"1,07,400 km",Diesel,Manual,"EMI ₹23,808/m*",₹10.95 lakh
Hyundai Creta,Hyundai,2019,"38,773 km",Petrol,Manual,"EMI ₹14,084/m*",₹7.98 lakh
Hyundai Elite i20,Hyundai,2018,"6,952 km",Diesel,Manual,"EMI ₹12,980/m*",₹6.64 lakh
Hyundai Eon,Hyundai,2015,"82,924 km",Petrol,Manual,"EMI ₹5,082/m*",₹1.93 lakh
Nissan MAGNITE,Nissan,2023,"46,300 km",Petrol,Manual,"EMI ₹9,550/m*",₹5.41 lakh
Hyundai Verna,Hyundai,2014,"41,907 km",Petrol,Manual,"EMI ₹13,843/m*",₹4.17 lakh
Honda Brio,Honda,2013,"53,389 km",Petrol,Manual,"EMI ₹12,009/m*",₹2.55 lakh
MG HECTOR,MG,2020,"39,286 km",Petrol,Manual,"EMI ₹17,105/m*",₹9.99 lakh
Maruti Ertiga,Maruti,2021,"52,323 km",Petrol,Auto,"EMI ₹14,334/m*",₹8.37 lakh
Maruti Dzire,Maruti,2017,"75,698 km",Petrol,Manual,"EMI ₹8,895/m*",₹4.55 lakh
Tata NEXON,Tata,2022,"21,723 km",Petrol,Manual,"EMI ₹11,651/m*",₹6.60 lakh
KIA SELTOS,KIA,2020,"95,645 km",Diesel,Manual,"EMI ₹17,896/m*",₹10.45 lakh
Datsun Go,Datsun,2014,"59,457 km",Petrol,Manual,"EMI ₹5,613/m*",₹1.69 lakh
Renault Kwid,Renault,2022,"49,570 km",Petrol,Manual,"EMI ₹6,090/m*",₹3.45 lakh
Hyundai Elite i20,Hyundai,2015,"1,00,261 km",Diesel,Manual,"EMI ₹13,551/m*",₹4.08 lakh
Nissan Terrano,Nissan,2014,"1,24,832 km",Petrol,Manual,"EMI ₹11,551/m*",₹3.48 lakh
Honda Jazz,Honda,2015,"80,054 km",Petrol,Auto,"EMI ₹9,296/m*",₹3.53 lakh
Maruti Vitara Brezza,Maruti,2017,"74,011 km",Diesel,Manual,"EMI ₹15,126/m*",₹6.80 lakh
Maruti Swift,Maruti,2023,"14,107 km",CNG,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Maruti Baleno,Maruti,2017,"26,954 km",Petrol,Auto,"EMI ₹10,303/m*",₹5.27 lakh
Hyundai Grand i10,Hyundai,2017,"86,420 km",Petrol,Manual,"EMI ₹6,041/m*",₹3.09 lakh
Hyundai VENUE,Hyundai,2021,"78,644 km",Petrol,Manual,"EMI ₹12,022/m*",₹6.81 lakh
Hyundai VENUE,Hyundai,2020,"82,463 km",Petrol,Manual,"EMI ₹10,875/m*",₹6.16 lakh
Ford Ecosport,Ford,2015,"58,975 km",Petrol,Manual,"EMI ₹9,875/m*",₹3.75 lakh
Maruti Alto K10,Maruti,2018,"72,039 km",Petrol,Manual,"EMI ₹4,766/m*",₹2.70 lakh
Honda Amaze,Honda,2018,"38,309 km",Petrol,Auto,"EMI ₹8,756/m*",₹4.96 lakh
Maruti Grand Vitara,Maruti,2023,"51,190 km",Petrol,Auto,"EMI ₹17,705/m*",₹10.34 lakh
Ford FREESTYLE,Ford,2020,"32,553 km",Diesel,Manual,"EMI ₹9,003/m*",₹5.10 lakh
Skoda Rapid,Skoda,2020,"38,988 km",Petrol,Manual,"EMI ₹10,265/m*",₹5.82 lakh
Volkswagen TAIGUN,Volkswagen,2023,"48,669 km",Petrol,Manual,"EMI ₹15,736/m*",₹9.19 lakh
Maruti Swift,Maruti,2020,"49,503 km",Petrol,Manual,"EMI ₹10,820/m*",₹6.13 lakh
Hyundai Grand i10,Hyundai,2015,"37,228 km",Petrol,Manual,"EMI ₹9,612/m*",₹3.65 lakh
Tata Tiago,Tata,2021,"38,116 km",Petrol,Manual,"EMI ₹7,679/m*",₹4.35 lakh
Maruti Baleno,Maruti,2020,"36,850 km",Petrol,Auto,"EMI ₹10,853/m*",₹6.15 lakh
Maruti Ertiga,Maruti,2023,"26,021 km",Petrol,Manual,"EMI ₹17,465/m*",₹10.20 lakh
Tata NEXON,Tata,2019,"27,633 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
Mahindra XUV300,Mahindra,2021,"47,970 km",Petrol,Auto,"EMI ₹11,651/m*",₹6.60 lakh
