Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Tata Tiago,Tata,2020,"93,880 km",Petrol,Manual,"EMI ₹5,472/m*",₹3.10 lakh
Tata PUNCH,Tata,2022,"30,535 km",Petrol,Auto,"EMI ₹12,533/m*",₹7.10 lakh
Maruti Ciaz,Maruti,2017,"44,133 km",Petrol,Manual,"EMI ₹11,847/m*",₹6.06 lakh
Hyundai New Elantra,Hyundai,2018,"73,410 km",Petrol,Auto,"EMI ₹13,999/m*",₹7.93 lakh
Maruti Alto 800,Maruti,2012,"60,575 km",Petrol,Manual,"EMI ₹17,859/m*",₹2.01 lakh
Skoda KUSHAQ,Skoda,2022,"24,909 km",Petrol,Auto,"EMI ₹14,486/m*",₹8.46 lakh
Volkswagen Polo,Volkswagen,2016,"73,359 km",Petrol,Manual,"EMI ₹8,809/m*",₹3.96 lakh
Ford Figo,Ford,2012,"82,726 km",Diesel,Manual,"EMI ₹8,809/m*",₹1.80 lakh
Hyundai Verna,Hyundai,2013,"1,11,994 km",Diesel,Manual,"EMI ₹27,099/m*",₹3.05 lakh
Ssangyong Rexton,Ssangyong,2013,"96,255 km",Diesel,Auto,"EMI ₹24,789/m*",₹2.79 lakh
Ford Figo,Ford,2011,"95,206 km",Diesel,Manual,"EMI ₹24,789/m*",₹1.31 lakh
KIA SELTOS,KIA,2020,"1,45,804 km",Diesel,Auto,"EMI ₹28,917/m*",₹13.30 lakh
KIA SELTOS,KIA,2020,"1,39,454 km",Petrol,Auto,"EMI ₹23,938/m*",₹11.01 lakh
Hyundai Eon,Hyundai,2015,"43,351 km",Petrol,Manual,"EMI ₹6,820/m*",₹2.59 lakh
Hyundai i10,Hyundai,2012,"32,640 km",Petrol,Manual,"EMI ₹20,702/m*",₹2.33 lakh
KIA SELTOS,KIA,2021,"64,621 km",Petrol,Manual,"EMI ₹20,102/m*",₹11.74 lakh
Honda Amaze,Honda,2013,"88,367 km",Petrol,Manual,"EMI ₹9,415/m*",₹2.00 lakh
BMW 5 Series,BMW,2011,"91,410 km",Diesel,Auto,"EMI ₹9,415/m*",₹6.29 lakh
Tata PUNCH,Tata,2022,"25,606 km",Petrol,Auto,"EMI ₹13,766/m*",₹8.04 lakh
Skoda Fabia,Skoda,2011,"1,80,133 km",Diesel,Manual,"EMI ₹13,766/m*",₹1.84 lakh
Hyundai i20,Hyundai,2012,"1,60,547 km",Diesel,Manual,"EMI ₹13,766/m*",₹2.00 lakh
Hyundai Grand i10,Hyundai,2018,"64,887 km",Petrol,Auto,"EMI ₹7,944/m*",₹4.50 lakh
Tata Nano,Tata,2013,"43,557 km",Petrol,Manual,"EMI ₹2,777/m*",₹0.59 lakh
Honda Amaze,Honda,2018,"93,673 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
Hyundai i20,Hyundai,2011,"1,22,559 km",Petrol,Manual,"EMI ₹8,209/m*",₹2.34 lakh
Ford Fiesta Classic,Ford,2011,"76,659 km",Petrol,Manual,"EMI ₹8,209/m*",₹1.44 lakh
MG HECTOR,MG,2023,"18,802 km",Petrol,Auto,"EMI ₹31,485/m*",₹18.39 lakh
Skoda Laura,Skoda,2011,"95,153 km",Diesel,Auto,"EMI ₹31,485/m*",₹2.00 lakh
Maruti Vitara Brezza,Maruti,2021,"58,522 km",Petrol,Manual,"EMI ₹13,801/m*",₹8.06 lakh
Volkswagen Vento,Volkswagen,2017,"60,849 km",Petrol,Manual,"EMI ₹9,775/m*",₹5.00 lakh
Hyundai Eon,Hyundai,2012,"63,597 km",Petrol,Manual,"EMI ₹18,214/m*",₹2.05 lakh
Mahindra XUV500,Mahindra,2014,"1,35,974 km",Diesel,Manual,"EMI ₹26,691/m*",₹5.67 lakh
Tata Tiago,Tata,2018,"61,603 km",Petrol,Auto,"EMI ₹7,414/m*",₹4.20 lakh
Hyundai Verna,Hyundai,2019,"59,059 km",Petrol,Manual,"EMI ₹13,787/m*",₹7.81 lakh
Hyundai i20,Hyundai,2012,"38,158 km",Petrol,Manual,"EMI ₹25,766/m*",₹2.90 lakh
Volkswagen Polo,Volkswagen,2013,"1,28,848 km",Diesel,Manual,"EMI ₹24,522/m*",₹2.76 lakh
Hyundai i10,Hyundai,2012,"34,595 km",Petrol,Manual,"EMI ₹21,235/m*",₹2.39 lakh
Tata ALTROZ,Tata,2022,"47,676 km",Petrol,Auto,"EMI ₹10,239/m*",₹5.80 lakh
Maruti Celerio,Maruti,2014,"91,920 km",Petrol,Auto,"EMI ₹10,894/m*",₹3.28 lakh
Honda Jazz,Honda,2021,"94,631 km",Petrol,Auto,"EMI ₹11,280/m*",₹6.39 lakh
Maruti SX4,Maruti,2010,"67,802 km",Petrol,Manual,"EMI ₹11,280/m*",₹1.02 lakh
Ford Figo,Ford,2012,"1,72,000 km",Diesel,Manual,"EMI ₹11,280/m*",₹1.92 lakh
Fiat Grand Punto,Fiat,2013,"81,332 km",Diesel,Manual,"EMI ₹10,840/m*",₹1.22 lakh
Tata NEXON,Tata,2020,"49,431 km",Petrol,Manual,"EMI ₹14,914/m*",₹8.71 lakh
Tata PUNCH,Tata,2023,"51,561 km",Petrol,Auto,"EMI ₹10,592/m*",₹6.00 lakh
Renault Kwid,Renault,2016,"59,769 km",Petrol,Manual,"EMI ₹6,317/m*",₹2.84 lakh
Mahindra XUV700,Mahindra,2024,"16,043 km",Petrol,Manual,"EMI ₹27,293/m*",₹15.94 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,22,748 km",Petrol,Auto,"EMI ₹8,609/m*",₹3.87 lakh
Chevrolet Cruze,Chevrolet,2015,"1,32,204 km",Diesel,Manual,"EMI ₹14,648/m*",₹4.41 lakh
Nissan Micra Active,Nissan,2013,"33,990 km",Petrol,Manual,"EMI ₹9,838/m*",₹2.09 lakh
Maruti Baleno,Maruti,2017,"35,226 km",Petrol,Manual,"EMI ₹9,736/m*",₹4.98 lakh
Honda Amaze,Honda,2015,"2,52,886 km",Petrol,Manual,"EMI ₹10,376/m*",₹3.94 lakh
Tata PUNCH,Tata,2022,"56,095 km",Petrol,Manual,"EMI ₹10,821/m*",₹6.13 lakh
Chevrolet Beat,Chevrolet,2011,"76,505 km",Petrol,Manual,"EMI ₹10,821/m*",₹1.03 lakh
Fiat Punto EVO,Fiat,2016,"85,274 km",Diesel,Manual,"EMI ₹7,400/m*",₹2.81 lakh
CITROEN C3,CITROEN,2023,"16,648 km",Petrol,Manual,"EMI ₹8,385/m*",₹4.75 lakh
Chevrolet Spark,Chevrolet,2011,2 km,Petrol,Manual,"EMI ₹8,385/m*",₹0.84 lakh
Hyundai Santro Xing,Hyundai,2011,"75,448 km",Petrol,Manual,"EMI ₹8,385/m*",₹1.28 lakh
BMW 3 Series,BMW,2013,"83,206 km",Diesel,Auto,"EMI ₹70,812/m*",₹7.97 lakh
Hyundai Grand i10,Hyundai,2017,"62,400 km",Petrol,Manual,"EMI ₹9,071/m*",₹4.64 lakh
Tata Zest,Tata,2014,"97,352 km",Petrol,Manual,"EMI ₹9,167/m*",₹2.76 lakh
Maruti Ertiga,Maruti,2017,"1,43,146 km",Petrol,Auto,"EMI ₹11,767/m*",₹5.29 lakh
Hyundai i10,Hyundai,2010,"46,627 km",Petrol,Manual,"EMI ₹11,767/m*",₹1.60 lakh
Chevrolet Sail,Chevrolet,2013,"68,291 km",Petrol,Manual,"EMI ₹7,061/m*",₹1.50 lakh
Tata Indica Vista,Tata,2013,"2,15,885 km",Diesel,Manual,"EMI ₹9,862/m*",₹1.11 lakh
Maruti Alto 800,Maruti,2015,"28,287 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
Chevrolet Spark,Chevrolet,2010,"90,000 km",Petrol,Manual,"EMI ₹6,583/m*",₹0.68 lakh
Nissan Micra,Nissan,2016,"37,463 km",Petrol,Auto,"EMI ₹6,117/m*",₹2.75 lakh
Hyundai Eon,Hyundai,2016,"85,288 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Hyundai VENUE,Hyundai,2025,"2,302 km",Petrol,Manual,"EMI ₹15,496/m*",₹9.05 lakh
Toyota Urban Cruiser Taisor,Toyota,2024,"17,310 km",Petrol,Manual,"EMI ₹17,122/m*",₹10.00 lakh
Maruti Swift Dzire,Maruti,2016,"1,19,471 km",Petrol,Manual,"EMI ₹10,744/m*",₹4.83 lakh
Maruti XL6,Maruti,2023,"26,949 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Tata ALTROZ,Tata,2022,"1,00,508 km",Diesel,Manual,"EMI ₹16,283/m*",₹7.32 lakh
Tata PUNCH,Tata,2021,"29,262 km",Petrol,Manual,"EMI ₹10,186/m*",₹5.77 lakh
Maruti Swift,Maruti,2020,"56,722 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
Skoda Fabia,Skoda,2011,"52,646 km",Petrol,Manual,"EMI ₹11,474/m*",₹2.17 lakh
Hyundai i20,Hyundai,2011,"56,537 km",Petrol,Manual,"EMI ₹11,474/m*",₹2.22 lakh
Ford Figo,Ford,2012,"88,869 km",Petrol,Manual,"EMI ₹12,883/m*",₹1.45 lakh
Volkswagen Polo,Volkswagen,2010,"1,24,237 km",Petrol,Manual,"EMI ₹12,883/m*",₹2.31 lakh
Hyundai i10,Hyundai,2011,"63,000 km",Petrol,Manual,"EMI ₹12,883/m*",₹2.03 lakh
Maruti Baleno,Maruti,2018,"19,300 km",Petrol,Auto,"EMI ₹8,826/m*",₹5.00 lakh
Maruti Swift,Maruti,2013,"1,04,026 km",Petrol,Manual,"EMI ₹14,593/m*",₹3.10 lakh
Renault Kwid,Renault,2024,"9,989 km",Petrol,Manual,"EMI ₹8,332/m*",₹4.72 lakh
Honda Brio,Honda,2015,"30,380 km",Petrol,Auto,"EMI ₹9,691/m*",₹3.68 lakh
Toyota Urban Cruiser Taisor,Toyota,2025,"1,772 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Skoda Fabia,Skoda,2011,"87,993 km",Petrol,Manual,"EMI ₹14,554/m*",₹2.00 lakh
Maruti Dzire,Maruti,2022,"1,03,479 km",Petrol,Manual,"EMI ₹16,283/m*",₹7.32 lakh
Chevrolet Beat,Chevrolet,2011,"56,082 km",Petrol,Manual,"EMI ₹16,283/m*",₹1.33 lakh
KIA SONET,KIA,2023,"47,576 km",Petrol,Manual,"EMI ₹13,136/m*",₹7.44 lakh
Honda Jazz,Honda,2017,"91,973 km",Petrol,Manual,"EMI ₹6,940/m*",₹3.55 lakh
Hyundai NEW I20 N LINE,Hyundai,2024,"20,992 km",Petrol,Manual,"EMI ₹16,455/m*",₹9.61 lakh
Honda Brio,Honda,2013,"1,04,587 km",Petrol,Manual,"EMI ₹11,721/m*",₹2.49 lakh
Renault Duster,Renault,2012,"1,12,809 km",Diesel,Manual,"EMI ₹11,721/m*",₹2.98 lakh
Renault TRIBER,Renault,2023,"67,831 km",Petrol,Manual,"EMI ₹11,668/m*",₹6.61 lakh
Maruti Alto K10,Maruti,2011,"73,950 km",Petrol,Manual,"EMI ₹11,668/m*",₹1.70 lakh
Mahindra TUV300,Mahindra,2015,"1,06,207 km",Diesel,Manual,"EMI ₹15,910/m*",₹4.79 lakh
Hyundai Grand i10,Hyundai,2014,"1,10,070 km",Petrol,Manual,"EMI ₹10,496/m*",₹3.16 lakh
Toyota Etios,Toyota,2014,"1,49,978 km",Petrol,Manual,"EMI ₹11,260/m*",₹3.39 lakh
Datsun Redi Go,Datsun,2016,"77,117 km",Petrol,Manual,"EMI ₹4,716/m*",₹2.12 lakh
Mahindra XUV300,Mahindra,2020,"55,190 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Tata NEXON,Tata,2025,"8,418 km",Diesel,Manual,"EMI ₹21,403/m*",₹12.50 lakh
Hyundai Santro Xing,Hyundai,2011,"71,543 km",Petrol,Manual,"EMI ₹21,403/m*",₹1.50 lakh
Ford Fiesta Classic,Ford,2012,"1,12,585 km",Diesel,Manual,"EMI ₹21,403/m*",₹2.05 lakh
Hyundai Grand i10,Hyundai,2013,"84,998 km",Petrol,Manual,"EMI ₹12,710/m*",₹2.70 lakh
Hyundai Xcent,Hyundai,2015,"1,29,958 km",Petrol,Manual,"EMI ₹10,112/m*",₹3.84 lakh
Maruti Ciaz,Maruti,2018,"68,159 km",Petrol,Manual,"EMI ₹9,868/m*",₹5.59 lakh
Tata NEXON,Tata,2024,"31,989 km",Petrol,Manual,"EMI ₹17,516/m*",₹10.23 lakh
Hyundai Verna,Hyundai,2012,"1,05,433 km",Diesel,Manual,"EMI ₹17,516/m*",₹3.45 lakh
Maruti Ritz,Maruti,2011,"1,29,144 km",Petrol,Manual,"EMI ₹17,516/m*",₹1.43 lakh
Toyota Innova,Toyota,2015,"1,45,000 km",Diesel,Manual,"EMI ₹32,051/m*",₹9.79 lakh
Maruti Baleno,Maruti,2019,"1,11,409 km",Petrol,Manual,"EMI ₹13,102/m*",₹5.89 lakh
Maruti Dzire,Maruti,2017,"92,418 km",Diesel,Auto,"EMI ₹13,213/m*",₹5.94 lakh
Maruti FRONX,Maruti,2023,"94,874 km",Petrol,Auto,"EMI ₹12,377/m*",₹7.01 lakh
Hyundai Grand i10,Hyundai,2016,"80,500 km",Petrol,Manual,"EMI ₹8,742/m*",₹3.93 lakh
Tata PUNCH,Tata,2023,"7,727 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Hyundai Accent,Hyundai,2011,"62,755 km",Petrol,Manual,"EMI ₹13,240/m*",₹1.50 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"1,15,072 km",Diesel,Auto,"EMI ₹14,793/m*",₹6.65 lakh
Maruti Swift,Maruti,2017,"1,20,545 km",Petrol,Manual,"EMI ₹11,100/m*",₹4.99 lakh
Hyundai Verna,Hyundai,2020,"77,968 km",Petrol,Manual,"EMI ₹13,063/m*",₹7.40 lakh
Maruti Ertiga,Maruti,2015,"93,249 km",Diesel,Manual,"EMI ₹22,254/m*",₹6.70 lakh
Maruti Swift,Maruti,2013,"1,22,028 km",Diesel,Manual,"EMI ₹33,318/m*",₹3.75 lakh
Maruti Swift Dzire,Maruti,2013,"1,30,178 km",Petrol,Manual,"EMI ₹16,476/m*",₹3.50 lakh
Skoda Rapid,Skoda,2013,"50,643 km",Petrol,Manual,"EMI ₹15,911/m*",₹3.38 lakh
Datsun Redi Go,Datsun,2018,"70,446 km",Petrol,Auto,"EMI ₹4,590/m*",₹2.60 lakh
Maruti Dzire,Maruti,2022,"43,658 km",Petrol,Manual,"EMI ₹12,198/m*",₹6.91 lakh
Hyundai i20,Hyundai,2012,"63,826 km",Petrol,Manual,"EMI ₹22,034/m*",₹2.48 lakh
Maruti Alto,Maruti,2011,"86,373 km",Petrol,Manual,"EMI ₹22,034/m*",₹1.29 lakh
Hyundai i20,Hyundai,2013,"1,78,162 km",Petrol,Manual,"EMI ₹14,122/m*",₹3.00 lakh
Toyota Etios Liva,Toyota,2013,"1,43,858 km",Diesel,Manual,"EMI ₹28,965/m*",₹3.26 lakh
Tata Indigo CS,Tata,2011,"1,00,005 km",Diesel,Manual,"EMI ₹28,965/m*",₹1.20 lakh
Honda Amaze,Honda,2014,"1,32,105 km",Diesel,Manual,"EMI ₹14,404/m*",₹3.06 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"47,726 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
Maruti Vitara Brezza,Maruti,2020,"19,445 km",Petrol,Manual,"EMI ₹14,034/m*",₹7.95 lakh
Nissan MAGNITE,Nissan,2023,"41,280 km",Petrol,Manual,"EMI ₹11,827/m*",₹6.70 lakh
Ford Ecosport,Ford,2014,"1,17,163 km",Diesel,Manual,"EMI ₹16,899/m*",₹3.59 lakh
Mahindra XUV500,Mahindra,2014,"81,445 km",Diesel,Manual,"EMI ₹28,856/m*",₹6.13 lakh
Maruti Ritz,Maruti,2011,"1,75,560 km",Diesel,Manual,"EMI ₹28,856/m*",₹1.81 lakh
KIA CARENS,KIA,2023,"61,397 km",Petrol,Manual,"EMI ₹19,691/m*",₹11.50 lakh
Honda Amaze,Honda,2015,"1,36,991 km",Petrol,Manual,"EMI ₹8,796/m*",₹3.34 lakh
Honda Amaze,Honda,2013,"87,742 km",Petrol,Manual,"EMI ₹14,404/m*",₹3.06 lakh
Honda Amaze,Honda,2014,"98,640 km",Petrol,Manual,"EMI ₹9,267/m*",₹2.79 lakh
Maruti Ertiga,Maruti,2018,"61,965 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Toyota Glanza,Toyota,2022,"36,260 km",Petrol,Manual,"EMI ₹11,368/m*",₹6.44 lakh
Tata Indica Vista,Tata,2011,"1,16,885 km",Diesel,Manual,"EMI ₹11,368/m*",₹1.30 lakh
Hyundai Grand i10,Hyundai,2016,"1,38,000 km",Petrol,Manual,"EMI ₹7,007/m*",₹3.15 lakh
Tata ALTROZ,Tata,2023,"15,659 km",Petrol,Manual,"EMI ₹12,339/m*",₹6.99 lakh
Hyundai Creta,Hyundai,2017,"64,097 km",Petrol,Manual,"EMI ₹12,375/m*",₹6.33 lakh
Tata Tiago,Tata,2022,"21,680 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
Maruti Swift,Maruti,2014,"55,071 km",Diesel,Manual,"EMI ₹21,701/m*",₹4.61 lakh
Tata ALTROZ,Tata,2022,"14,476 km",Petrol,Manual,"EMI ₹11,651/m*",₹6.60 lakh
Honda Jazz,Honda,2017,"1,09,734 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Nissan Terrano,Nissan,2014,"1,06,869 km",Diesel,Manual,"EMI ₹17,370/m*",₹3.69 lakh
Tata Harrier,Tata,2024,"9,531 km",Diesel,Auto,"EMI ₹36,745/m*",₹21.46 lakh
Renault Kwid,Renault,2016,"85,249 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Honda Brio,Honda,2017,"47,596 km",Petrol,Manual,"EMI ₹7,468/m*",₹3.82 lakh
Mahindra XUV500,Mahindra,2018,"66,846 km",Diesel,Manual,"EMI ₹23,621/m*",₹12.41 lakh
Maruti Ciaz,Maruti,2016,"1,06,548 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Hyundai i20 Active,Hyundai,2016,"30,254 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
Maruti A Star,Maruti,2011,"69,422 km",Petrol,Manual,"EMI ₹10,010/m*",₹1.80 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"21,654 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Ford Ecosport,Ford,2013,"89,958 km",Diesel,Manual,"EMI ₹29,231/m*",₹3.29 lakh
Ford New Figo,Ford,2017,"1,00,578 km",Petrol,Manual,"EMI ₹7,252/m*",₹3.26 lakh
Ford Ecosport,Ford,2018,"56,212 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Renault Lodgy,Renault,2018,"1,67,107 km",Diesel,Manual,"EMI ₹9,521/m*",₹4.28 lakh
Maruti Baleno,Maruti,2018,"52,499 km",Petrol,Manual,"EMI ₹10,097/m*",₹5.72 lakh
Hyundai Grand i10,Hyundai,2016,"82,000 km",Petrol,Auto,"EMI ₹8,898/m*",₹4.00 lakh
Hyundai Grand i10,Hyundai,2015,"90,355 km",Petrol,Manual,"EMI ₹9,191/m*",₹3.49 lakh
Tata Tiago,Tata,2023,"15,012 km",Petrol,Manual,"EMI ₹8,156/m*",₹4.62 lakh
Maruti Celerio,Maruti,2017,"63,599 km",Petrol,Auto,"EMI ₹6,843/m*",₹3.50 lakh
Maruti Vitara Brezza,Maruti,2017,"1,16,783 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Volkswagen Polo,Volkswagen,2016,"92,486 km",Petrol,Manual,"EMI ₹11,256/m*",₹5.06 lakh
Tata Tiago,Tata,2016,"62,481 km",Petrol,Manual,"EMI ₹7,541/m*",₹3.39 lakh
Maruti Swift Dzire,Maruti,2016,"57,529 km",Diesel,Manual,"EMI ₹16,564/m*",₹6.29 lakh
Nissan X Trail,Nissan,2010,"1,29,156 km",Diesel,Auto,"EMI ₹16,564/m*",₹2.88 lakh
Renault TRIBER,Renault,2023,"32,113 km",Petrol,Auto,"EMI ₹11,598/m*",₹6.57 lakh
Maruti Alto,Maruti,2022,"25,332 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Volkswagen TAIGUN,Volkswagen,2022,"38,108 km",Petrol,Manual,"EMI ₹15,924/m*",₹9.30 lakh
Toyota YARIS,Toyota,2021,"63,745 km",Petrol,Manual,"EMI ₹14,126/m*",₹8.25 lakh
MG HECTOR,MG,2021,"63,183 km",Petrol,Manual,"EMI ₹17,979/m*",₹10.50 lakh
Mahindra Thar,Mahindra,2021,"57,245 km",Diesel,Manual,"EMI ₹22,156/m*",₹12.94 lakh
KIA CARENS,KIA,2023,"24,889 km",Diesel,Auto,"EMI ₹26,848/m*",₹15.68 lakh
Honda City,Honda,2022,"35,647 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
Tata ALTROZ,Tata,2021,"21,105 km",Petrol,Manual,"EMI ₹11,280/m*",₹6.39 lakh
Honda Amaze,Honda,2020,"1,08,041 km",Diesel,Manual,"EMI ₹15,148/m*",₹6.81 lakh
Maruti Eeco,Maruti,2024,"42,128 km",Petrol,Manual,"EMI ₹8,809/m*",₹4.99 lakh
Maruti Celerio,Maruti,2015,"53,544 km",Petrol,Manual,"EMI ₹8,611/m*",₹3.27 lakh
Maruti S Cross,Maruti,2016,"1,35,836 km",Diesel,Manual,"EMI ₹13,430/m*",₹5.10 lakh
Maruti Ertiga,Maruti,2017,"1,06,789 km",Petrol,Manual,"EMI ₹14,681/m*",₹6.60 lakh
Hyundai Creta,Hyundai,2015,"1,28,633 km",Diesel,Auto,"EMI ₹23,018/m*",₹6.93 lakh
Mahindra BOLERO NEO,Mahindra,2022,"64,324 km",Diesel,Manual,"EMI ₹14,314/m*",₹8.36 lakh
Hyundai GRAND I10 NIOS,Hyundai,2023,"9,957 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Hyundai NEW I20,Hyundai,2022,"78,800 km",Diesel,Manual,"EMI ₹12,992/m*",₹7.36 lakh
Hyundai Verna,Hyundai,2015,"1,15,273 km",Diesel,Manual,"EMI ₹16,973/m*",₹5.11 lakh
Maruti Vitara Brezza,Maruti,2017,"1,41,458 km",Diesel,Manual,"EMI ₹13,035/m*",₹5.86 lakh
Mahindra XUV500,Mahindra,2018,"1,42,887 km",Diesel,Manual,"EMI ₹25,373/m*",₹11.67 lakh
Hyundai Eon,Hyundai,2016,"31,046 km",Petrol,Manual,"EMI ₹5,272/m*",₹2.37 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"35,000 km",Petrol,Manual,"EMI ₹10,733/m*",₹6.08 lakh
Honda City,Honda,2017,"1,62,708 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
Maruti Baleno,Maruti,2021,"42,174 km",Petrol,Manual,"EMI ₹11,209/m*",₹6.35 lakh
Hyundai VENUE,Hyundai,2020,"24,900 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Mercedes Benz E Class,Mercedes,2014,"76,369 km",Diesel,Auto,"EMI ₹44,277/m*",₹9.50 lakh
Honda City,Honda,2016,"65,053 km",Petrol,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"22,309 km",Petrol,Auto,"EMI ₹9,903/m*",₹5.61 lakh
Hyundai Elite i20,Hyundai,2020,"24,944 km",Petrol,Manual,"EMI ₹10,415/m*",₹5.90 lakh
Tata PUNCH,Tata,2025,"2,586 km",Petrol,Manual,"EMI ₹12,886/m*",₹7.30 lakh
Mahindra Thar,Mahindra,2021,"34,789 km",Petrol,Auto,"EMI ₹23,115/m*",₹13.50 lakh
Honda City,Honda,2016,"68,444 km",Petrol,Manual,"EMI ₹11,923/m*",₹5.36 lakh
Ford New Figo,Ford,2021,"20,943 km",Petrol,Auto,"EMI ₹10,062/m*",₹5.70 lakh
Hyundai Verna,Hyundai,2023,"7,541 km",Petrol,Auto,"EMI ₹23,115/m*",₹13.50 lakh
Tata Tiago,Tata,2023,"29,747 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
Maruti Vitara Brezza,Maruti,2019,"1,42,435 km",Diesel,Auto,"EMI ₹12,234/m*",₹5.50 lakh
Mahindra XUV500,Mahindra,2015,"1,25,770 km",Diesel,Manual,"EMI ₹26,551/m*",₹8.11 lakh
Hyundai EXTER,Hyundai,2023,"33,084 km",Petrol,Manual,"EMI ₹12,798/m*",₹7.25 lakh
Maruti Swift Dzire,Maruti,2012,"75,395 km",Diesel,Manual,"EMI ₹12,798/m*",₹3.50 lakh
Ford Ecosport,Ford,2016,"69,250 km",Petrol,Auto,"EMI ₹10,010/m*",₹4.50 lakh
KIA SELTOS,KIA,2023,"15,558 km",Petrol,Auto,"EMI ₹27,293/m*",₹15.94 lakh
Honda Amaze,Honda,2019,"38,197 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
Maruti S PRESSO,Maruti,2020,"83,799 km",Petrol,Manual,"EMI ₹6,125/m*",₹3.47 lakh
Hyundai VENUE,Hyundai,2019,"1,75,893 km",Diesel,Manual,"EMI ₹14,659/m*",₹6.59 lakh
Skoda Octavia,Skoda,2017,"1,68,924 km",Diesel,Auto,"EMI ₹17,529/m*",₹7.88 lakh
Maruti Swift,Maruti,2017,"53,444 km",Petrol,Manual,"EMI ₹8,504/m*",₹4.35 lakh
Maruti Baleno,Maruti,2018,"83,231 km",Diesel,Manual,"EMI ₹10,049/m*",₹5.14 lakh
Maruti Dzire,Maruti,2021,"38,315 km",Petrol,Manual,"EMI ₹11,033/m*",₹6.25 lakh
Honda Amaze,Honda,2014,"1,19,170 km",Diesel,Manual,"EMI ₹14,404/m*",₹3.06 lakh
Hyundai Creta,Hyundai,2016,"1,22,304 km",Petrol,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Volkswagen Polo,Volkswagen,2015,"68,769 km",Petrol,Manual,"EMI ₹11,324/m*",₹4.30 lakh
Hyundai VENUE,Hyundai,2023,"13,574 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Hyundai NEW I20 N LINE,Hyundai,2021,"57,053 km",Petrol,Manual,"EMI ₹14,640/m*",₹8.55 lakh
Skoda Superb,Skoda,2014,"77,758 km",Petrol,Auto,"EMI ₹16,341/m*",₹4.92 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"23,148 km",Petrol,Manual,"EMI ₹10,715/m*",₹6.07 lakh
Honda City,Honda,2012,"63,247 km",Petrol,Manual,"EMI ₹31,008/m*",₹3.49 lakh
Renault Kwid,Renault,2022,"11,606 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Honda Amaze,Honda,2023,"39,539 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
Honda City,Honda,2016,"95,730 km",Petrol,Auto,"EMI ₹12,568/m*",₹5.65 lakh
Skoda Superb,Skoda,2012,"1,85,065 km",Petrol,Auto,"EMI ₹30,919/m*",₹3.48 lakh
Maruti Grand Vitara,Maruti,2023,"27,000 km",Petrol,Manual,"EMI ₹18,116/m*",₹10.58 lakh
Tata NEXON,Tata,2024,"16,705 km",Petrol,Auto,"EMI ₹20,341/m*",₹11.88 lakh
Hyundai Creta,Hyundai,2019,"1,94,500 km",Diesel,Auto,"EMI ₹20,329/m*",₹9.35 lakh
