Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti Swift Dzire,Maruti,2015,"84,872 km",Petrol,Manual,"EMI ₹6,636/m*",₹2.52 lakh
Hyundai Verna,Hyundai,2013,"1,39,497 km",Diesel,Manual,"EMI ₹19,280/m*",₹2.17 lakh
Maruti Swift,Maruti,2019,"22,876 km",Petrol,Manual,"EMI ₹8,562/m*",₹4.85 lakh
Maruti Wagon R 1.0,Maruti,2018,"28,111 km",Petrol,Manual,"EMI ₹4,890/m*",₹2.77 lakh
Tata TIGOR,Tata,2018,"59,901 km",Petrol,Manual,"EMI ₹4,678/m*",₹2.65 lakh
Maruti Ritz,Maruti,2013,"38,391 km",Petrol,Manual,"EMI ₹6,402/m*",₹1.36 lakh
Maruti Wagon R 1.0,Maruti,2015,"40,019 km",Petrol,Manual,"EMI ₹5,925/m*",₹2.25 lakh
Hyundai Grand i10,Hyundai,2014,"98,941 km",Petrol,Manual,"EMI ₹7,008/m*",₹2.11 lakh
Maruti Wagon R 1.0,Maruti,2017,"25,383 km",Petrol,Manual,"EMI ₹5,318/m*",₹2.72 lakh
MG HECTOR,MG,2019,"39,851 km",Petrol,Auto,"EMI ₹13,823/m*",₹7.83 lakh
Honda Brio,Honda,2012,"57,950 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
Tata Safari Storme,Tata,2016,"2,15,508 km",Diesel,Manual,"EMI ₹9,717/m*",₹3.69 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,02,308 km",Petrol,Manual,"EMI ₹5,339/m*",₹2.40 lakh
Maruti Alto 800,Maruti,2019,"44,635 km",Petrol,Manual,"EMI ₹4,078/m*",₹2.31 lakh
Renault TRIBER,Renault,2021,"77,734 km",Petrol,Manual,"EMI ₹7,785/m*",₹4.41 lakh
Maruti Swift Dzire,Maruti,2016,"60,000 km",Diesel,Manual,"EMI ₹6,899/m*",₹2.62 lakh
Hyundai VENUE,Hyundai,2019,"57,047 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Maruti Swift,Maruti,2012,"51,449 km",Diesel,Manual,"EMI ₹8,826/m*",₹1.96 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"15,421 km",Petrol,Manual,"EMI ₹8,597/m*",₹4.87 lakh
Hyundai Verna,Hyundai,2016,"49,247 km",Diesel,Manual,"EMI ₹10,534/m*",₹4.00 lakh
Honda City,Honda,2015,"84,961 km",Diesel,Manual,"EMI ₹8,968/m*",₹2.70 lakh
Maruti Dzire,Maruti,2017,"96,409 km",Diesel,Manual,"EMI ₹10,744/m*",₹4.83 lakh
Maruti Vitara Brezza,Maruti,2017,"1,06,331 km",Diesel,Manual,"EMI ₹12,079/m*",₹5.43 lakh
Honda Amaze,Honda,2015,"1,02,753 km",Diesel,Manual,"EMI ₹6,909/m*",₹2.08 lakh
Maruti Wagon R 1.0,Maruti,2013,"46,000 km",Petrol,Manual,"EMI ₹9,132/m*",₹1.94 lakh
KIA SELTOS,KIA,2019,"1,14,165 km",Diesel,Manual,"EMI ₹17,506/m*",₹7.87 lakh
Maruti Swift Dzire,Maruti,2015,"65,695 km",Petrol,Manual,"EMI ₹7,057/m*",₹2.68 lakh
Renault Duster,Renault,2014,"1,06,882 km",Diesel,Manual,"EMI ₹8,285/m*",₹1.76 lakh
Maruti Swift,Maruti,2020,"50,819 km",Petrol,Manual,"EMI ₹7,432/m*",₹4.21 lakh
Honda City,Honda,2018,"1,53,000 km",Petrol,Manual,"EMI ₹10,789/m*",₹4.85 lakh
Honda Amaze,Honda,2020,"51,770 km",Petrol,Manual,"EMI ₹7,555/m*",₹4.28 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"1,02,349 km",Petrol,Manual,"EMI ₹8,787/m*",₹3.95 lakh
Hyundai Elite i20,Hyundai,2019,"17,783 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Honda City,Honda,2016,"41,809 km",Petrol,Manual,"EMI ₹9,142/m*",₹4.11 lakh
Mahindra Xylo,Mahindra,2012,"91,531 km",Diesel,Manual,"EMI ₹9,142/m*",₹0.87 lakh
Mahindra TUV300,Mahindra,2019,"1,71,574 km",Diesel,Manual,"EMI ₹13,970/m*",₹6.28 lakh
Hyundai Verna,Hyundai,2014,"1,68,894 km",Diesel,Auto,"EMI ₹15,440/m*",₹3.28 lakh
Maruti Swift,Maruti,2013,"9,964 km",Petrol,Manual,"EMI ₹12,804/m*",₹2.72 lakh
Tata NEXON,Tata,2019,"33,803 km",Diesel,Manual,"EMI ₹9,815/m*",₹5.56 lakh
Maruti Baleno,Maruti,2019,"1,26,959 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
Hyundai Grand i10,Hyundai,2014,"16,196 km",Petrol,Manual,"EMI ₹9,068/m*",₹2.73 lakh
Maruti Swift Dzire,Maruti,2015,"75,892 km",Petrol,Manual,"EMI ₹8,348/m*",₹3.17 lakh
Hyundai i10,Hyundai,2011,"59,749 km",Petrol,Manual,"EMI ₹8,348/m*",₹1.07 lakh
Hyundai Verna,Hyundai,2014,"1,75,394 km",Diesel,Manual,"EMI ₹14,357/m*",₹3.05 lakh
Maruti Swift Dzire,Maruti,2016,"34,953 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
Maruti Wagon R 1.0,Maruti,2014,"42,240 km",Petrol,Manual,"EMI ₹6,875/m*",₹2.07 lakh
Hyundai i10,Hyundai,2011,"91,911 km",Petrol,Manual,"EMI ₹6,875/m*",₹0.71 lakh
Volkswagen Vento,Volkswagen,2010,"65,542 km",Petrol,Manual,"EMI ₹6,875/m*",₹1.04 lakh
Mahindra XUV500,Mahindra,2015,"1,85,386 km",Diesel,Manual,"EMI ₹12,854/m*",₹3.87 lakh
