Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti Wagon R 1.0,Maruti,2014,"50,310 km",Petrol,Manual,"EMI ₹6,805/m*",₹2.05 lakh
Toyota Etios,Toyota,2014,"31,996 km",Petrol,Manual,"EMI ₹8,071/m*",₹2.43 lakh
Maruti Wagon R 1.0,Maruti,2013,"44,814 km",CNG,Manual,"EMI ₹8,071/m*",₹2.03 lakh
Jeep Compass,Jeep,2018,"1,00,566 km",Diesel,Manual,"EMI ₹15,255/m*",₹6.86 lakh
Landrover Range Rover Sport,Landrover,2022,"12,437 km",Diesel,Auto,"EMI ₹238,002/m*",₹1.39 Crore
Hyundai i20,Hyundai,2013,"98,565 km",Petrol,Manual,"EMI ₹9,736/m*",₹2.07 lakh
Maruti Wagon R 1.0,Maruti,2015,"23,546 km",Petrol,Auto,"EMI ₹6,057/m*",₹2.30 lakh
Renault Kwid,Renault,2017,"23,001 km",Petrol,Auto,"EMI ₹5,336/m*",₹2.73 lakh
Maruti Wagon R 1.0,Maruti,2018,"23,822 km",Petrol,Auto,"EMI ₹6,143/m*",₹3.48 lakh
Toyota Corolla Altis,Toyota,2014,"1,03,843 km",Petrol,Manual,"EMI ₹14,436/m*",₹4.35 lakh
Honda Jazz,Honda,2016,"49,345 km",Petrol,Auto,"EMI ₹8,638/m*",₹3.88 lakh
Ford Ecosport,Ford,2016,"45,015 km",Petrol,Auto,"EMI ₹9,521/m*",₹4.28 lakh
Hyundai Grand i10,Hyundai,2015,"41,896 km",Petrol,Manual,"EMI ₹8,427/m*",₹3.20 lakh
MG HECTOR PLUS,MG,2023,"21,069 km",Petrol,Auto,"EMI ₹31,248/m*",₹18.25 lakh
Volkswagen Vento,Volkswagen,2017,"1,14,563 km",Diesel,Auto,"EMI ₹11,138/m*",₹5.01 lakh
Hyundai Grand i10,Hyundai,2018,"22,725 km",Petrol,Auto,"EMI ₹7,282/m*",₹4.13 lakh
Hyundai Grand i10,Hyundai,2014,"87,472 km",Petrol,Manual,"EMI ₹8,450/m*",₹2.54 lakh
KIA SELTOS,KIA,2021,"86,969 km",Petrol,Auto,"EMI ₹15,561/m*",₹9.09 lakh
Honda City,Honda,2015,"94,742 km",Petrol,Manual,"EMI ₹8,844/m*",₹3.36 lakh
Honda Amaze,Honda,2013,"98,015 km",Petrol,Auto,"EMI ₹10,403/m*",₹2.21 lakh
MG ASTOR,MG,2022,"25,603 km",Petrol,Manual,"EMI ₹14,900/m*",₹8.70 lakh
Skoda Superb,Skoda,2016,"48,557 km",Petrol,Manual,"EMI ₹15,665/m*",₹7.04 lakh
Renault Duster,Renault,2012,"99,303 km",Diesel,Manual,"EMI ₹15,665/m*",₹2.57 lakh
Honda City,Honda,2015,"94,102 km",Petrol,Manual,"EMI ₹9,912/m*",₹3.76 lakh
Hyundai Grand i10,Hyundai,2014,"76,044 km",Petrol,Manual,"EMI ₹8,138/m*",₹2.45 lakh
Honda Jazz,Honda,2018,"50,520 km",Petrol,Auto,"EMI ₹7,417/m*",₹4.20 lakh
Tata NEXON,Tata,2018,"45,315 km",Petrol,Auto,"EMI ₹9,847/m*",₹5.58 lakh
Volkswagen Polo,Volkswagen,2013,"83,632 km",Petrol,Auto,"EMI ₹17,238/m*",₹3.66 lakh
Hyundai Creta,Hyundai,2016,"73,582 km",Petrol,Manual,"EMI ₹12,578/m*",₹5.65 lakh
Toyota Urban Cruiser Taisor,Toyota,2024,"10,865 km",Petrol,Auto,"EMI ₹18,526/m*",₹10.82 lakh
Skoda Rapid,Skoda,2015,"1,43,074 km",Petrol,Manual,"EMI ₹6,522/m*",₹2.48 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"19,605 km",Petrol,Auto,"EMI ₹10,105/m*",₹5.72 lakh
Honda WR-V,Honda,2017,"1,40,444 km",Diesel,Manual,"EMI ₹10,578/m*",₹4.76 lakh
Honda City,Honda,2015,"46,759 km",Petrol,Manual,"EMI ₹11,586/m*",₹4.40 lakh
Honda Amaze,Honda,2015,"79,018 km",Diesel,Manual,"EMI ₹10,333/m*",₹3.11 lakh
Maruti Ciaz,Maruti,2017,"1,41,965 km",Diesel,Manual,"EMI ₹11,225/m*",₹5.05 lakh
KIA SELTOS,KIA,2022,"47,335 km",Diesel,Auto,"EMI ₹27,824/m*",₹16.25 lakh
MG HECTOR,MG,2019,"69,923 km",Diesel,Manual,"EMI ₹15,664/m*",₹9.15 lakh
Hyundai Grand i10,Hyundai,2015,"90,849 km",Petrol,Auto,"EMI ₹8,374/m*",₹3.18 lakh
MG HECTOR,MG,2020,"39,520 km",Petrol,Auto,"EMI ₹17,512/m*",₹10.23 lakh
Tata NEXON,Tata,2018,"94,704 km",Petrol,Auto,"EMI ₹8,667/m*",₹4.91 lakh
Honda City,Honda,2017,"42,504 km",Petrol,Manual,"EMI ₹9,164/m*",₹4.69 lakh
MG HECTOR PLUS,MG,2021,"62,486 km",Petrol,Auto,"EMI ₹19,142/m*",₹11.18 lakh
Maruti Ciaz,Maruti,2019,"69,792 km",Petrol,Auto,"EMI ₹10,751/m*",₹6.09 lakh
Skoda Superb,Skoda,2018,"77,473 km",Petrol,Auto,"EMI ₹17,602/m*",₹10.28 lakh
Hyundai Grand i10,Hyundai,2015,"65,739 km",Petrol,Manual,"EMI ₹7,898/m*",₹3.00 lakh
Honda City,Honda,2019,"1,10,700 km",Petrol,Auto,"EMI ₹14,074/m*",₹6.33 lakh
Nissan Terrano,Nissan,2016,"1,09,757 km",Petrol,Manual,"EMI ₹7,065/m*",₹3.18 lakh
Honda City,Honda,2016,"73,026 km",Petrol,Manual,"EMI ₹9,371/m*",₹4.21 lakh
Tata Tiago,Tata,2018,"36,810 km",Petrol,Auto,"EMI ₹6,867/m*",₹3.89 lakh
Volkswagen Vento,Volkswagen,2013,"1,21,685 km",Diesel,Manual,"EMI ₹25,855/m*",₹2.91 lakh
KIA SELTOS,KIA,2020,"90,284 km",Petrol,Auto,"EMI ₹16,592/m*",₹9.69 lakh
Tata Tiago,Tata,2016,"74,675 km",Petrol,Manual,"EMI ₹6,206/m*",₹2.79 lakh
Maruti Ertiga,Maruti,2013,"33,718 km",Petrol,Manual,"EMI ₹18,265/m*",₹3.88 lakh
MG HECTOR,MG,2020,"38,957 km",Petrol,Auto,"EMI ₹18,218/m*",₹10.64 lakh
Jeep Compass,Jeep,2021,"81,469 km",Petrol,Manual,"EMI ₹15,599/m*",₹9.11 lakh
KIA SELTOS,KIA,2019,"50,671 km",Petrol,Manual,"EMI ₹16,438/m*",₹9.60 lakh
MG HECTOR,MG,2020,"77,127 km",Diesel,Manual,"EMI ₹19,252/m*",₹11.24 lakh
Ford New Figo,Ford,2015,"86,735 km",Petrol,Manual,"EMI ₹5,766/m*",₹2.19 lakh
Honda BR-V,Honda,2018,"36,796 km",Petrol,Manual,"EMI ₹9,947/m*",₹5.63 lakh
Maruti Baleno,Maruti,2020,"78,662 km",Diesel,Manual,"EMI ₹9,637/m*",₹5.46 lakh
Volkswagen Vento,Volkswagen,2016,"1,02,598 km",Petrol,Manual,"EMI ₹8,970/m*",₹4.03 lakh
Hyundai Tucson,Hyundai,2017,"51,413 km",Petrol,Auto,"EMI ₹18,347/m*",₹9.64 lakh
Ford New Figo,Ford,2017,"47,608 km",Petrol,Manual,"EMI ₹5,072/m*",₹2.59 lakh
Maruti XL6,Maruti,2019,"56,222 km",Petrol,Auto,"EMI ₹11,983/m*",₹6.79 lakh
Maruti IGNIS,Maruti,2018,"36,361 km",Petrol,Auto,"EMI ₹6,996/m*",₹3.96 lakh
Toyota YARIS,Toyota,2020,"48,693 km",Petrol,Manual,"EMI ₹11,740/m*",₹6.65 lakh
Jeep Compass,Jeep,2017,"42,838 km",Petrol,Auto,"EMI ₹15,227/m*",₹8.00 lakh
KIA SELTOS,KIA,2019,"20,994 km",Petrol,Manual,"EMI ₹15,108/m*",₹8.82 lakh
Hyundai ALCAZAR,Hyundai,2021,"46,736 km",Diesel,Manual,"EMI ₹23,663/m*",₹13.82 lakh
Maruti S Cross,Maruti,2017,"68,717 km",Diesel,Manual,"EMI ₹11,346/m*",₹5.10 lakh
Datsun Go,Datsun,2018,"48,466 km",Petrol,Manual,"EMI ₹3,019/m*",₹1.71 lakh
Mahindra TUV300,Mahindra,2017,"1,08,528 km",Diesel,Manual,"EMI ₹8,008/m*",₹3.60 lakh
Hyundai Eon,Hyundai,2012,"14,879 km",Petrol,Manual,"EMI ₹11,639/m*",₹1.31 lakh
Maruti Swift Dzire,Maruti,2021,"74,069 km",Petrol,Manual,"EMI ₹9,109/m*",₹5.16 lakh
Renault Kwid,Renault,2016,"49,842 km",Petrol,Manual,"EMI ₹3,559/m*",₹1.60 lakh
Tata TIAGO NRG,Tata,2019,"40,000 km",Petrol,Manual,"EMI ₹4,607/m*",₹2.61 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,34,762 km",Petrol,Manual,"EMI ₹6,004/m*",₹2.28 lakh
Maruti Alto 800,Maruti,2013,"20,753 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
Nissan Sunny,Nissan,2013,"35,533 km",Petrol,Manual,"EMI ₹2,871/m*",₹0.61 lakh
Tata TIGOR,Tata,2018,"90,063 km",Petrol,Auto,"EMI ₹4,219/m*",₹2.39 lakh
Maruti Wagon R 1.0,Maruti,2012,"90,617 km",Petrol,Manual,"EMI ₹14,394/m*",₹1.62 lakh
Maruti Wagon R 1.0,Maruti,2012,"1,03,946 km",Petrol,Manual,"EMI ₹13,594/m*",₹1.53 lakh
Hyundai Eon,Hyundai,2014,"41,058 km",Petrol,Manual,"EMI ₹4,816/m*",₹1.45 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,80,143 km",Petrol,Manual,"EMI ₹4,916/m*",₹2.21 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,15,011 km",Petrol,Manual,"EMI ₹9,029/m*",₹1.92 lakh
Maruti Wagon R 1.0,Maruti,2013,"31,282 km",Petrol,Manual,"EMI ₹9,509/m*",₹2.02 lakh
Hyundai i10,Hyundai,2013,"83,566 km",Petrol,Manual,"EMI ₹8,191/m*",₹1.74 lakh
Tata Tiago,Tata,2018,"78,044 km",Petrol,Auto,"EMI ₹4,696/m*",₹2.66 lakh
Renault TRIBER,Renault,2022,"17,808 km",Petrol,Manual,"EMI ₹8,703/m*",₹4.93 lakh
Maruti Wagon R 1.0,Maruti,2016,"73,247 km",Petrol,Manual,"EMI ₹5,672/m*",₹2.55 lakh
Renault Kwid,Renault,2019,"36,019 km",Petrol,Auto,"EMI ₹4,431/m*",₹2.51 lakh
Maruti Celerio,Maruti,2014,"56,500 km",Petrol,Auto,"EMI ₹7,971/m*",₹2.40 lakh
Maruti Dzire,Maruti,2019,"50,658 km",Petrol,Auto,"EMI ₹7,944/m*",₹4.50 lakh
Maruti Dzire,Maruti,2018,"11,616 km",Petrol,Auto,"EMI ₹7,573/m*",₹4.29 lakh
Skoda SLAVIA,Skoda,2023,"27,915 km",Petrol,Manual,"EMI ₹13,893/m*",₹7.87 lakh
Maruti Ertiga,Maruti,2015,"85,178 km",Petrol,Manual,"EMI ₹12,351/m*",₹4.69 lakh
Maruti Swift Dzire,Maruti,2014,"1,01,961 km",Diesel,Manual,"EMI ₹18,641/m*",₹3.96 lakh
Volkswagen Polo,Volkswagen,2019,"76,144 km",Diesel,Manual,"EMI ₹5,702/m*",₹3.23 lakh
Nissan Sunny,Nissan,2013,"90,990 km",Petrol,Manual,"EMI ₹6,732/m*",₹1.43 lakh
Maruti Wagon R 1.0,Maruti,2014,"1,21,913 km",Petrol,Manual,"EMI ₹7,971/m*",₹2.40 lakh
Hyundai Verna,Hyundai,2016,"14,179 km",Petrol,Auto,"EMI ₹6,495/m*",₹2.92 lakh
Honda Jazz,Honda,2015,"63,136 km",Petrol,Manual,"EMI ₹6,689/m*",₹2.54 lakh
Volkswagen Ameo,Volkswagen,2016,"39,723 km",Diesel,Auto,"EMI ₹8,558/m*",₹3.25 lakh
Volkswagen Polo,Volkswagen,2015,"48,151 km",Petrol,Manual,"EMI ₹5,925/m*",₹2.25 lakh
Datsun Go,Datsun,2015,"94,989 km",Petrol,Manual,"EMI ₹2,449/m*",₹0.93 lakh
Honda Jazz,Honda,2015,"82,655 km",Petrol,Manual,"EMI ₹6,241/m*",₹2.37 lakh
Ford Ecosport,Ford,2015,"25,711 km",Petrol,Auto,"EMI ₹7,716/m*",₹2.93 lakh
Volkswagen Ameo,Volkswagen,2016,"1,24,463 km",Diesel,Auto,"EMI ₹8,927/m*",₹3.39 lakh
Maruti Celerio,Maruti,2017,"37,614 km",Petrol,Auto,"EMI ₹6,158/m*",₹3.15 lakh
Hyundai Grand i10,Hyundai,2015,"63,135 km",Petrol,Auto,"EMI ₹7,242/m*",₹2.75 lakh
Maruti Celerio,Maruti,2016,"40,098 km",Petrol,Auto,"EMI ₹5,873/m*",₹2.64 lakh
Maruti Ertiga,Maruti,2020,"1,00,184 km",Petrol,Manual,"EMI ₹16,683/m*",₹7.50 lakh
Maruti Ertiga,Maruti,2018,"61,383 km",Petrol,Manual,"EMI ₹9,956/m*",₹5.64 lakh
Toyota Corolla Altis,Toyota,2011,"77,655 km",Petrol,Auto,"EMI ₹9,956/m*",₹2.06 lakh
Maruti Baleno,Maruti,2018,"48,299 km",Petrol,Manual,"EMI ₹7,096/m*",₹4.02 lakh
Mahindra XUV700,Mahindra,2021,"83,938 km",Petrol,Auto,"EMI ₹22,584/m*",₹13.19 lakh
Honda City,Honda,2019,"80,307 km",Petrol,Manual,"EMI ₹10,221/m*",₹5.79 lakh
Honda City,Honda,2015,"76,945 km",Petrol,Auto,"EMI ₹10,744/m*",₹4.08 lakh
Maruti Swift,Maruti,2018,"35,065 km",Petrol,Manual,"EMI ₹7,661/m*",₹4.34 lakh
Tata PUNCH,Tata,2024,"24,079 km",Petrol,Manual,"EMI ₹13,886/m*",₹8.11 lakh
Honda City,Honda,2011,"94,717 km",Petrol,Manual,"EMI ₹13,886/m*",₹1.70 lakh
Hyundai Creta,Hyundai,2016,"81,301 km",Petrol,Auto,"EMI ₹13,124/m*",₹5.90 lakh
Renault TRIBER,Renault,2021,"47,921 km",Petrol,Manual,"EMI ₹6,796/m*",₹3.85 lakh
Maruti New Wagon-R,Maruti,2020,"1,37,735 km",Petrol,Manual,"EMI ₹7,941/m*",₹3.57 lakh
Ford Figo,Ford,2011,"70,661 km",Petrol,Manual,"EMI ₹7,941/m*",₹0.74 lakh
Volkswagen Polo,Volkswagen,2011,"63,275 km",Petrol,Manual,"EMI ₹7,941/m*",₹1.41 lakh
Toyota Etios Liva,Toyota,2011,"60,737 km",Petrol,Manual,"EMI ₹7,941/m*",₹1.62 lakh
Maruti Eeco,Maruti,2011,"34,338 km",Petrol,Manual,"EMI ₹7,941/m*",₹1.92 lakh
Toyota Corolla Altis,Toyota,2011,"66,820 km",Petrol,Manual,"EMI ₹7,941/m*",₹1.50 lakh
Maruti IGNIS,Maruti,2017,"1,11,581 km",Petrol,Auto,"EMI ₹7,719/m*",₹3.47 lakh
Hyundai NEW I20,Hyundai,2020,"37,739 km",Petrol,Auto,"EMI ₹10,592/m*",₹6.00 lakh
Mahindra XUV500,Mahindra,2018,"1,30,656 km",Diesel,Manual,"EMI ₹17,872/m*",₹8.22 lakh
Renault Kwid,Renault,2015,"31,000 km",Petrol,Manual,"EMI ₹3,608/m*",₹1.37 lakh
Maruti IGNIS,Maruti,2020,"91,329 km",Petrol,Auto,"EMI ₹6,743/m*",₹3.82 lakh
Mahindra TUV300,Mahindra,2017,"82,550 km",Diesel,Manual,"EMI ₹8,520/m*",₹3.83 lakh
Nissan MAGNITE,Nissan,2022,"35,808 km",Petrol,Manual,"EMI ₹8,791/m*",₹4.98 lakh
Toyota Corolla Altis,Toyota,2011,"2,03,363 km",Petrol,Auto,"EMI ₹8,791/m*",₹1.78 lakh
Renault Kiger,Renault,2021,"55,718 km",Petrol,Auto,"EMI ₹7,803/m*",₹4.42 lakh
Mahindra XUV500,Mahindra,2019,"92,913 km",Diesel,Manual,"EMI ₹13,646/m*",₹7.73 lakh
Maruti Alto 800,Maruti,2014,"1,03,821 km",Petrol,Manual,"EMI ₹6,111/m*",₹1.84 lakh
Hyundai NEW I20,Hyundai,2021,"81,040 km",Diesel,Manual,"EMI ₹8,085/m*",₹4.58 lakh
Jeep Compass,Jeep,2017,"94,865 km",Diesel,Manual,"EMI ₹11,078/m*",₹4.98 lakh
Maruti Alto 800,Maruti,2015,"65,888 km",Petrol,Manual,"EMI ₹4,951/m*",₹1.88 lakh
Maruti Ertiga,Maruti,2012,"1,57,712 km",Diesel,Manual,"EMI ₹4,951/m*",₹3.51 lakh
Mahindra Thar,Mahindra,2023,"24,245 km",Petrol,Auto,"EMI ₹16,540/m*",₹9.66 lakh
Honda Civic,Honda,2019,"31,508 km",Petrol,Auto,"EMI ₹16,455/m*",₹9.61 lakh
Renault Kwid,Renault,2020,"50,106 km",Petrol,Manual,"EMI ₹3,636/m*",₹2.06 lakh
Tata PUNCH,Tata,2022,"40,574 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
Maruti Swift Dzire,Maruti,2012,"1,28,469 km",Petrol,Manual,"EMI ₹20,258/m*",₹2.28 lakh
Maruti Wagon R 1.0,Maruti,2013,"20,003 km",Petrol,Manual,"EMI ₹9,085/m*",₹1.93 lakh
Maruti Swift,Maruti,2012,"77,318 km",Petrol,Manual,"EMI ₹17,681/m*",₹1.99 lakh
Hyundai Verna,Hyundai,2012,"35,541 km",Diesel,Manual,"EMI ₹17,681/m*",₹2.34 lakh
Hyundai i20 Active,Hyundai,2015,"55,243 km",Petrol,Manual,"EMI ₹7,373/m*",₹2.80 lakh
Hyundai Verna,Hyundai,2011,"78,273 km",Petrol,Auto,"EMI ₹7,373/m*",₹1.37 lakh
Maruti Wagon R 1.0,Maruti,2013,"50,466 km",Petrol,Manual,"EMI ₹8,379/m*",₹1.78 lakh
Renault Kwid,Renault,2016,"52,259 km",Petrol,Manual,"EMI ₹3,648/m*",₹1.64 lakh
KIA CARENS,KIA,2024,"19,873 km",Petrol,Manual,"EMI ₹16,420/m*",₹9.59 lakh
Maruti Wagon R 1.0,Maruti,2018,"1,22,623 km",Petrol,Manual,"EMI ₹7,318/m*",₹3.29 lakh
Hyundai Verna,Hyundai,2017,"86,126 km",Petrol,Manual,"EMI ₹10,831/m*",₹5.54 lakh
Hyundai Verna,Hyundai,2012,"21,068 km",Petrol,Manual,"EMI ₹16,881/m*",₹1.90 lakh
Hyundai Verna,Hyundai,2021,"46,724 km",Diesel,Manual,"EMI ₹14,811/m*",₹8.65 lakh
Mercedes Benz E Class,Mercedes,2011,"78,784 km",Petrol,Auto,"EMI ₹14,811/m*",₹2.95 lakh
Maruti Swift,Maruti,2012,"45,458 km",Petrol,Manual,"EMI ₹20,435/m*",₹2.30 lakh
Maruti Alto 800,Maruti,2014,"64,891 km",Petrol,Manual,"EMI ₹4,650/m*",₹1.40 lakh
Tata ALTROZ,Tata,2021,"71,920 km",Diesel,Manual,"EMI ₹8,385/m*",₹4.75 lakh
Maruti New Wagon-R,Maruti,2019,"32,225 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.71 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,37,202 km",Petrol,Manual,"EMI ₹5,925/m*",₹2.25 lakh
Maruti Alto 800,Maruti,2013,"1,06,817 km",Petrol,Manual,"EMI ₹5,461/m*",₹1.16 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"47,816 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,15,389 km",Petrol,Manual,"EMI ₹6,162/m*",₹2.34 lakh
Maruti Alto 800,Maruti,2014,"85,913 km",Petrol,Manual,"EMI ₹4,119/m*",₹1.24 lakh
KIA SONET,KIA,2020,"7,640 km",Diesel,Manual,"EMI ₹13,699/m*",₹7.76 lakh
Volkswagen Vento,Volkswagen,2012,"1,93,325 km",Diesel,Manual,"EMI ₹13,699/m*",₹1.51 lakh
Hyundai Elite i20,Hyundai,2017,"29,173 km",Petrol,Manual,"EMI ₹6,393/m*",₹3.27 lakh
Hyundai Xcent,Hyundai,2015,"92,486 km",Petrol,Manual,"EMI ₹5,741/m*",₹2.18 lakh
Chevrolet Cruze,Chevrolet,2016,"1,41,929 km",Diesel,Auto,"EMI ₹13,509/m*",₹5.13 lakh
Maruti Wagon R 1.0,Maruti,2014,"35,673 km",Petrol,Manual,"EMI ₹7,739/m*",₹2.33 lakh
Maruti Celerio,Maruti,2015,"63,804 km",Petrol,Manual,"EMI ₹4,477/m*",₹1.70 lakh
Tata NEXON,Tata,2022,"22,917 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,04,495 km",Petrol,Manual,"EMI ₹7,110/m*",₹2.70 lakh
Honda Mobilio,Honda,2015,"1,19,867 km",Diesel,Manual,"EMI ₹11,226/m*",₹3.38 lakh
KIA CARENS,KIA,2024,"11,643 km",Petrol,Auto,"EMI ₹31,077/m*",₹18.15 lakh
Hyundai Grand i10,Hyundai,2014,"73,804 km",Petrol,Manual,"EMI ₹7,706/m*",₹2.32 lakh
Renault Duster,Renault,2016,"90,305 km",Diesel,Manual,"EMI ₹7,900/m*",₹3.00 lakh
Volkswagen Vento,Volkswagen,2012,"67,125 km",Petrol,Auto,"EMI ₹18,214/m*",₹2.05 lakh
Hyundai VENUE,Hyundai,2020,"26,682 km",Petrol,Auto,"EMI ₹11,651/m*",₹6.60 lakh
Mahindra XUV500,Mahindra,2014,"70,767 km",Diesel,Manual,"EMI ₹14,122/m*",₹3.00 lakh
Maruti Wagon R 1.0,Maruti,2018,"85,481 km",Petrol,Manual,"EMI ₹4,237/m*",₹2.40 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,04,657 km",Petrol,Manual,"EMI ₹9,038/m*",₹1.92 lakh
Renault Kwid,Renault,2016,"72,545 km",Petrol,Manual,"EMI ₹3,759/m*",₹1.69 lakh
Maruti Swift,Maruti,2012,"61,125 km",Petrol,Manual,"EMI ₹20,879/m*",₹2.35 lakh
Maruti Swift,Maruti,2012,"1,05,696 km",Petrol,Manual,"EMI ₹21,146/m*",₹2.38 lakh
Maruti Swift,Maruti,2012,"85,605 km",Petrol,Manual,"EMI ₹19,991/m*",₹2.25 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,21,367 km",Petrol,Manual,"EMI ₹5,662/m*",₹2.15 lakh
Maruti Ritz,Maruti,2013,"58,296 km",Petrol,Manual,"EMI ₹9,980/m*",₹2.12 lakh
Maruti Baleno,Maruti,2018,"97,991 km",Petrol,Manual,"EMI ₹6,584/m*",₹3.73 lakh
Maruti Swift,Maruti,2012,"1,02,563 km",Diesel,Manual,"EMI ₹6,584/m*",₹2.50 lakh
Hyundai Xcent,Hyundai,2015,"1,40,566 km",Diesel,Manual,"EMI ₹6,643/m*",₹2.00 lakh
Volkswagen Vento,Volkswagen,2011,"64,183 km",Petrol,Manual,"EMI ₹6,643/m*",₹1.20 lakh
Skoda KUSHAQ,Skoda,2021,"4,763 km",Petrol,Auto,"EMI ₹14,948/m*",₹8.73 lakh
Mahindra XUV500,Mahindra,2019,"83,192 km",Diesel,Manual,"EMI ₹13,504/m*",₹7.65 lakh
Datsun Go,Datsun,2015,"61,533 km",Petrol,Manual,"EMI ₹3,371/m*",₹1.28 lakh
Hyundai i20,Hyundai,2012,"51,500 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
Maruti Wagon R 1.0,Maruti,2013,"83,518 km",Petrol,Manual,"EMI ₹10,733/m*",₹2.28 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,52,358 km",Petrol,Manual,"EMI ₹5,048/m*",₹2.27 lakh
Maruti Wagon R 1.0,Maruti,2014,"1,09,743 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
Maruti Dzire,Maruti,2022,"52,745 km",Petrol,Auto,"EMI ₹8,809/m*",₹4.99 lakh
Maruti Wagon R 1.0,Maruti,2012,"50,586 km",Petrol,Manual,"EMI ₹15,637/m*",₹1.76 lakh
Maruti Wagon R 1.0,Maruti,2013,"72,258 km",Petrol,Manual,"EMI ₹9,980/m*",₹2.12 lakh
Renault Kwid,Renault,2017,"45,298 km",Petrol,Manual,"EMI ₹4,907/m*",₹2.51 lakh
Tata TIGOR,Tata,2019,"38,734 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
Hyundai Eon,Hyundai,2012,"32,406 km",Petrol,Manual,"EMI ₹11,728/m*",₹1.32 lakh
Tata TIGOR,Tata,2021,"36,098 km",Petrol,Manual,"EMI ₹8,050/m*",₹4.56 lakh
Maruti Wagon R Stingray,Maruti,2014,"1,32,139 km",Petrol,Manual,"EMI ₹6,676/m*",₹2.01 lakh
Renault Kwid,Renault,2017,"34,611 km",Petrol,Auto,"EMI ₹4,027/m*",₹2.06 lakh
Maruti Wagon R 1.0,Maruti,2012,"1,13,681 km",Petrol,Manual,"EMI ₹16,348/m*",₹1.84 lakh
Maruti Wagon R 1.0,Maruti,2012,"61,361 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
Hyundai i20,Hyundai,2012,"64,967 km",Petrol,Manual,"EMI ₹13,150/m*",₹1.48 lakh
Renault Kwid,Renault,2016,"37,331 km",Petrol,Manual,"EMI ₹4,115/m*",₹1.85 lakh
Maruti Swift Dzire,Maruti,2014,"2,40,109 km",Diesel,Manual,"EMI ₹9,273/m*",₹1.97 lakh
Ford Ecosport,Ford,2013,"85,172 km",Petrol,Manual,"EMI ₹10,356/m*",₹2.20 lakh
Hyundai i10,Hyundai,2011,"41,353 km",Petrol,Auto,"EMI ₹10,356/m*",₹0.87 lakh
Hyundai i20,Hyundai,2012,"69,711 km",Petrol,Manual,"EMI ₹8,885/m*",₹1.00 lakh
Maruti Wagon R 1.0,Maruti,2014,"98,300 km",Petrol,Manual,"EMI ₹6,942/m*",₹2.09 lakh
Maruti Wagon R 1.0,Maruti,2013,"68,334 km",Petrol,Manual,"EMI ₹10,309/m*",₹2.19 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,13,600 km",Petrol,Manual,"EMI ₹10,027/m*",₹2.13 lakh
Maruti Wagon R 1.0,Maruti,2012,"82,037 km",Petrol,Manual,"EMI ₹13,061/m*",₹1.47 lakh
Audi Q3,Audi,2013,"1,83,873 km",Diesel,Auto,"EMI ₹58,374/m*",₹6.57 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,54,941 km",Petrol,Manual,"EMI ₹9,321/m*",₹1.98 lakh
Datsun Go,Datsun,2015,"68,395 km",Petrol,Manual,"EMI ₹3,502/m*",₹1.33 lakh
Maruti Swift Dzire,Maruti,2012,"67,069 km",Petrol,Manual,"EMI ₹23,545/m*",₹2.65 lakh
Maruti Wagon R 1.0,Maruti,2013,"99,571 km",Petrol,Manual,"EMI ₹11,392/m*",₹2.42 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,00,465 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
Volkswagen Polo,Volkswagen,2011,"83,161 km",Petrol,Manual,"EMI ₹6,583/m*",₹1.26 lakh
Tata Indica Vista,Tata,2012,"40,679 km",Petrol,Manual,"EMI ₹3,820/m*",₹0.43 lakh
Renault Kwid,Renault,2016,"86,663 km",Petrol,Auto,"EMI ₹3,314/m*",₹1.49 lakh
Maruti Ciaz,Maruti,2016,"95,831 km",Petrol,Manual,"EMI ₹7,741/m*",₹3.48 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,15,337 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
