Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Mahindra XUV500,Mahindra,2015,"46,300 km",Diesel,Manual,"EMI ₹15,744/m*",₹4.74 lakh
Tata Tiago,Tata,2023,"63,144 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Hyundai Verna,Hyundai,2015,"1,20,122 km",Diesel,Manual,"EMI ₹14,282/m*",₹4.30 lakh
Ford Ecosport,Ford,2014,"1,17,697 km",Diesel,Manual,"EMI ₹16,523/m*",₹3.51 lakh
Maruti XL6,Maruti,2022,"23,974 km",Petrol,Manual,"EMI ₹16,780/m*",₹9.80 lakh
Maruti Ciaz,Maruti,2019,"49,302 km",Petrol,Manual,"EMI ₹10,150/m*",₹5.75 lakh
Maruti Ciaz,Maruti,2017,"81,685 km",Petrol,Manual,"EMI ₹9,208/m*",₹4.71 lakh
Honda WR-V,Honda,2017,"78,277 km",Petrol,Manual,"EMI ₹8,602/m*",₹4.40 lakh
Mahindra Bolero,Mahindra,2020,"1,25,269 km",Diesel,Manual,"EMI ₹17,082/m*",₹7.68 lakh
Maruti Eeco,Maruti,2012,"66,913 km",Petrol,Manual,"EMI ₹23,101/m*",₹2.60 lakh
Mahindra XUV500,Mahindra,2012,"1,25,853 km",Diesel,Manual,"EMI ₹23,101/m*",₹3.20 lakh
Honda City,Honda,2014,"1,38,307 km",Petrol,Manual,"EMI ₹11,459/m*",₹3.45 lakh
Renault Duster,Renault,2015,"1,12,253 km",Diesel,Manual,"EMI ₹10,629/m*",₹3.20 lakh
Ford FREESTYLE,Ford,2019,"1,13,486 km",Petrol,Manual,"EMI ₹9,743/m*",₹4.38 lakh
Maruti Vitara Brezza,Maruti,2018,"2,21,254 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Mahindra Bolero,Mahindra,2012,"61,450 km",Diesel,Manual,"EMI ₹12,234/m*",₹2.36 lakh
Hyundai Grand i10,Hyundai,2016,"64,883 km",Petrol,Manual,"EMI ₹7,563/m*",₹3.40 lakh
Hyundai i10,Hyundai,2010,"54,031 km",Petrol,Manual,"EMI ₹7,563/m*",₹1.40 lakh
Hyundai Creta,Hyundai,2021,"49,430 km",Petrol,Manual,"EMI ₹17,979/m*",₹10.50 lakh
Hyundai Creta,Hyundai,2019,"90,348 km",Diesel,Manual,"EMI ₹16,095/m*",₹9.40 lakh
Mahindra XUV500,Mahindra,2015,"1,17,122 km",Diesel,Manual,"EMI ₹16,009/m*",₹4.82 lakh
Hyundai Grand i10,Hyundai,2016,"58,406 km",Petrol,Manual,"EMI ₹7,652/m*",₹3.44 lakh
Maruti Ciaz,Maruti,2014,"50,312 km",Petrol,Manual,"EMI ₹12,788/m*",₹3.85 lakh
Hyundai Creta,Hyundai,2016,"68,990 km",Petrol,Manual,"EMI ₹15,571/m*",₹7.00 lakh
Mahindra TUV300,Mahindra,2016,"1,43,583 km",Diesel,Manual,"EMI ₹12,351/m*",₹4.69 lakh
Hyundai Grand i10,Hyundai,2015,"22,061 km",Petrol,Manual,"EMI ₹9,217/m*",₹3.50 lakh
Hyundai ALCAZAR,Hyundai,2021,"37,476 km",Diesel,Auto,"EMI ₹26,985/m*",₹15.76 lakh
Maruti Grand Vitara,Maruti,2024,"11,654 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
Maruti Ritz,Maruti,2011,"82,233 km",Petrol,Manual,"EMI ₹16,266/m*",₹1.48 lakh
Renault TRIBER,Renault,2022,"41,619 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
Maruti Vitara Brezza,Maruti,2016,"1,01,464 km",Diesel,Manual,"EMI ₹17,170/m*",₹6.52 lakh
Fiat Linea,Fiat,2016,"65,850 km",Petrol,Manual,"EMI ₹6,384/m*",₹2.87 lakh
MG GLOSTER,MG,2022,"65,407 km",Diesel,Auto,"EMI ₹64,346/m*",₹37.58 lakh
Mahindra Scorpio,Mahindra,2017,"1,00,000 km",Diesel,Manual,"EMI ₹16,505/m*",₹7.42 lakh
Honda Jazz,Honda,2010,"1,07,395 km",Petrol,Manual,"EMI ₹16,505/m*",₹1.50 lakh
Honda WR-V,Honda,2017,"92,456 km",Diesel,Manual,"EMI ₹11,901/m*",₹5.35 lakh
Hyundai Verna,Hyundai,2011,"1,38,073 km",Petrol,Manual,"EMI ₹11,901/m*",₹2.50 lakh
Tata NEXON,Tata,2021,"62,780 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Maruti Vitara Brezza,Maruti,2019,"53,238 km",Diesel,Manual,"EMI ₹11,421/m*",₹6.47 lakh
Maruti Wagon R 1.0,Maruti,2015,"47,056 km",Petrol,Manual,"EMI ₹7,610/m*",₹2.89 lakh
Hyundai Xcent,Hyundai,2016,"1,33,542 km",Diesel,Manual,"EMI ₹7,373/m*",₹2.80 lakh
Tata NEXON,Tata,2025,"14,243 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
Maruti Ertiga,Maruti,2014,"1,10,257 km",Diesel,Manual,"EMI ₹26,408/m*",₹5.61 lakh
Tata NEXON,Tata,2020,"92,511 km",Diesel,Manual,"EMI ₹13,593/m*",₹7.70 lakh
Renault Kwid,Renault,2022,"45,091 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
Maruti Dzire,Maruti,2022,"67,637 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Hyundai New Elantra,Hyundai,2012,"1,22,923 km",Diesel,Manual,"EMI ₹10,592/m*",₹3.18 lakh
Maruti Baleno,Maruti,2018,"1,18,946 km",Petrol,Manual,"EMI ₹9,343/m*",₹4.20 lakh
KIA CARENS,KIA,2022,"1,01,820 km",Diesel,Manual,"EMI ₹29,352/m*",₹13.50 lakh
Hyundai GRAND I10 NIOS,Hyundai,2023,"31,424 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
Ford Ecosport,Ford,2019,"32,911 km",Petrol,Manual,"EMI ₹10,856/m*",₹6.15 lakh
Maruti Swift,Maruti,2014,"45,254 km",Petrol,Manual,"EMI ₹11,957/m*",₹3.60 lakh
Maruti S Cross,Maruti,2017,"1,15,927 km",Diesel,Manual,"EMI ₹12,835/m*",₹5.77 lakh
Mahindra Bolero,Mahindra,2012,"71,648 km",Diesel,Manual,"EMI ₹12,835/m*",₹2.85 lakh
Maruti Dzire,Maruti,2017,"52,662 km",Petrol,Manual,"EMI ₹9,726/m*",₹4.97 lakh
Tata NEXON,Tata,2022,"84,426 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
Tata NEXON,Tata,2017,"1,19,138 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
MG HECTOR,MG,2022,"54,888 km",Petrol,Auto,"EMI ₹24,725/m*",₹14.44 lakh
Hyundai Creta,Hyundai,2017,"82,290 km",Petrol,Manual,"EMI ₹14,272/m*",₹7.30 lakh
Hyundai AURA,Hyundai,2020,"30,366 km",Petrol,Auto,"EMI ₹11,298/m*",₹6.40 lakh
Maruti Swift,Maruti,2015,"48,103 km",Petrol,Manual,"EMI ₹10,534/m*",₹4.00 lakh
Ford Ecosport,Ford,2014,"1,80,696 km",Diesel,Manual,"EMI ₹17,653/m*",₹3.75 lakh
Honda City,Honda,2014,"1,20,397 km",Diesel,Manual,"EMI ₹17,558/m*",₹3.73 lakh
Hyundai Elite i20,Hyundai,2018,"49,728 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
Skoda Rapid,Skoda,2014,"1,13,839 km",Diesel,Manual,"EMI ₹14,828/m*",₹3.15 lakh
Renault TRIBER,Renault,2023,"30,316 km",Petrol,Manual,"EMI ₹13,204/m*",₹7.48 lakh
Hyundai Elite i20,Hyundai,2017,"65,694 km",Petrol,Manual,"EMI ₹8,113/m*",₹4.15 lakh
Hyundai Creta,Hyundai,2017,"65,593 km",Petrol,Manual,"EMI ₹12,805/m*",₹6.55 lakh
Hyundai Grand i10,Hyundai,2017,"1,50,000 km",Petrol,Manual,"EMI ₹7,719/m*",₹3.47 lakh
Renault Duster,Renault,2013,"1,40,922 km",Diesel,Manual,"EMI ₹21,146/m*",₹2.38 lakh
Maruti Ciaz,Maruti,2018,"60,500 km",Petrol,Manual,"EMI ₹9,056/m*",₹5.13 lakh
Hyundai Creta,Hyundai,2022,"46,774 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
Maruti Celerio X,Maruti,2019,"32,221 km",Petrol,Auto,"EMI ₹8,050/m*",₹4.56 lakh
Ford Ecosport,Ford,2013,"1,05,522 km",Diesel,Manual,"EMI ₹28,698/m*",₹3.23 lakh
Hyundai Elite i20,Hyundai,2017,"71,765 km",Diesel,Manual,"EMI ₹11,434/m*",₹5.14 lakh
Tata ALTROZ,Tata,2021,"54,499 km",Petrol,Manual,"EMI ₹10,998/m*",₹6.23 lakh
Hyundai VENUE,Hyundai,2019,"18,235 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Maruti S PRESSO,Maruti,2021,"80,500 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
MG HECTOR PLUS,MG,2021,"46,416 km",Petrol,Auto,"EMI ₹16,266/m*",₹9.50 lakh
Maruti Swift,Maruti,2023,"19,996 km",Petrol,Manual,"EMI ₹11,510/m*",₹6.52 lakh
Honda Amaze,Honda,2020,"65,596 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
Honda Amaze,Honda,2021,"48,002 km",Petrol,Manual,"EMI ₹10,856/m*",₹6.15 lakh
Tata Tiago,Tata,2025,"3,647 km",Petrol,Manual,"EMI ₹9,603/m*",₹5.44 lakh
Mahindra XUV500,Mahindra,2015,"1,35,174 km",Diesel,Manual,"EMI ₹21,091/m*",₹6.35 lakh
Maruti Celerio,Maruti,2020,"1,02,159 km",Petrol,Manual,"EMI ₹8,453/m*",₹3.80 lakh
Maruti Baleno,Maruti,2017,"76,586 km",Petrol,Manual,"EMI ₹8,798/m*",₹4.50 lakh
Volkswagen Polo,Volkswagen,2015,"80,434 km",Petrol,Manual,"EMI ₹10,534/m*",₹4.00 lakh
Maruti Swift Dzire,Maruti,2017,"50,024 km",Petrol,Manual,"EMI ₹9,189/m*",₹4.70 lakh
Honda City,Honda,2015,"58,352 km",Petrol,Manual,"EMI ₹11,798/m*",₹4.48 lakh
Volkswagen VIRTUS,Volkswagen,2023,"36,072 km",Petrol,Manual,"EMI ₹24,656/m*",₹14.40 lakh
Nissan MAGNITE,Nissan,2021,"58,535 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
Tata Tiago,Tata,2021,"63,986 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
Renault Duster,Renault,2015,"96,500 km",Diesel,Manual,"EMI ₹11,426/m*",₹3.44 lakh
Mahindra XUV300,Mahindra,2023,"12,473 km",Petrol,Manual,"EMI ₹12,781/m*",₹7.24 lakh
Renault Duster,Renault,2013,"1,60,663 km",Diesel,Manual,"EMI ₹22,212/m*",₹2.50 lakh
Mahindra XUV500,Mahindra,2015,"1,40,790 km",Diesel,Manual,"EMI ₹21,589/m*",₹6.50 lakh
Mahindra XUV500,Mahindra,2015,"1,53,107 km",Diesel,Manual,"EMI ₹23,084/m*",₹6.95 lakh
Maruti S PRESSO,Maruti,2021,"26,822 km",Petrol,Manual,"EMI ₹7,132/m*",₹4.04 lakh
Maruti Baleno,Maruti,2017,"1,35,416 km",Petrol,Manual,"EMI ₹9,788/m*",₹4.40 lakh
Tata NEXON,Tata,2021,"1,28,000 km",Petrol,Manual,"EMI ₹15,571/m*",₹7.00 lakh
Mahindra XUV500,Mahindra,2020,"1,12,168 km",Diesel,Manual,"EMI ₹28,939/m*",₹13.31 lakh
Hyundai Creta,Hyundai,2021,"90,308 km",Diesel,Manual,"EMI ₹16,420/m*",₹9.59 lakh
Renault TRIBER,Renault,2023,"21,042 km",Petrol,Manual,"EMI ₹10,415/m*",₹5.90 lakh
CITROEN C3,CITROEN,2023,"34,504 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Toyota Innova Crysta,Toyota,2018,"1,64,584 km",Diesel,Manual,"EMI ₹28,048/m*",₹12.90 lakh
Hyundai NEW SANTRO,Hyundai,2019,"85,918 km",Petrol,Manual,"EMI ₹6,796/m*",₹3.85 lakh
Maruti S Cross,Maruti,2017,"94,959 km",Diesel,Manual,"EMI ₹12,791/m*",₹5.75 lakh
Ford Ecosport,Ford,2013,"1,10,796 km",Diesel,Manual,"EMI ₹31,719/m*",₹3.57 lakh
MG HECTOR PLUS,MG,2024,"8,423 km",Petrol,Manual,"EMI ₹32,533/m*",₹19.00 lakh
Hyundai Verna,Hyundai,2023,"34,629 km",Petrol,Manual,"EMI ₹22,944/m*",₹13.40 lakh
Honda Civic,Honda,2019,"1,30,168 km",Diesel,Manual,"EMI ₹28,265/m*",₹13.00 lakh
Hyundai Elite i20,Hyundai,2019,"72,066 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
Renault Kiger,Renault,2021,"23,834 km",Petrol,Auto,"EMI ₹9,091/m*",₹5.15 lakh
Maruti XL6,Maruti,2021,"38,818 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Maruti Celerio,Maruti,2019,"9,401 km",Petrol,Manual,"EMI ₹8,562/m*",₹4.85 lakh
Honda WR-V,Honda,2021,"36,857 km",Petrol,Manual,"EMI ₹11,827/m*",₹6.70 lakh
Maruti Swift,Maruti,2021,"34,864 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Hyundai NEW I20,Hyundai,2022,"22,750 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
Ford Ecosport,Ford,2018,"92,813 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
KIA SONET,KIA,2020,"1,45,058 km",Diesel,Manual,"EMI ₹16,683/m*",₹7.50 lakh
Honda CRV,Honda,2015,"1,55,707 km",Petrol,Auto,"EMI ₹14,484/m*",₹5.50 lakh
Maruti Dzire,Maruti,2019,"86,085 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
Mahindra XUV300,Mahindra,2021,"76,808 km",Petrol,Manual,"EMI ₹15,838/m*",₹9.25 lakh
Maruti Ertiga,Maruti,2012,"1,49,854 km",Diesel,Manual,"EMI ₹15,838/m*",₹4.00 lakh
Renault Kiger,Renault,2022,"43,007 km",Petrol,Manual,"EMI ₹10,539/m*",₹5.97 lakh
Hyundai Grand i10,Hyundai,2017,"73,989 km",Petrol,Manual,"EMI ₹7,820/m*",₹4.00 lakh
Maruti Vitara Brezza,Maruti,2020,"34,641 km",Petrol,Manual,"EMI ₹12,110/m*",₹6.86 lakh
Tata NEXON,Tata,2022,"51,074 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
Maruti New Wagon-R,Maruti,2023,"15,970 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
Maruti Ciaz,Maruti,2016,"82,305 km",Petrol,Auto,"EMI ₹9,432/m*",₹4.24 lakh
MG ASTOR,MG,2022,"25,500 km",Petrol,Manual,"EMI ₹13,869/m*",₹8.10 lakh
Maruti Vitara Brezza,Maruti,2016,"1,59,253 km",Diesel,Manual,"EMI ₹15,010/m*",₹5.70 lakh
Maruti Dzire,Maruti,2023,"53,869 km",Petrol,Manual,"EMI ₹11,810/m*",₹6.69 lakh
Ford Ecosport,Ford,2019,"1,02,375 km",Diesel,Manual,"EMI ₹13,792/m*",₹6.20 lakh
Maruti Ciaz,Maruti,2022,"36,000 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Mahindra Thar,Mahindra,2021,"74,635 km",Diesel,Manual,"EMI ₹21,900/m*",₹12.79 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"35,713 km",Petrol,Manual,"EMI ₹9,109/m*",₹5.16 lakh
KIA SELTOS,KIA,2020,"62,584 km",Petrol,Manual,"EMI ₹16,438/m*",₹9.60 lakh
Mahindra XUV700,Mahindra,2022,"36,713 km",Diesel,Manual,"EMI ₹32,190/m*",₹18.80 lakh
Ford Ecosport,Ford,2018,"83,600 km",Diesel,Manual,"EMI ₹12,708/m*",₹6.50 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"75,121 km",Petrol,Manual,"EMI ₹10,521/m*",₹5.96 lakh
KIA CARENS,KIA,2022,"86,300 km",Diesel,Manual,"EMI ₹20,855/m*",₹12.18 lakh
Maruti Baleno,Maruti,2024,"24,000 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
Skoda KUSHAQ,Skoda,2023,"36,131 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
Tata Hexa,Tata,2018,"50,200 km",Diesel,Manual,"EMI ₹14,760/m*",₹7.55 lakh
Maruti Vitara Brezza,Maruti,2020,"1,70,306 km",Petrol,Manual,"EMI ₹13,347/m*",₹6.00 lakh
MG HECTOR,MG,2019,"72,361 km",Diesel,Manual,"EMI ₹17,122/m*",₹10.00 lakh
CITROEN C3,CITROEN,2023,"34,284 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
Mitsubishi Pajero Sport,Mitsubishi,2014,"1,32,147 km",Diesel,Manual,"EMI ₹23,537/m*",₹5.00 lakh
Maruti New Wagon-R,Maruti,2022,"56,859 km",Petrol,Auto,"EMI ₹8,650/m*",₹4.90 lakh
Hyundai Elite i20,Hyundai,2016,"68,900 km",Petrol,Manual,"EMI ₹9,343/m*",₹4.20 lakh
Toyota URBAN CRUISER,Toyota,2021,"66,035 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
Mahindra Thar,Mahindra,2015,"96,959 km",Diesel,Manual,"EMI ₹17,570/m*",₹5.29 lakh
Hyundai Creta,Hyundai,2016,"96,715 km",Diesel,Auto,"EMI ₹19,434/m*",₹7.38 lakh
Tata NEXON,Tata,2022,"1,00,166 km",Diesel,Manual,"EMI ₹16,683/m*",₹7.50 lakh
Tata ALTROZ,Tata,2023,"50,773 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
Maruti Vitara Brezza,Maruti,2018,"94,966 km",Diesel,Manual,"EMI ₹13,001/m*",₹6.65 lakh
Tata ALTROZ,Tata,2024,"14,296 km",Petrol,Manual,"EMI ₹15,239/m*",₹8.90 lakh
Ford Ecosport,Ford,2018,"1,15,080 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
Audi A6,Audi,2015,"89,121 km",Diesel,Auto,"EMI ₹28,908/m*",₹8.83 lakh
Hyundai Creta,Hyundai,2016,"1,32,523 km",Diesel,Manual,"EMI ₹18,302/m*",₹6.95 lakh
Mahindra Scorpio,Mahindra,2013,"2,21,300 km",Diesel,Manual,"EMI ₹40,959/m*",₹4.61 lakh
Hyundai Creta,Hyundai,2016,"1,35,566 km",Diesel,Manual,"EMI ₹21,041/m*",₹7.99 lakh
Skoda Superb,Skoda,2013,"1,58,451 km",Diesel,Auto,"EMI ₹29,853/m*",₹3.36 lakh
Maruti Grand Vitara,Maruti,2023,"42,488 km",Petrol,Manual,"EMI ₹17,807/m*",₹10.40 lakh
Chevrolet Cruze,Chevrolet,2014,"9,99,999 km",Diesel,Auto,"EMI ₹14,781/m*",₹3.14 lakh
Maruti Eeco,Maruti,2018,"75,950 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
Ford Ecosport,Ford,2019,"55,823 km",Diesel,Manual,"EMI ₹13,063/m*",₹7.40 lakh
Hyundai Creta,Hyundai,2015,"1,46,063 km",Diesel,Auto,"EMI ₹20,427/m*",₹6.15 lakh
Hyundai Elite i20,Hyundai,2015,"46,405 km",Petrol,Manual,"EMI ₹10,797/m*",₹4.10 lakh
Hyundai AURA,Hyundai,2024,"17,502 km",Petrol,Manual,"EMI ₹11,916/m*",₹6.75 lakh
KIA SELTOS,KIA,2023,"32,000 km",Diesel,Auto,"EMI ₹27,396/m*",₹16.00 lakh
Jeep Compass,Jeep,2021,"92,474 km",Petrol,Auto,"EMI ₹34,245/m*",₹20.00 lakh
BMW X1,BMW,2018,"75,589 km",Diesel,Auto,"EMI ₹33,310/m*",₹17.50 lakh
Honda WR-V,Honda,2019,"3,12,660 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
Skoda KUSHAQ,Skoda,2022,"19,094 km",Petrol,Auto,"EMI ₹16,780/m*",₹9.80 lakh
Toyota URBAN CRUISER,Toyota,2021,"48,062 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
KIA SONET,KIA,2022,"54,000 km",Petrol,Manual,"EMI ₹16,694/m*",₹9.75 lakh
Maruti Celerio,Maruti,2022,"1,04,351 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
Tata Hexa,Tata,2017,"67,963 km",Diesel,Manual,"EMI ₹13,903/m*",₹6.25 lakh
Honda WR-V,Honda,2021,"72,401 km",Diesel,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Hyundai Creta,Hyundai,2024,"9,110 km",Diesel,Manual,"EMI ₹21,078/m*",₹12.31 lakh
BMW 3 Series,BMW,2014,"68,835 km",Diesel,Auto,"EMI ₹54,531/m*",₹11.70 lakh
Hyundai Creta,Hyundai,2016,"1,10,190 km",Diesel,Manual,"EMI ₹20,540/m*",₹7.80 lakh
Mitsubishi Outlander,Mitsubishi,2019,"79,857 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
KIA SONET,KIA,2023,"16,135 km",Petrol,Manual,"EMI ₹18,150/m*",₹10.60 lakh
Mahindra SCORPIO-N,Mahindra,2024,"30,225 km",Diesel,Manual,"EMI ₹30,649/m*",₹17.90 lakh
Maruti Grand Vitara,Maruti,2023,"46,206 km",Petrol,Manual,"EMI ₹16,917/m*",₹9.88 lakh
Jeep Compass,Jeep,2021,"75,298 km",Diesel,Manual,"EMI ₹23,115/m*",₹13.50 lakh
KIA SONET,KIA,2021,"46,411 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
KIA SONET,KIA,2022,"64,700 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Mahindra BOLERO NEO,Mahindra,2021,"58,920 km",Diesel,Manual,"EMI ₹15,496/m*",₹9.05 lakh
Hyundai EXTER,Hyundai,2024,"10,419 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
Toyota Innova Crysta,Toyota,2020,"2,06,820 km",Diesel,Manual,"EMI ₹38,788/m*",₹17.84 lakh
Mercedes Benz GLA Class,Mercedes,2016,"52,044 km",Petrol,Auto,"EMI ₹27,961/m*",₹12.86 lakh
Mahindra XUV500,Mahindra,2013,"1,66,776 km",Diesel,Manual,"EMI ₹33,318/m*",₹3.75 lakh
Mahindra Thar,Mahindra,2017,"25,041 km",Diesel,Manual,"EMI ₹13,569/m*",₹6.10 lakh
Tata Harrier,Tata,2021,"70,728 km",Diesel,Auto,"EMI ₹31,677/m*",₹18.50 lakh
KIA SELTOS,KIA,2019,"2,31,817 km",Diesel,Manual,"EMI ₹22,047/m*",₹10.14 lakh
MG HECTOR,MG,2021,"84,433 km",Diesel,Manual,"EMI ₹21,831/m*",₹12.75 lakh
Renault Lodgy,Renault,2017,"1,52,701 km",Diesel,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Toyota Camry,Toyota,2024,"23,660 km",Hybrid,Auto,"EMI ₹68,182/m*",₹39.82 lakh
Mahindra XUV300,Mahindra,2022,"1,01,009 km",Diesel,Manual,"EMI ₹18,481/m*",₹8.50 lakh
Toyota HILUX,Toyota,2023,"5,884 km",Diesel,Auto,"EMI ₹68,490/m*",₹40.00 lakh
BMW X3,BMW,2018,"51,605 km",Diesel,Auto,"EMI ₹50,440/m*",₹26.50 lakh
MG HECTOR,MG,2023,"17,230 km",Diesel,Manual,"EMI ₹25,684/m*",₹15.00 lakh
Maruti New Wagon-R,Maruti,2024,"35,033 km",Petrol,Manual,"EMI ₹9,886/m*",₹5.60 lakh
MG HECTOR PLUS,MG,2023,"26,768 km",Petrol,Manual,"EMI ₹28,389/m*",₹16.58 lakh
Maruti Eeco,Maruti,2025,"23,921 km",Petrol,Manual,"EMI ₹12,092/m*",₹6.85 lakh
MG HECTOR,MG,2021,"83,205 km",Diesel,Manual,"EMI ₹22,259/m*",₹13.00 lakh
Landrover Range Rover Evoque,Landrover,2018,"1,46,050 km",Diesel,Auto,"EMI ₹57,248/m*",₹26.33 lakh
Maruti Dzire,Maruti,2023,"14,992 km",Petrol,Manual,"EMI ₹12,198/m*",₹6.91 lakh
Nissan Terrano,Nissan,2017,"1,39,949 km",Diesel,Manual,"EMI ₹11,456/m*",₹5.15 lakh
Hyundai ALCAZAR,Hyundai,2021,"20,892 km",Diesel,Manual,"EMI ₹24,828/m*",₹14.50 lakh
KIA SELTOS,KIA,2022,"86,478 km",Diesel,Auto,"EMI ₹27,910/m*",₹16.30 lakh
MG HECTOR,MG,2023,"9,973 km",Petrol,Manual,"EMI ₹27,327/m*",₹15.96 lakh
Skoda Superb,Skoda,2019,"64,800 km",Petrol,Auto,"EMI ₹28,252/m*",₹16.50 lakh
Maruti S Cross,Maruti,2015,"1,16,601 km",Diesel,Manual,"EMI ₹16,275/m*",₹4.90 lakh
MG HECTOR,MG,2019,"85,840 km",Diesel,Manual,"EMI ₹20,204/m*",₹11.80 lakh
Mercedes Benz GLA Class,Mercedes,2014,"76,705 km",Diesel,Auto,"EMI ₹57,328/m*",₹12.30 lakh
Mahindra Thar,Mahindra,2024,"11,670 km",Petrol,Auto,"EMI ₹22,242/m*",₹12.99 lakh
Maruti S Cross,Maruti,2015,"1,70,774 km",Diesel,Manual,"EMI ₹16,640/m*",₹5.01 lakh
Mahindra XUV400,Mahindra,2024,"40,200 km",Electric,Auto,"EMI ₹23,629/m*",₹13.80 lakh
Hyundai EXTER,Hyundai,2025,462 km,Petrol,Manual,"EMI ₹15,599/m*",₹9.11 lakh
Hyundai EXTER,Hyundai,2024,"72,328 km",Petrol,Manual,"EMI ₹14,811/m*",₹8.65 lakh
Tata Safari,Tata,2021,"93,019 km",Diesel,Manual,"EMI ₹24,828/m*",₹14.50 lakh
Mercedes Benz E Class,Mercedes,2018,"66,470 km",Diesel,Auto,"EMI ₹72,482/m*",₹38.08 lakh
Maruti Eeco,Maruti,2021,"32,427 km",Petrol,Manual,"EMI ₹9,391/m*",₹5.32 lakh
Maruti Grand Vitara,Maruti,2023,"48,862 km",Petrol,Manual,"EMI ₹16,780/m*",₹9.80 lakh
Maruti JIMNY,Maruti,2023,"44,687 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
Nissan Terrano,Nissan,2018,"1,11,069 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
Toyota Innova Crysta,Toyota,2021,"66,926 km",Diesel,Manual,"EMI ₹30,820/m*",₹18.00 lakh
Hyundai Creta,Hyundai,2020,"1,08,721 km",Diesel,Auto,"EMI ₹23,917/m*",₹11.00 lakh
Skoda Kodiaq,Skoda,2018,"1,56,158 km",Diesel,Auto,"EMI ₹42,833/m*",₹19.70 lakh
Mahindra ALTURAS G4,Mahindra,2018,"1,25,101 km",Diesel,Auto,"EMI ₹33,701/m*",₹15.50 lakh
Mercedes Benz C Class,Mercedes,2021,"33,258 km",Diesel,Auto,"EMI ₹68,490/m*",₹40.00 lakh
Mahindra E VERITO,Mahindra,2019,"67,195 km",Electric,Auto,"EMI ₹11,474/m*",₹6.50 lakh
Tata NEXON EV,Tata,2022,"27,976 km",Electric,Auto,"EMI ₹20,376/m*",₹11.90 lakh
Hyundai Creta,Hyundai,2024,"23,809 km",Petrol,Auto,"EMI ₹30,820/m*",₹18.00 lakh
