Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti Vitara Brezza,Maruti,2017,"1,22,129 km",Diesel,Manual,"EMI ₹9,209/m*",₹4.14 lakh
Maruti Swift,Maruti,2012,"2,12,879 km",Diesel,Manual,"EMI ₹9,209/m*",₹2.61 lakh
Hyundai Grand i10,Hyundai,2015,"1,98,505 km",Diesel,Manual,"EMI ₹7,872/m*",₹2.37 lakh
Datsun Go,Datsun,2016,"83,901 km",Petrol,Manual,"EMI ₹3,337/m*",₹1.50 lakh
Honda Brio,Honda,2013,"1,52,602 km",Petrol,Manual,"EMI ₹7,908/m*",₹1.68 lakh
Chevrolet Sail,Chevrolet,2014,"1,05,971 km",Diesel,Manual,"EMI ₹5,602/m*",₹1.19 lakh
Hyundai VENUE,Hyundai,2021,"44,111 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
Maruti Swift,Maruti,2015,"98,426 km",Petrol,Manual,"EMI ₹8,558/m*",₹3.25 lakh
Tata Bolt,Tata,2015,"1,58,354 km",Petrol,Manual,"EMI ₹3,608/m*",₹1.37 lakh
Hyundai Verna,Hyundai,2013,"1,44,379 km",Diesel,Manual,"EMI ₹24,256/m*",₹2.73 lakh
Mahindra Verito,Mahindra,2014,"1,67,700 km",Diesel,Manual,"EMI ₹4,943/m*",₹1.05 lakh
Maruti Swift,Maruti,2015,"1,09,761 km",Petrol,Manual,"EMI ₹10,929/m*",₹4.15 lakh
Skoda Rapid,Skoda,2012,"93,028 km",Petrol,Manual,"EMI ₹14,394/m*",₹1.62 lakh
Hyundai i10,Hyundai,2011,"59,748 km",Petrol,Manual,"EMI ₹14,394/m*",₹1.65 lakh
Maruti Ertiga,Maruti,2018,"75,797 km",Diesel,Manual,"EMI ₹10,283/m*",₹5.26 lakh
Maruti Wagon R 1.0,Maruti,2013,"77,241 km",Petrol,Manual,"EMI ₹9,415/m*",₹2.00 lakh
Maruti Vitara Brezza,Maruti,2017,"1,54,571 km",Diesel,Manual,"EMI ₹9,899/m*",₹4.45 lakh
Maruti Swift,Maruti,2016,"1,19,841 km",Petrol,Manual,"EMI ₹6,748/m*",₹3.03 lakh
Honda Jazz,Honda,2012,"94,237 km",Petrol,Manual,"EMI ₹14,571/m*",₹1.64 lakh
Tata PUNCH,Tata,2023,"24,086 km",Petrol,Auto,"EMI ₹11,157/m*",₹6.32 lakh
Renault Kwid,Renault,2021,"43,767 km",Petrol,Manual,"EMI ₹4,943/m*",₹2.80 lakh
Hyundai Elite i20,Hyundai,2014,"74,876 km",Diesel,Manual,"EMI ₹16,334/m*",₹3.47 lakh
Mahindra XUV500,Mahindra,2014,"1,68,453 km",Diesel,Manual,"EMI ₹16,805/m*",₹3.57 lakh
Hyundai i10,Hyundai,2011,"1,31,197 km",Petrol,Manual,"EMI ₹16,805/m*",₹0.65 lakh
Honda Amaze,Honda,2015,"68,011 km",Petrol,Manual,"EMI ₹8,585/m*",₹3.26 lakh
Maruti Alto 800,Maruti,2017,"55,364 km",Petrol,Manual,"EMI ₹4,653/m*",₹2.38 lakh
Maruti Baleno,Maruti,2020,"62,243 km",Petrol,Manual,"EMI ₹8,526/m*",₹4.83 lakh
Tata Harrier,Tata,2019,"15,436 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Hyundai Grand i10,Hyundai,2015,"86,000 km",Petrol,Manual,"EMI ₹6,610/m*",₹2.51 lakh
Maruti Wagon R 1.0,Maruti,2017,"27,795 km",Petrol,Auto,"EMI ₹6,471/m*",₹3.31 lakh
Maruti Wagon R Duo,Maruti,2010,"1,23,870 km",Petrol,Manual,"EMI ₹6,471/m*",₹0.61 lakh
Ford Figo,Ford,2011,"1,11,862 km",Diesel,Manual,"EMI ₹6,471/m*",₹0.85 lakh
Volkswagen Polo,Volkswagen,2011,"1,56,961 km",Diesel,Manual,"EMI ₹6,471/m*",₹1.38 lakh
Hyundai i20,Hyundai,2011,"87,677 km",Petrol,Manual,"EMI ₹6,471/m*",₹1.65 lakh
Maruti Baleno,Maruti,2022,"52,618 km",Petrol,Manual,"EMI ₹8,491/m*",₹4.81 lakh
Maruti Alto K10,Maruti,2015,"72,959 km",Petrol,Manual,"EMI ₹6,373/m*",₹2.42 lakh
Hyundai Xcent,Hyundai,2015,"87,387 km",Petrol,Manual,"EMI ₹6,504/m*",₹2.47 lakh
Tata TIAGO EV,Tata,2023,"35,896 km",Electric,Auto,"EMI ₹13,045/m*",₹7.39 lakh
Maruti Swift,Maruti,2015,"1,05,961 km",Diesel,Manual,"EMI ₹11,393/m*",₹3.43 lakh
Honda City,Honda,2011,"1,31,704 km",Petrol,Manual,"EMI ₹11,393/m*",₹2.05 lakh
Honda City,Honda,2019,"34,059 km",Petrol,Auto,"EMI ₹12,622/m*",₹7.15 lakh
Maruti Ciaz,Maruti,2017,"73,500 km",Petrol,Manual,"EMI ₹10,225/m*",₹5.23 lakh
Ford Ecosport,Ford,2014,"71,643 km",Petrol,Manual,"EMI ₹10,861/m*",₹3.27 lakh
Maruti Dzire,Maruti,2020,"53,504 km",Petrol,Manual,"EMI ₹8,809/m*",₹4.99 lakh
Maruti Ertiga,Maruti,2013,"99,718 km",Petrol,Manual,"EMI ₹16,805/m*",₹3.57 lakh
Maruti Baleno,Maruti,2017,"1,14,346 km",Petrol,Auto,"EMI ₹7,897/m*",₹3.55 lakh
Maruti Ertiga,Maruti,2012,"1,89,880 km",Diesel,Manual,"EMI ₹7,897/m*",₹2.46 lakh
Hyundai AURA,Hyundai,2021,"41,879 km",Petrol,Auto,"EMI ₹9,197/m*",₹5.21 lakh
Renault Duster,Renault,2015,"1,06,697 km",Diesel,Manual,"EMI ₹8,005/m*",₹2.41 lakh
Hyundai NEW I20,Hyundai,2022,"89,200 km",Petrol,Manual,"EMI ₹9,744/m*",₹5.52 lakh
Tata ALTROZ,Tata,2021,"52,730 km",Petrol,Manual,"EMI ₹7,644/m*",₹4.33 lakh
Maruti FRONX,Maruti,2025,"4,252 km",Petrol,Manual,"EMI ₹12,392/m*",₹7.02 lakh
Hyundai Grand i10,Hyundai,2015,"78,537 km",Petrol,Manual,"EMI ₹7,979/m*",₹3.03 lakh
Maruti Baleno,Maruti,2021,"53,023 km",Petrol,Manual,"EMI ₹8,897/m*",₹5.04 lakh
Mahindra XUV500,Mahindra,2016,"1,44,986 km",Diesel,Auto,"EMI ₹14,721/m*",₹5.59 lakh
Toyota Etios Liva,Toyota,2016,"81,418 km",Petrol,Manual,"EMI ₹6,651/m*",₹2.99 lakh
Hyundai i10,Hyundai,2011,"1,52,060 km",Petrol,Manual,"EMI ₹6,651/m*",₹1.22 lakh
Ford Figo Aspire,Ford,2016,"39,605 km",Petrol,Manual,"EMI ₹6,718/m*",₹3.02 lakh
Maruti Baleno,Maruti,2021,"49,114 km",Petrol,Manual,"EMI ₹8,950/m*",₹5.07 lakh
Tata NEXON,Tata,2018,"75,592 km",Petrol,Manual,"EMI ₹7,008/m*",₹3.97 lakh
Maruti Celerio,Maruti,2019,"44,080 km",Petrol,Manual,"EMI ₹6,655/m*",₹3.77 lakh
Maruti Swift Dzire,Maruti,2014,"1,50,981 km",Diesel,Manual,"EMI ₹16,946/m*",₹3.60 lakh
Maruti Celerio,Maruti,2021,"41,744 km",Petrol,Auto,"EMI ₹6,743/m*",₹3.82 lakh
Hyundai Grand i10,Hyundai,2015,"76,239 km",Petrol,Manual,"EMI ₹7,610/m*",₹2.89 lakh
Skoda Rapid,Skoda,2019,"58,000 km",Diesel,Auto,"EMI ₹10,856/m*",₹6.15 lakh
Tata Tiago,Tata,2019,"84,744 km",Petrol,Manual,"EMI ₹6,902/m*",₹3.91 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"38,904 km",Petrol,Manual,"EMI ₹7,308/m*",₹4.14 lakh
Mahindra XUV500,Mahindra,2017,"80,139 km",Diesel,Manual,"EMI ₹12,657/m*",₹5.69 lakh
Maruti Ciaz,Maruti,2018,"1,42,718 km",Petrol,Manual,"EMI ₹9,676/m*",₹4.35 lakh
Hyundai Elite i20,Hyundai,2016,"62,790 km",Petrol,Manual,"EMI ₹8,787/m*",₹3.95 lakh
Maruti Ciaz,Maruti,2015,"1,04,264 km",Diesel,Manual,"EMI ₹13,651/m*",₹4.11 lakh
Hyundai Xcent,Hyundai,2015,"72,399 km",Petrol,Manual,"EMI ₹8,558/m*",₹3.25 lakh
Hyundai Grand i10,Hyundai,2017,"87,954 km",Petrol,Manual,"EMI ₹6,021/m*",₹3.08 lakh
Maruti Dzire,Maruti,2017,"1,38,103 km",Diesel,Auto,"EMI ₹10,255/m*",₹4.61 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"17,403 km",Petrol,Manual,"EMI ₹8,085/m*",₹4.58 lakh
Honda City,Honda,2017,"54,901 km",Petrol,Manual,"EMI ₹8,856/m*",₹4.53 lakh
Hyundai NEW SANTRO,Hyundai,2018,"48,230 km",Petrol,Manual,"EMI ₹6,002/m*",₹3.40 lakh
Honda Amaze,Honda,2019,"1,04,473 km",Diesel,Manual,"EMI ₹10,766/m*",₹4.84 lakh
Maruti Celerio,Maruti,2019,"45,608 km",Petrol,Auto,"EMI ₹6,055/m*",₹3.43 lakh
Tata ALTROZ,Tata,2022,"23,681 km",Petrol,Manual,"EMI ₹9,162/m*",₹5.19 lakh
Maruti Swift,Maruti,2015,"1,04,668 km",Petrol,Manual,"EMI ₹8,321/m*",₹3.16 lakh
Hyundai Eon,Hyundai,2013,"41,592 km",Petrol,Manual,"EMI ₹7,673/m*",₹1.63 lakh
Ford Ecosport,Ford,2015,"2,06,437 km",Diesel,Manual,"EMI ₹10,463/m*",₹3.15 lakh
Maruti Swift Dzire,Maruti,2014,"2,98,384 km",Diesel,Manual,"EMI ₹15,440/m*",₹3.28 lakh
Tata NEXON,Tata,2020,"77,433 km",Petrol,Manual,"EMI ₹9,921/m*",₹5.62 lakh
Maruti Celerio,Maruti,2019,"65,653 km",Petrol,Auto,"EMI ₹6,743/m*",₹3.82 lakh
Honda City,Honda,2015,"79,379 km",Petrol,Manual,"EMI ₹11,060/m*",₹4.20 lakh
Maruti Baleno,Maruti,2021,"75,331 km",Petrol,Manual,"EMI ₹8,438/m*",₹4.78 lakh
Hyundai i10,Hyundai,2011,"64,710 km",Petrol,Manual,"EMI ₹8,438/m*",₹1.33 lakh
Maruti S Cross,Maruti,2018,"1,29,489 km",Diesel,Manual,"EMI ₹11,322/m*",₹5.09 lakh
Maruti S Cross,Maruti,2016,"71,527 km",Diesel,Manual,"EMI ₹9,217/m*",₹3.50 lakh
Renault TRIBER,Renault,2022,"46,966 km",Petrol,Manual,"EMI ₹8,491/m*",₹4.81 lakh
Maruti Ertiga,Maruti,2016,"84,751 km",Diesel,Manual,"EMI ₹17,775/m*",₹6.75 lakh
Hyundai Elite i20,Hyundai,2017,"1,40,254 km",Petrol,Manual,"EMI ₹8,475/m*",₹3.81 lakh
Tata ALTROZ,Tata,2021,"62,902 km",Petrol,Manual,"EMI ₹8,562/m*",₹4.85 lakh
Maruti Wagon R 1.0,Maruti,2015,"93,946 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
Maruti Swift,Maruti,2019,"37,145 km",Petrol,Auto,"EMI ₹9,250/m*",₹5.24 lakh
Tata ALTROZ,Tata,2021,"42,446 km",Petrol,Manual,"EMI ₹8,844/m*",₹5.01 lakh
Maruti Ciaz,Maruti,2016,"81,544 km",Diesel,Manual,"EMI ₹10,191/m*",₹3.87 lakh
Hyundai GRAND I10 NIOS,Hyundai,2023,"37,097 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
Maruti Swift Dzire,Maruti,2014,"74,943 km",Diesel,Manual,"EMI ₹17,088/m*",₹3.63 lakh
MG ASTOR,MG,2023,"30,519 km",Petrol,Manual,"EMI ₹15,342/m*",₹8.96 lakh
Hyundai GRAND I10 NIOS,Hyundai,2023,"77,405 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Hyundai Grand i10,Hyundai,2016,"78,119 km",Petrol,Manual,"EMI ₹7,185/m*",₹3.23 lakh
Hyundai Eon,Hyundai,2013,"1,37,957 km",Petrol,Manual,"EMI ₹5,413/m*",₹1.15 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"33,473 km",Petrol,Manual,"EMI ₹7,750/m*",₹4.39 lakh
Hyundai Verna,Hyundai,2017,"1,07,405 km",Petrol,Auto,"EMI ₹14,236/m*",₹6.40 lakh
Mahindra XUV500,Mahindra,2016,"94,972 km",Diesel,Manual,"EMI ₹13,062/m*",₹4.96 lakh
Hyundai Grand i10,Hyundai,2016,"34,023 km",Petrol,Manual,"EMI ₹7,719/m*",₹3.47 lakh
Hyundai Creta,Hyundai,2016,"65,384 km",Petrol,Manual,"EMI ₹13,814/m*",₹6.21 lakh
Hyundai Verna,Hyundai,2017,"1,12,000 km",Diesel,Manual,"EMI ₹12,613/m*",₹5.67 lakh
Ford Ecosport,Ford,2018,"49,454 km",Petrol,Manual,"EMI ₹7,379/m*",₹4.18 lakh
Mahindra XUV500,Mahindra,2015,"2,17,942 km",Diesel,Manual,"EMI ₹16,541/m*",₹4.98 lakh
Tata TIGOR,Tata,2019,"1,25,000 km",Petrol,Manual,"EMI ₹6,829/m*",₹3.07 lakh
Maruti Dzire,Maruti,2019,"1,14,000 km",Petrol,Manual,"EMI ₹11,701/m*",₹5.26 lakh
Maruti Ciaz,Maruti,2017,"35,661 km",Petrol,Manual,"EMI ₹8,602/m*",₹4.40 lakh
Hyundai Elite i20,Hyundai,2018,"33,896 km",Petrol,Manual,"EMI ₹9,109/m*",₹5.16 lakh
Maruti Baleno,Maruti,2020,"1,06,086 km",Petrol,Manual,"EMI ₹11,923/m*",₹5.36 lakh
Maruti Dzire,Maruti,2018,"1,76,403 km",Petrol,Manual,"EMI ₹9,521/m*",₹4.28 lakh
Hyundai NEW I20,Hyundai,2024,"43,090 km",Petrol,Manual,"EMI ₹12,516/m*",₹7.09 lakh
Honda WR-V,Honda,2017,"1,21,843 km",Diesel,Manual,"EMI ₹10,499/m*",₹4.72 lakh
Maruti Ertiga,Maruti,2012,"2,13,060 km",Diesel,Manual,"EMI ₹10,499/m*",₹3.49 lakh
Hyundai Creta,Hyundai,2017,"1,03,700 km",Petrol,Manual,"EMI ₹12,056/m*",₹5.42 lakh
Tata NEXON,Tata,2017,"1,53,422 km",Diesel,Manual,"EMI ₹9,921/m*",₹4.46 lakh
Hyundai Elite i20,Hyundai,2020,"94,500 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Maruti Ciaz,Maruti,2018,"1,21,892 km",Petrol,Manual,"EMI ₹8,675/m*",₹3.90 lakh
Hyundai Creta,Hyundai,2021,"1,03,430 km",Petrol,Manual,"EMI ₹17,698/m*",₹8.14 lakh
Hyundai Grand i10,Hyundai,2013,"55,777 km",Petrol,Manual,"EMI ₹12,286/m*",₹2.61 lakh
KIA SELTOS,KIA,2021,"82,134 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Volkswagen Ameo,Volkswagen,2017,"44,448 km",Petrol,Manual,"EMI ₹7,742/m*",₹3.96 lakh
Audi Q3,Audi,2012,"1,30,221 km",Diesel,Auto,"EMI ₹7,742/m*",₹5.35 lakh
Tata Tiago,Tata,2020,"50,841 km",Petrol,Manual,"EMI ₹7,379/m*",₹4.18 lakh
Hyundai VENUE,Hyundai,2023,"37,825 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Ssangyong Rexton,Ssangyong,2015,"1,60,226 km",Diesel,Auto,"EMI ₹13,850/m*",₹4.17 lakh
Maruti Baleno,Maruti,2018,"70,257 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
Maruti XL6,Maruti,2023,"17,206 km",Petrol,Manual,"EMI ₹15,753/m*",₹9.20 lakh
Hyundai VENUE,Hyundai,2025,"10,925 km",Petrol,Manual,"EMI ₹15,872/m*",₹9.27 lakh
Honda City,Honda,2014,"92,319 km",Petrol,Auto,"EMI ₹13,518/m*",₹4.07 lakh
Hyundai Creta,Hyundai,2017,"60,423 km",Petrol,Auto,"EMI ₹13,216/m*",₹6.76 lakh
Honda City,Honda,2014,"1,24,684 km",Diesel,Manual,"EMI ₹15,111/m*",₹3.21 lakh
Ford Ecosport,Ford,2015,"21,347 km",Petrol,Manual,"EMI ₹8,690/m*",₹3.30 lakh
Maruti Ciaz,Maruti,2016,"2,09,994 km",Diesel,Manual,"EMI ₹11,008/m*",₹4.18 lakh
Hyundai Creta,Hyundai,2021,"35,088 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
Mahindra XUV500,Mahindra,2016,"2,60,890 km",Diesel,Manual,"EMI ₹14,115/m*",₹5.36 lakh
Jeep Compass,Jeep,2018,"57,374 km",Diesel,Manual,"EMI ₹14,663/m*",₹7.50 lakh
Tata NEXON,Tata,2023,"9,360 km",Petrol,Manual,"EMI ₹19,400/m*",₹11.33 lakh
Mahindra XUV500,Mahindra,2016,"2,00,368 km",Diesel,Manual,"EMI ₹15,800/m*",₹6.00 lakh
Skoda SLAVIA,Skoda,2022,"37,329 km",Petrol,Auto,"EMI ₹18,644/m*",₹10.89 lakh
Renault Duster,Renault,2017,"1,01,087 km",Diesel,Manual,"EMI ₹9,966/m*",₹4.48 lakh
Honda Amaze,Honda,2023,"16,148 km",Petrol,Auto,"EMI ₹13,769/m*",₹7.80 lakh
Skoda Rapid,Skoda,2019,"1,49,813 km",Diesel,Auto,"EMI ₹15,037/m*",₹6.76 lakh
Tata Harrier,Tata,2019,"78,846 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Maruti Wagon R 1.0,Maruti,2018,"55,678 km",Petrol,Manual,"EMI ₹5,702/m*",₹3.23 lakh
Maruti XL6,Maruti,2021,"96,284 km",Petrol,Manual,"EMI ₹12,834/m*",₹7.27 lakh
KIA SONET,KIA,2020,"54,355 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Tata NEXON,Tata,2021,"75,781 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
Toyota YARIS,Toyota,2020,"62,121 km",Petrol,Auto,"EMI ₹11,510/m*",₹6.52 lakh
Hyundai VENUE,Hyundai,2022,"1,31,318 km",Petrol,Manual,"EMI ₹14,882/m*",₹6.69 lakh
Honda City,Honda,2015,"36,860 km",Petrol,Auto,"EMI ₹11,956/m*",₹4.54 lakh
Honda Amaze,Honda,2020,"64,315 km",Petrol,Manual,"EMI ₹7,979/m*",₹4.52 lakh
KIA SELTOS,KIA,2019,"62,271 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Hyundai Creta,Hyundai,2015,"1,43,041 km",Diesel,Auto,"EMI ₹17,836/m*",₹5.37 lakh
Hyundai Eon,Hyundai,2013,"1,41,416 km",Petrol,Manual,"EMI ₹5,978/m*",₹1.27 lakh
KIA SELTOS,KIA,2024,"7,100 km",Petrol,Manual,"EMI ₹19,434/m*",₹11.35 lakh
Maruti Alto,Maruti,2020,"52,896 km",Petrol,Manual,"EMI ₹5,349/m*",₹3.03 lakh
Maruti Eeco,Maruti,2022,"67,537 km",Petrol,Manual,"EMI ₹7,928/m*",₹4.49 lakh
Ford Ecosport,Ford,2018,"1,67,970 km",Diesel,Manual,"EMI ₹10,900/m*",₹4.90 lakh
Tata TIAGO EV,Tata,2025,"10,753 km",Electric,Auto,"EMI ₹11,792/m*",₹6.68 lakh
Honda City,Honda,2013,"1,05,465 km",Petrol,Manual,"EMI ₹13,934/m*",₹2.96 lakh
Hyundai VENUE,Hyundai,2022,"1,05,062 km",Petrol,Manual,"EMI ₹14,036/m*",₹6.31 lakh
Skoda Rapid,Skoda,2019,"1,28,442 km",Diesel,Manual,"EMI ₹12,435/m*",₹5.59 lakh
Mahindra XUV500,Mahindra,2016,"2,30,092 km",Diesel,Auto,"EMI ₹12,351/m*",₹4.69 lakh
Hyundai Creta,Hyundai,2021,"58,421 km",Petrol,Manual,"EMI ₹14,965/m*",₹8.74 lakh
Skoda Rapid,Skoda,2018,"1,89,968 km",Diesel,Auto,"EMI ₹8,898/m*",₹4.00 lakh
Hyundai Santa Fe,Hyundai,2014,"1,93,920 km",Diesel,Auto,"EMI ₹21,936/m*",₹4.66 lakh
Ford Endeavour,Ford,2012,"1,12,050 km",Diesel,Manual,"EMI ₹21,936/m*",₹5.67 lakh
Tata ALTROZ,Tata,2024,"25,169 km",Petrol,Manual,"EMI ₹16,215/m*",₹9.47 lakh
Hyundai Creta,Hyundai,2016,"2,18,898 km",Diesel,Manual,"EMI ₹15,221/m*",₹5.78 lakh
Honda City,Honda,2016,"1,54,551 km",Diesel,Manual,"EMI ₹11,640/m*",₹4.42 lakh
KIA SELTOS,KIA,2019,"15,195 km",Diesel,Manual,"EMI ₹15,564/m*",₹9.09 lakh
Renault Kiger,Renault,2023,"23,770 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
Hyundai EXTER,Hyundai,2023,"20,437 km",Petrol,Manual,"EMI ₹12,480/m*",₹7.07 lakh
Ford Ecosport,Ford,2017,"54,547 km",Petrol,Manual,"EMI ₹7,488/m*",₹3.83 lakh
Maruti FRONX,Maruti,2024,"13,426 km",Petrol,Auto,"EMI ₹14,160/m*",₹8.27 lakh
Hyundai NEW I20,Hyundai,2023,"71,643 km",Petrol,Manual,"EMI ₹12,904/m*",₹7.31 lakh
Tata Hexa,Tata,2017,"87,571 km",Diesel,Manual,"EMI ₹15,504/m*",₹6.97 lakh
Mahindra XUV300,Mahindra,2020,"1,13,580 km",Diesel,Manual,"EMI ₹17,017/m*",₹7.65 lakh
Renault Kwid,Renault,2024,"55,992 km",Petrol,Auto,"EMI ₹7,449/m*",₹4.22 lakh
Volkswagen Ameo,Volkswagen,2018,"1,00,403 km",Petrol,Manual,"EMI ₹7,519/m*",₹3.38 lakh
Tata NEXON,Tata,2021,"74,610 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Mahindra XUV500,Mahindra,2014,"1,55,144 km",Diesel,Manual,"EMI ₹18,076/m*",₹3.84 lakh
Hyundai VENUE,Hyundai,2023,"31,172 km",Diesel,Manual,"EMI ₹19,794/m*",₹11.56 lakh
Renault Kiger,Renault,2023,"32,851 km",Petrol,Auto,"EMI ₹12,357/m*",₹7.00 lakh
Toyota Fortuner,Toyota,2013,"2,14,793 km",Diesel,Auto,"EMI ₹72,031/m*",₹8.15 lakh
Toyota Innova,Toyota,2014,"72,000 km",Diesel,Manual,"EMI ₹27,256/m*",₹5.79 lakh
Volkswagen Ameo,Volkswagen,2018,"88,207 km",Petrol,Manual,"EMI ₹6,373/m*",₹3.61 lakh
Hyundai Xcent,Hyundai,2016,"1,33,847 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
Mahindra XUV300,Mahindra,2019,"84,673 km",Diesel,Manual,"EMI ₹11,492/m*",₹6.51 lakh
KIA SONET,KIA,2021,"96,49,35,011 km",Petrol,Auto,"EMI ₹19,133/m*",₹8.80 lakh
Renault TRIBER,Renault,2025,"2,853 km",Petrol,Manual,"EMI ₹13,801/m*",₹8.06 lakh
Skoda Fabia,Skoda,2011,"63,570 km",Petrol,Manual,"EMI ₹13,801/m*",₹3.50 lakh
Maruti BREZZA,Maruti,2025,"16,460 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
Hyundai GRAND I10 NIOS,Hyundai,2024,"27,341 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Toyota Glanza,Toyota,2023,"24,173 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Jeep Compass,Jeep,2018,"1,06,260 km",Diesel,Manual,"EMI ₹19,851/m*",₹9.13 lakh
Maruti Baleno,Maruti,2015,"78,643 km",Petrol,Manual,"EMI ₹9,691/m*",₹3.68 lakh
Hyundai VENUE,Hyundai,2024,"34,865 km",Petrol,Manual,"EMI ₹16,609/m*",₹9.70 lakh
KIA SONET,KIA,2023,"95,381 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Hyundai Creta,Hyundai,2019,"83,605 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Mahindra XUV500,Mahindra,2015,"42,473 km",Diesel,Manual,"EMI ₹21,589/m*",₹6.50 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"67,391 km",Petrol,Auto,"EMI ₹8,050/m*",₹4.56 lakh
Mahindra XUV300,Mahindra,2022,"23,928 km",Petrol,Manual,"EMI ₹15,205/m*",₹8.88 lakh
Hyundai Creta,Hyundai,2020,"2,05,814 km",Diesel,Manual,"EMI ₹22,460/m*",₹10.33 lakh
Tata Hexa,Tata,2017,"1,68,751 km",Diesel,Auto,"EMI ₹11,500/m*",₹5.17 lakh
KIA SONET,KIA,2024,"8,502 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
MG HECTOR,MG,2019,"1,01,289 km",Diesel,Manual,"EMI ₹20,721/m*",₹9.53 lakh
Hyundai GRAND I10 NIOS,Hyundai,2024,"10,188 km",Petrol,Manual,"EMI ₹12,269/m*",₹6.95 lakh
MG HECTOR,MG,2019,"1,13,483 km",Petrol,Auto,"EMI ₹20,438/m*",₹9.40 lakh
Maruti XL6,Maruti,2019,"97,131 km",Petrol,Manual,"EMI ₹12,586/m*",₹7.13 lakh
Maruti BREZZA,Maruti,2022,"84,951 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
KIA SONET,KIA,2020,"82,433 km",Diesel,Auto,"EMI ₹15,170/m*",₹8.86 lakh
Honda City,Honda,2021,"13,676 km",Petrol,Manual,"EMI ₹12,639/m*",₹7.16 lakh
Maruti Eeco,Maruti,2021,"65,133 km",Petrol,Manual,"EMI ₹8,526/m*",₹4.83 lakh
Tata PUNCH EV,Tata,2025,"6,833 km",Electric,Auto,"EMI ₹19,006/m*",₹11.10 lakh
Hyundai Creta,Hyundai,2018,"86,452 km",Diesel,Auto,"EMI ₹15,912/m*",₹8.36 lakh
KIA SELTOS,KIA,2019,"58,987 km",Diesel,Manual,"EMI ₹18,287/m*",₹10.68 lakh
Skoda Superb,Skoda,2017,"1,91,861 km",Diesel,Auto,"EMI ₹25,004/m*",₹11.50 lakh
Toyota Innova,Toyota,2014,"1,78,740 km",Diesel,Manual,"EMI ₹20,477/m*",₹4.35 lakh
Hyundai Creta,Hyundai,2018,"1,10,789 km",Diesel,Manual,"EMI ₹19,590/m*",₹9.01 lakh
Tata NEXON EV,Tata,2023,"58,658 km",Electric,Auto,"EMI ₹20,530/m*",₹11.99 lakh
Tata TIAGO EV,Tata,2024,"43,048 km",Electric,Auto,"EMI ₹13,732/m*",₹8.02 lakh
Tata NEXON EV,Tata,2021,"1,68,552 km",Electric,Auto,"EMI ₹24,156/m*",₹11.11 lakh
Tata NEXON EV,Tata,2022,"78,803 km",Electric,Auto,"EMI ₹19,006/m*",₹11.10 lakh
Mahindra XUV300,Mahindra,2020,"99,016 km",Diesel,Manual,"EMI ₹15,838/m*",₹9.25 lakh
Tata Hexa,Tata,2019,"93,545 km",Diesel,Auto,"EMI ₹17,824/m*",₹10.41 lakh
Tata NEXON EV,Tata,2022,"59,462 km",Electric,Auto,"EMI ₹16,609/m*",₹9.70 lakh
CITROEN E C3,CITROEN,2023,"43,170 km",Electric,Auto,"EMI ₹15,479/m*",₹9.04 lakh
Maruti Dzire,Maruti,2018,"79,608 km",Petrol,Auto,"EMI ₹8,915/m*",₹5.05 lakh
Maruti Ciaz,Maruti,2016,"2,22,813 km",Diesel,Manual,"EMI ₹10,007/m*",₹3.80 lakh
