Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti Ertiga,Maruti,2013,"93,841 km",Diesel,Manual,"EMI ₹37,139/m*",₹4.18 lakh
Honda Brio,Honda,2014,"90,652 km",Petrol,Manual,"EMI ₹7,440/m*",₹2.24 lakh
Mahindra XUV700,Mahindra,2023,"1,37,649 km",Diesel,Manual,"EMI ₹32,614/m*",₹15.00 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"1,01,840 km",Petrol,Auto,"EMI ₹9,343/m*",₹4.20 lakh
Maruti Wagon R 1.0,Maruti,2017,"41,037 km",Petrol,Auto,"EMI ₹6,843/m*",₹3.50 lakh
Maruti Ciaz,Maruti,2016,"1,18,363 km",Diesel,Manual,"EMI ₹11,324/m*",₹4.30 lakh
Maruti Ciaz,Maruti,2019,"67,257 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
Renault Kwid,Renault,2018,"47,441 km",Petrol,Auto,"EMI ₹5,228/m*",₹2.96 lakh
Honda Amaze,Honda,2019,"71,087 km",Petrol,Manual,"EMI ₹8,052/m*",₹4.56 lakh
Maruti Baleno,Maruti,2017,"75,352 km",Petrol,Manual,"EMI ₹8,211/m*",₹4.20 lakh
Hyundai Xcent,Hyundai,2014,"1,04,349 km",Petrol,Manual,"EMI ₹9,632/m*",₹2.90 lakh
Maruti Celerio,Maruti,2018,"74,001 km",Petrol,Auto,"EMI ₹5,861/m*",₹3.32 lakh
Renault TRIBER,Renault,2022,"29,516 km",Petrol,Manual,"EMI ₹9,850/m*",₹5.58 lakh
KIA SONET,KIA,2023,"26,170 km",Petrol,Auto,"EMI ₹16,106/m*",₹9.41 lakh
Maruti Celerio,Maruti,2017,"55,887 km",Petrol,Auto,"EMI ₹7,360/m*",₹3.76 lakh
Honda Amaze,Honda,2022,"18,143 km",Petrol,Auto,"EMI ₹12,710/m*",₹7.20 lakh
Maruti Swift,Maruti,2016,"59,872 km",Petrol,Manual,"EMI ₹7,763/m*",₹3.49 lakh
Maruti Vitara Brezza,Maruti,2020,"60,281 km",Petrol,Auto,"EMI ₹11,983/m*",₹6.79 lakh
Honda Amaze,Honda,2015,"88,408 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
Nissan MAGNITE,Nissan,2024,"18,038 km",Petrol,Auto,"EMI ₹12,216/m*",₹6.92 lakh
Maruti Swift,Maruti,2015,"1,49,908 km",Diesel,Manual,"EMI ₹12,721/m*",₹3.83 lakh
Mahindra Xylo,Mahindra,2019,"1,27,718 km",Diesel,Manual,"EMI ₹8,920/m*",₹4.01 lakh
Hyundai Grand i10,Hyundai,2016,"80,179 km",Petrol,Auto,"EMI ₹7,118/m*",₹3.20 lakh
Maruti Grand Vitara,Maruti,2023,"77,322 km",Petrol,Manual,"EMI ₹17,773/m*",₹10.38 lakh
Maruti Celerio,Maruti,2016,"1,05,686 km",Petrol,Auto,"EMI ₹6,651/m*",₹2.99 lakh
Datsun Go,Datsun,2016,"43,007 km",Petrol,Manual,"EMI ₹4,898/m*",₹2.20 lakh
Hyundai i10,Hyundai,2015,"82,983 km",Petrol,Manual,"EMI ₹6,373/m*",₹2.42 lakh
Maruti Swift,Maruti,2015,"65,429 km",Petrol,Manual,"EMI ₹9,796/m*",₹3.72 lakh
Maruti Wagon R 1.0,Maruti,2013,"34,301 km",Petrol,Manual,"EMI ₹11,533/m*",₹2.45 lakh
Toyota Glanza,Toyota,2023,"21,286 km",Petrol,Manual,"EMI ₹13,192/m*",₹7.47 lakh
Hyundai Grand i10,Hyundai,2014,"28,456 km",Petrol,Manual,"EMI ₹10,031/m*",₹3.02 lakh
Maruti Celerio,Maruti,2016,"71,185 km",Petrol,Auto,"EMI ₹6,811/m*",₹3.06 lakh
Honda WR-V,Honda,2018,"77,396 km",Diesel,Manual,"EMI ₹11,144/m*",₹5.70 lakh
Maruti Ciaz,Maruti,2018,"1,31,896 km",Petrol,Manual,"EMI ₹10,522/m*",₹4.73 lakh
Hyundai Grand i10,Hyundai,2018,"59,136 km",Petrol,Manual,"EMI ₹7,870/m*",₹4.46 lakh
Maruti Wagon R 1.0,Maruti,2018,"80,284 km",Petrol,Auto,"EMI ₹5,649/m*",₹3.20 lakh
Hyundai Grand i10,Hyundai,2019,"45,696 km",Petrol,Manual,"EMI ₹7,591/m*",₹4.30 lakh
Ford Ecosport,Ford,2016,"84,066 km",Petrol,Auto,"EMI ₹11,855/m*",₹5.33 lakh
Tata NEXON,Tata,2023,"20,796 km",Petrol,Manual,"EMI ₹16,181/m*",₹9.45 lakh
Maruti Wagon R 1.0,Maruti,2015,"36,091 km",Petrol,Manual,"EMI ₹7,005/m*",₹2.66 lakh
Honda City,Honda,2022,"95,968 km",Petrol,Auto,"EMI ₹16,609/m*",₹9.70 lakh
Hyundai Elite i20,Hyundai,2016,"78,328 km",Diesel,Manual,"EMI ₹13,141/m*",₹4.99 lakh
KIA SONET,KIA,2020,"38,102 km",Petrol,Auto,"EMI ₹13,045/m*",₹7.39 lakh
Hyundai GRAND I10 NIOS,Hyundai,2019,"1,05,170 km",Petrol,Manual,"EMI ₹8,965/m*",₹4.03 lakh
Renault Kwid,Renault,2019,"34,835 km",Petrol,Auto,"EMI ₹6,355/m*",₹3.60 lakh
Hyundai i10,Hyundai,2013,"21,592 km",Petrol,Auto,"EMI ₹13,934/m*",₹2.96 lakh
Volkswagen TAIGUN,Volkswagen,2021,"69,553 km",Petrol,Manual,"EMI ₹19,331/m*",₹11.29 lakh
Maruti Swift Dzire,Maruti,2016,"1,10,920 km",Diesel,Manual,"EMI ₹11,271/m*",₹4.28 lakh
Maruti Alto 800,Maruti,2018,"38,693 km",Petrol,Manual,"EMI ₹4,166/m*",₹2.36 lakh
Honda City,Honda,2012,"1,00,199 km",Petrol,Manual,"EMI ₹28,992/m*",₹3.26 lakh
Maruti Swift,Maruti,2013,"36,500 km",Petrol,Manual,"EMI ₹15,628/m*",₹3.32 lakh
Ford Ecosport,Ford,2016,"78,987 km",Diesel,Manual,"EMI ₹12,456/m*",₹4.73 lakh
Tata NEXON,Tata,2023,"22,650 km",Petrol,Auto,"EMI ₹16,318/m*",₹9.53 lakh
Maruti New Wagon-R,Maruti,2021,"53,371 km",Petrol,Auto,"EMI ₹8,357/m*",₹4.73 lakh
Ford Ecosport,Ford,2016,"95,314 km",Diesel,Manual,"EMI ₹12,324/m*",₹4.68 lakh
Hyundai i10,Hyundai,2015,"49,938 km",Petrol,Manual,"EMI ₹7,612/m*",₹2.89 lakh
Tata NEXON,Tata,2020,"75,437 km",Diesel,Auto,"EMI ₹13,045/m*",₹7.39 lakh
Honda City,Honda,2015,"35,151 km",Petrol,Manual,"EMI ₹11,982/m*",₹4.55 lakh
Mahindra XUV500,Mahindra,2020,"73,825 km",Diesel,Auto,"EMI ₹17,465/m*",₹10.20 lakh
KIA SONET,KIA,2022,"71,490 km",Diesel,Manual,"EMI ₹15,068/m*",₹8.80 lakh
Maruti Alto K10,Maruti,2019,"61,301 km",Petrol,Manual,"EMI ₹4,925/m*",₹2.79 lakh
Honda City,Honda,2014,"91,007 km",Petrol,Manual,"EMI ₹15,744/m*",₹4.74 lakh
Hyundai Creta,Hyundai,2020,"49,160 km",Petrol,Auto,"EMI ₹19,725/m*",₹11.52 lakh
Honda Amaze,Honda,2019,"1,14,792 km",Petrol,Manual,"EMI ₹10,079/m*",₹4.53 lakh
Maruti New Wagon-R,Maruti,2020,"86,495 km",Petrol,Auto,"EMI ₹6,970/m*",₹3.95 lakh
Tata NEXON,Tata,2018,"58,076 km",Diesel,Manual,"EMI ₹11,261/m*",₹5.76 lakh
Hyundai Creta,Hyundai,2019,"61,373 km",Petrol,Auto,"EMI ₹14,725/m*",₹8.60 lakh
Hyundai Grand i10,Hyundai,2016,"87,020 km",Petrol,Manual,"EMI ₹6,918/m*",₹3.11 lakh
Maruti S PRESSO,Maruti,2023,"36,469 km",Petrol,Auto,"EMI ₹7,767/m*",₹4.40 lakh
Maruti S PRESSO,Maruti,2024,"23,133 km",CNG,Manual,"EMI ₹8,650/m*",₹4.90 lakh
Honda Jazz,Honda,2015,"53,220 km",Petrol,Auto,"EMI ₹10,692/m*",₹4.06 lakh
Maruti Baleno,Maruti,2016,"47,932 km",Petrol,Auto,"EMI ₹9,721/m*",₹4.37 lakh
Hyundai VENUE,Hyundai,2022,"36,043 km",Petrol,Manual,"EMI ₹14,194/m*",₹8.29 lakh
Maruti IGNIS,Maruti,2017,"1,16,251 km",Petrol,Auto,"EMI ₹8,453/m*",₹3.80 lakh
Hyundai Elite i20,Hyundai,2019,"1,14,342 km",Diesel,Manual,"EMI ₹12,675/m*",₹5.70 lakh
Volkswagen Vento,Volkswagen,2020,"75,662 km",Petrol,Manual,"EMI ₹12,692/m*",₹7.19 lakh
Maruti Wagon R 1.0,Maruti,2018,"89,121 km",Petrol,Auto,"EMI ₹6,020/m*",₹3.41 lakh
Hyundai VENUE,Hyundai,2020,"1,19,717 km",Petrol,Auto,"EMI ₹15,349/m*",₹6.90 lakh
Honda City,Honda,2013,"74,638 km",Petrol,Manual,"EMI ₹15,290/m*",₹3.25 lakh
Renault Kwid,Renault,2016,"1,30,438 km",Petrol,Manual,"EMI ₹4,183/m*",₹1.88 lakh
Maruti Alto 800,Maruti,2018,"22,521 km",Petrol,Manual,"EMI ₹4,947/m*",₹2.80 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"35,137 km",Petrol,Manual,"EMI ₹9,898/m*",₹5.61 lakh
Maruti Alto 800,Maruti,2017,"42,039 km",Petrol,Manual,"EMI ₹4,220/m*",₹2.16 lakh
Hyundai Eon,Hyundai,2012,"55,349 km",Petrol,Manual,"EMI ₹14,749/m*",₹1.66 lakh
Mahindra XUV500,Mahindra,2014,"88,954 km",Diesel,Manual,"EMI ₹16,805/m*",₹3.57 lakh
Renault TRIBER,Renault,2020,"64,436 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
Maruti Wagon R 1.0,Maruti,2018,"1,20,913 km",Petrol,Manual,"EMI ₹6,228/m*",₹2.80 lakh
Mahindra XUV500,Mahindra,2014,"71,036 km",Diesel,Manual,"EMI ₹27,726/m*",₹5.89 lakh
Hyundai Eon,Hyundai,2013,"1,05,098 km",Petrol,Manual,"EMI ₹6,261/m*",₹1.33 lakh
Mahindra XUV500,Mahindra,2014,"1,25,000 km",Diesel,Manual,"EMI ₹19,300/m*",₹4.10 lakh
Renault Kwid,Renault,2017,"55,315 km",Petrol,Auto,"EMI ₹4,477/m*",₹2.29 lakh
Maruti Wagon R Stingray,Maruti,2013,"60,233 km",Petrol,Manual,"EMI ₹7,767/m*",₹1.65 lakh
Honda City,Honda,2017,"1,02,132 km",Petrol,Manual,"EMI ₹11,322/m*",₹5.09 lakh
Hyundai i10,Hyundai,2013,"86,283 km",Petrol,Manual,"EMI ₹11,439/m*",₹2.43 lakh
Maruti Swift,Maruti,2018,"90,388 km",Petrol,Manual,"EMI ₹8,597/m*",₹4.87 lakh
Maruti Dzire,Maruti,2018,"70,043 km",Diesel,Manual,"EMI ₹10,850/m*",₹5.55 lakh
Jeep Compass,Jeep,2017,"1,50,370 km",Diesel,Manual,"EMI ₹18,264/m*",₹8.40 lakh
Hyundai Verna,Hyundai,2015,"1,30,166 km",Diesel,Manual,"EMI ₹13,286/m*",₹4.00 lakh
Nissan MAGNITE,Nissan,2022,"23,848 km",Petrol,Manual,"EMI ₹7,555/m*",₹4.28 lakh
Maruti Swift,Maruti,2014,"63,754 km",Petrol,Manual,"EMI ₹10,894/m*",₹3.28 lakh
Hyundai Elite i20,Hyundai,2019,"61,045 km",Petrol,Manual,"EMI ₹9,815/m*",₹5.56 lakh
Maruti Baleno,Maruti,2015,"53,683 km",Petrol,Auto,"EMI ₹9,849/m*",₹3.74 lakh
Tata NEXON,Tata,2021,"18,923 km",Petrol,Manual,"EMI ₹11,757/m*",₹6.66 lakh
Tata NEXON,Tata,2020,"47,882 km",Petrol,Auto,"EMI ₹13,081/m*",₹7.41 lakh
Volkswagen Polo,Volkswagen,2014,"67,365 km",Petrol,Auto,"EMI ₹11,758/m*",₹3.54 lakh
Ford Ecosport,Ford,2018,"1,38,167 km",Diesel,Manual,"EMI ₹9,120/m*",₹4.10 lakh
Volkswagen TAIGUN,Volkswagen,2021,"29,642 km",Petrol,Auto,"EMI ₹17,756/m*",₹10.37 lakh
Hyundai Verna,Hyundai,2011,"67,527 km",Petrol,Manual,"EMI ₹17,756/m*",₹2.66 lakh
Hyundai Elite i20,Hyundai,2016,"71,131 km",Petrol,Manual,"EMI ₹10,166/m*",₹4.57 lakh
Hyundai Elite i20,Hyundai,2018,"95,843 km",Diesel,Manual,"EMI ₹9,853/m*",₹5.04 lakh
Hyundai i10,Hyundai,2011,"58,703 km",Petrol,Manual,"EMI ₹9,853/m*",₹1.95 lakh
Renault Duster,Renault,2017,"1,54,280 km",Diesel,Auto,"EMI ₹12,234/m*",₹5.50 lakh
Mahindra XUV700,Mahindra,2021,"49,766 km",Petrol,Auto,"EMI ₹26,043/m*",₹15.21 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"85,172 km",Petrol,Auto,"EMI ₹9,268/m*",₹5.25 lakh
Mahindra XUV300,Mahindra,2020,"1,53,511 km",Diesel,Auto,"EMI ₹15,571/m*",₹7.00 lakh
Hyundai i20,Hyundai,2011,"1,70,000 km",Diesel,Manual,"EMI ₹15,571/m*",₹2.13 lakh
Hyundai Verna,Hyundai,2019,"1,05,785 km",Petrol,Manual,"EMI ₹17,395/m*",₹7.82 lakh
Ford FREESTYLE,Ford,2020,"60,623 km",Petrol,Manual,"EMI ₹8,685/m*",₹4.92 lakh
Maruti Swift,Maruti,2011,"2,43,153 km",Diesel,Manual,"EMI ₹8,685/m*",₹1.54 lakh
Mahindra XUV700,Mahindra,2023,"40,596 km",Diesel,Auto,"EMI ₹35,409/m*",₹20.68 lakh
Hyundai Verna,Hyundai,2011,"94,615 km",Petrol,Manual,"EMI ₹35,409/m*",₹1.59 lakh
Toyota Innova Crysta,Toyota,2017,"2,00,204 km",Diesel,Manual,"EMI ₹35,962/m*",₹16.54 lakh
Maruti Swift Dzire,Maruti,2014,"1,42,545 km",Diesel,Manual,"EMI ₹6,355/m*",₹1.35 lakh
Renault Duster,Renault,2013,"1,50,043 km",Diesel,Manual,"EMI ₹21,679/m*",₹2.44 lakh
Hyundai Creta,Hyundai,2022,"1,14,198 km",Diesel,Manual,"EMI ₹31,070/m*",₹14.29 lakh
Mitsubishi Pajero Sport,Mitsubishi,2013,"1,08,420 km",Diesel,Manual,"EMI ₹33,229/m*",₹3.74 lakh
Maruti Swift,Maruti,2012,"66,304 km",Diesel,Manual,"EMI ₹33,229/m*",₹2.35 lakh
Tata NEXON,Tata,2024,"22,026 km",Diesel,Manual,"EMI ₹15,256/m*",₹8.91 lakh
Maruti Alto 800,Maruti,2012,"9,630 km",Petrol,Manual,"EMI ₹14,394/m*",₹1.62 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,36,216 km",Petrol,Manual,"EMI ₹10,121/m*",₹2.15 lakh
Honda City,Honda,2017,"1,36,552 km",Petrol,Auto,"EMI ₹14,459/m*",₹6.50 lakh
Volkswagen Polo,Volkswagen,2014,"86,264 km",Petrol,Manual,"EMI ₹11,193/m*",₹3.37 lakh
MG HECTOR,MG,2022,"33,909 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Skoda Rapid,Skoda,2020,"68,541 km",Petrol,Manual,"EMI ₹11,986/m*",₹6.79 lakh
BMW 3 Series,BMW,2012,"1,09,961 km",Diesel,Auto,"EMI ₹11,986/m*",₹3.30 lakh
Maruti Ciaz,Maruti,2015,"1,34,166 km",Petrol,Manual,"EMI ₹9,296/m*",₹3.53 lakh
Honda Amaze,Honda,2015,"67,207 km",Petrol,Manual,"EMI ₹6,188/m*",₹2.35 lakh
Ford New Figo,Ford,2015,"47,525 km",Petrol,Manual,"EMI ₹5,293/m*",₹2.01 lakh
Mahindra XUV300,Mahindra,2024,"12,902 km",Petrol,Manual,"EMI ₹11,880/m*",₹6.73 lakh
MG HECTOR PLUS,MG,2023,"18,000 km",Petrol,Manual,"EMI ₹25,084/m*",₹14.65 lakh
Hyundai Eon,Hyundai,2013,"78,197 km",Petrol,Manual,"EMI ₹7,343/m*",₹1.56 lakh
KIA SELTOS,KIA,2020,"30,420 km",Petrol,Manual,"EMI ₹12,692/m*",₹7.19 lakh
KIA SONET,KIA,2024,"13,078 km",Petrol,Manual,"EMI ₹13,275/m*",₹7.52 lakh
Maruti Alto K10,Maruti,2014,"87,350 km",Petrol,Manual,"EMI ₹5,846/m*",₹1.76 lakh
Hyundai Verna,Hyundai,2018,"63,395 km",Petrol,Manual,"EMI ₹11,351/m*",₹6.43 lakh
Maruti Alto 800,Maruti,2016,"86,520 km",Petrol,Manual,"EMI ₹4,471/m*",₹2.01 lakh
Maruti Alto 800,Maruti,2014,"86,600 km",Petrol,Manual,"EMI ₹6,510/m*",₹1.96 lakh
Hyundai NEW I20,Hyundai,2021,"51,990 km",Petrol,Auto,"EMI ₹14,105/m*",₹7.99 lakh
Skoda Rapid,Skoda,2017,"1,73,692 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
Maruti XL6,Maruti,2020,"1,22,203 km",Petrol,Auto,"EMI ₹19,503/m*",₹8.97 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,09,457 km",Petrol,Manual,"EMI ₹12,145/m*",₹2.58 lakh
Renault Fluence,Renault,2013,"1,92,442 km",Diesel,Manual,"EMI ₹28,876/m*",₹3.25 lakh
Volkswagen Ameo,Volkswagen,2018,"77,750 km",Petrol,Manual,"EMI ₹6,020/m*",₹3.41 lakh
Tata Zest,Tata,2014,"1,05,712 km",Petrol,Manual,"EMI ₹5,314/m*",₹1.60 lakh
Ford Ecosport,Ford,2018,"84,556 km",Diesel,Manual,"EMI ₹12,571/m*",₹6.43 lakh
Tata NEXON,Tata,2021,"68,601 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
Honda Jazz,Honda,2016,"65,653 km",Petrol,Manual,"EMI ₹8,164/m*",₹3.67 lakh
Tata PUNCH,Tata,2022,"21,319 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
Jeep Compass,Jeep,2017,"98,267 km",Diesel,Manual,"EMI ₹13,725/m*",₹6.17 lakh
Renault Fluence,Renault,2013,"1,59,823 km",Diesel,Manual,"EMI ₹33,229/m*",₹3.74 lakh
Maruti Baleno,Maruti,2019,"49,229 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
Hyundai VENUE,Hyundai,2019,"52,658 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
Honda City,Honda,2014,"1,24,862 km",Diesel,Manual,"EMI ₹13,416/m*",₹2.85 lakh
Maruti Alto 800,Maruti,2014,"81,906 km",Petrol,Manual,"EMI ₹5,713/m*",₹1.72 lakh
Volkswagen Vento,Volkswagen,2014,"1,14,545 km",Diesel,Manual,"EMI ₹12,051/m*",₹2.56 lakh
Maruti Swift,Maruti,2018,"1,01,058 km",Petrol,Auto,"EMI ₹10,366/m*",₹4.66 lakh
Datsun Go,Datsun,2014,"35,577 km",Petrol,Manual,"EMI ₹5,181/m*",₹1.56 lakh
Maruti Grand Vitara,Maruti,2024,"19,229 km",Petrol,Manual,"EMI ₹15,462/m*",₹9.03 lakh
Ford Ecosport,Ford,2014,"71,138 km",Petrol,Manual,"EMI ₹8,038/m*",₹2.42 lakh
Tata Zest,Tata,2016,"2,13,990 km",Diesel,Manual,"EMI ₹6,820/m*",₹2.59 lakh
KIA SONET,KIA,2023,"35,912 km",Diesel,Manual,"EMI ₹18,509/m*",₹10.81 lakh
Hyundai Eon,Hyundai,2012,"56,120 km",Petrol,Manual,"EMI ₹7,908/m*",₹0.89 lakh
Renault Duster,Renault,2014,"2,17,357 km",Diesel,Manual,"EMI ₹11,768/m*",₹2.50 lakh
Chevrolet Sail,Chevrolet,2013,"76,327 km",Petrol,Manual,"EMI ₹9,509/m*",₹2.02 lakh
BMW X1,BMW,2019,"26,756 km",Diesel,Auto,"EMI ₹38,183/m*",₹22.30 lakh
Volkswagen Polo,Volkswagen,2019,"17,441 km",Petrol,Manual,"EMI ₹6,532/m*",₹3.70 lakh
Honda Civic,Honda,2019,"69,661 km",Petrol,Auto,"EMI ₹20,324/m*",₹11.87 lakh
Skoda Rapid,Skoda,2012,"92,449 km",Diesel,Manual,"EMI ₹20,324/m*",₹1.92 lakh
Hyundai i10,Hyundai,2014,"1,61,261 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
Hyundai New Elantra,Hyundai,2014,"1,73,837 km",Diesel,Manual,"EMI ₹18,029/m*",₹3.83 lakh
Toyota Corolla Altis,Toyota,2011,"2,84,313 km",Diesel,Manual,"EMI ₹18,029/m*",₹3.31 lakh
Hyundai Eon,Hyundai,2015,"87,568 km",Petrol,Manual,"EMI ₹4,398/m*",₹1.67 lakh
Renault Kwid,Renault,2018,"89,208 km",Petrol,Auto,"EMI ₹4,890/m*",₹2.77 lakh
Renault Kwid,Renault,2019,"92,652 km",Petrol,Manual,"EMI ₹3,248/m*",₹1.84 lakh
Maruti Swift Dzire,Maruti,2016,"1,43,965 km",Diesel,Manual,"EMI ₹6,057/m*",₹2.30 lakh
Maruti Alto 800,Maruti,2015,"56,174 km",Petrol,Manual,"EMI ₹5,872/m*",₹2.23 lakh
Maruti Swift Dzire,Maruti,2011,"80,471 km",Petrol,Manual,"EMI ₹5,872/m*",₹1.06 lakh
KIA CARENS,KIA,2024,"29,098 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
Mahindra XUV300,Mahindra,2020,"56,450 km",Petrol,Manual,"EMI ₹7,952/m*",₹4.50 lakh
Maruti Alto 800,Maruti,2015,"88,549 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
Skoda Rapid,Skoda,2017,"60,421 km",Petrol,Manual,"EMI ₹7,820/m*",₹4.00 lakh
Hyundai Creta,Hyundai,2018,"1,18,389 km",Petrol,Auto,"EMI ₹24,482/m*",₹11.26 lakh
Maruti Alto 800,Maruti,2018,"78,563 km",Petrol,Manual,"EMI ₹5,005/m*",₹2.25 lakh
Maruti Swift Dzire,Maruti,2013,"1,33,194 km",Diesel,Manual,"EMI ₹29,587/m*",₹3.33 lakh
KIA SONET,KIA,2022,"51,376 km",Petrol,Manual,"EMI ₹16,009/m*",₹9.35 lakh
BMW 3 Series,BMW,2014,"1,56,770 km",Diesel,Auto,"EMI ₹52,973/m*",₹11.37 lakh
Maruti Dzire,Maruti,2021,"61,217 km",Petrol,Manual,"EMI ₹8,597/m*",₹4.87 lakh
KIA SELTOS,KIA,2020,"49,279 km",Petrol,Auto,"EMI ₹18,715/m*",₹10.93 lakh
Volkswagen Polo,Volkswagen,2014,"85,034 km",Petrol,Manual,"EMI ₹9,200/m*",₹2.77 lakh
Maruti Swift,Maruti,2022,"77,332 km",Petrol,Manual,"EMI ₹8,509/m*",₹4.82 lakh
Renault Pulse,Renault,2016,"1,01,693 km",Petrol,Manual,"EMI ₹4,160/m*",₹1.87 lakh
Hyundai NEW I20,Hyundai,2021,"1,15,122 km",Petrol,Manual,"EMI ₹11,456/m*",₹5.15 lakh
Nissan Micra,Nissan,2013,"1,14,099 km",Petrol,Auto,"EMI ₹10,121/m*",₹2.15 lakh
Tata Tiago,Tata,2018,"70,624 km",Petrol,Manual,"EMI ₹5,561/m*",₹3.15 lakh
Honda Amaze,Honda,2013,"87,709 km",Petrol,Manual,"EMI ₹13,086/m*",₹2.78 lakh
Honda Amaze,Honda,2014,"1,14,925 km",Diesel,Manual,"EMI ₹16,099/m*",₹3.42 lakh
Skoda Octavia,Skoda,2016,"1,45,989 km",Diesel,Auto,"EMI ₹17,117/m*",₹6.50 lakh
Hyundai Santro Xing,Hyundai,2012,"39,116 km",Petrol,Manual,"EMI ₹17,770/m*",₹2.00 lakh
Honda Amaze,Honda,2013,"1,79,473 km",Diesel,Manual,"EMI ₹21,235/m*",₹2.39 lakh
Hyundai Eon,Hyundai,2015,"61,955 km",Petrol,Manual,"EMI ₹3,371/m*",₹1.28 lakh
Maruti Alto 800,Maruti,2016,"1,05,197 km",Petrol,Manual,"EMI ₹4,293/m*",₹1.93 lakh
Hyundai NEW I20,Hyundai,2024,"14,576 km",Petrol,Auto,"EMI ₹15,838/m*",₹9.25 lakh
Tata Tiago,Tata,2019,"95,730 km",Diesel,Manual,"EMI ₹5,472/m*",₹3.10 lakh
Maruti Wagon R 1.0,Maruti,2012,"95,229 km",Petrol,Manual,"EMI ₹13,594/m*",₹1.53 lakh
Chevrolet Spark,Chevrolet,2011,"35,219 km",Petrol,Manual,"EMI ₹13,594/m*",₹0.75 lakh
Hyundai Elite i20,Hyundai,2014,"1,53,340 km",Petrol,Manual,"EMI ₹11,193/m*",₹3.37 lakh
Maruti Swift Dzire,Maruti,2013,"1,16,802 km",Diesel,Manual,"EMI ₹31,364/m*",₹3.53 lakh
Tata Indigo ECS,Tata,2013,"2,44,990 km",Diesel,Manual,"EMI ₹11,550/m*",₹1.30 lakh
Honda Amaze,Honda,2013,"61,185 km",Petrol,Manual,"EMI ₹13,181/m*",₹2.80 lakh
Hyundai i20,Hyundai,2011,"82,118 km",Petrol,Manual,"EMI ₹13,181/m*",₹2.10 lakh
Hyundai Grand i10,Hyundai,2014,"1,82,080 km",Diesel,Manual,"EMI ₹12,192/m*",₹2.59 lakh
Hyundai i10,Hyundai,2011,"73,630 km",Petrol,Manual,"EMI ₹12,192/m*",₹2.02 lakh
KIA SONET,KIA,2022,"33,075 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Ford Ecosport,Ford,2013,"1,16,391 km",Diesel,Manual,"EMI ₹18,295/m*",₹2.06 lakh
Tata Zest,Tata,2014,"83,118 km",Petrol,Manual,"EMI ₹6,875/m*",₹2.07 lakh
Ford Figo,Ford,2012,"1,04,062 km",Diesel,Manual,"EMI ₹6,875/m*",₹1.49 lakh
KIA SELTOS,KIA,2022,"55,159 km",Petrol,Manual,"EMI ₹19,074/m*",₹11.14 lakh
Renault Kwid,Renault,2017,"88,843 km",Petrol,Auto,"EMI ₹5,650/m*",₹2.89 lakh
Honda Brio,Honda,2012,"59,455 km",Petrol,Manual,"EMI ₹18,747/m*",₹2.11 lakh
Tata NEXON,Tata,2019,"94,372 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
Maruti Swift,Maruti,2018,"95,189 km",Petrol,Manual,"EMI ₹9,285/m*",₹5.26 lakh
Tata TIGOR,Tata,2019,"50,891 km",Petrol,Manual,"EMI ₹7,750/m*",₹4.39 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,16,495 km",Petrol,Manual,"EMI ₹11,203/m*",₹2.38 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,06,955 km",Petrol,Manual,"EMI ₹9,744/m*",₹2.07 lakh
Maruti SX4,Maruti,2011,"73,156 km",Petrol,Manual,"EMI ₹9,744/m*",₹1.50 lakh
Honda Civic,Honda,2011,"68,900 km",Petrol,Auto,"EMI ₹9,744/m*",₹1.44 lakh
Hyundai i20,Hyundai,2014,"1,49,059 km",Diesel,Manual,"EMI ₹11,815/m*",₹2.51 lakh
Hyundai i10,Hyundai,2012,"94,700 km",Petrol,Manual,"EMI ₹14,749/m*",₹1.66 lakh
Hyundai i20,Hyundai,2011,"1,29,331 km",Diesel,Manual,"EMI ₹14,749/m*",₹1.60 lakh
Hyundai i10,Hyundai,2012,"99,318 km",Petrol,Manual,"EMI ₹16,082/m*",₹1.81 lakh
