Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Skoda Fabia,Skoda,2011,87993,Petrol,Manual,14554,200000,15,Chennai
Maruti Dzire,Maruti,2022,103479,Petrol,Manual,16283,732000,4,Chennai
Chevrolet Beat,Chevrolet,2011,56082,Petrol,Manual,16283,133000,15,Chennai
KIA SONET,KIA,2023,47576,Petrol,Manual,13136,744000,3,Chennai
Honda Jazz,Honda,2017,91973,Petrol,Manual,6940,355000,9,Chennai
Hyundai NEW I20 N LINE,Hyundai,2024,20992,Petrol,Manual,16455,961000,2,Chennai
Honda Brio,Honda,2013,104587,Petrol,Manual,11721,249000,13,Chennai
Renault Duster,Renault,2012,112809,Diesel,Manual,11721,298000,14,Chennai
Renault TRIBER,Renault,2023,67831,Petrol,Manual,11668,661000,3,Chennai
Maruti Alto K10,Maruti,2011,73950,Petrol,Manual,11668,170000,15,Chennai
Mahindra TUV300,Mahindra,2015,106207,Diesel,Manual,15910,479000,11,Chennai
Hyundai Grand i10,Hyundai,2014,110070,Petrol,Manual,10496,316000,12,Chennai
Toyota Etios,Toyota,2014,149978,Petrol,Manual,11260,339000,12,Chennai
Datsun Redi Go,Datsun,2016,77117,Petrol,Manual,4716,212000,10,Chennai
Mahindra XUV300,Mahindra,2020,55190,Petrol,Manual,12357,700000,6,Chennai
Tata NEXON,Tata,2025,8418,Diesel,Manual,21403,1250000,1,Chennai
Hyundai Santro Xing,Hyundai,2011,71543,Petrol,Manual,21403,150000,15,Chennai
Ford Fiesta Classic,Ford,2012,112585,Diesel,Manual,21403,204999,14,Chennai
Hyundai Grand i10,Hyundai,2013,84998,Petrol,Manual,12710,270000,13,Chennai
Hyundai Xcent,Hyundai,2015,129958,Petrol,Manual,10112,384000,11,Chennai
Maruti Ciaz,Maruti,2018,68159,Petrol,Manual,9868,559000,8,Chennai
Tata NEXON,Tata,2024,31989,Petrol,Manual,17516,1023000,2,Chennai
Hyundai Verna,Hyundai,2012,105433,Diesel,Manual,17516,345000,14,Chennai
Maruti Ritz,Maruti,2011,129144,Petrol,Manual,17516,143000,15,Chennai
Toyota Innova,Toyota,2015,145000,Diesel,Manual,32051,978999,11,Chennai
Maruti Baleno,Maruti,2019,111409,Petrol,Manual,13102,589000,7,Chennai
Maruti Dzire,Maruti,2017,92418,Diesel,Auto,13213,594000,9,Chennai
Maruti FRONX,Maruti,2023,94874,Petrol,Auto,12377,701000,3,Chennai
Hyundai Grand i10,Hyundai,2016,80500,Petrol,Manual,8742,393000,10,Chennai
Tata PUNCH,Tata,2023,7727,Petrol,Manual,13240,750000,3,Chennai
Hyundai Accent,Hyundai,2011,62755,Petrol,Manual,13240,150000,15,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2021,115072,Diesel,Auto,14793,665000,5,Chennai
Maruti Swift,Maruti,2017,120545,Petrol,Manual,11100,499000,9,Chennai
Hyundai Verna,Hyundai,2020,77968,Petrol,Manual,13063,740000,6,Chennai
Maruti Ertiga,Maruti,2015,93249,Diesel,Manual,22254,670000,11,Chennai
Maruti Swift,Maruti,2013,122028,Diesel,Manual,33318,375000,13,Chennai
Maruti Swift Dzire,Maruti,2013,130178,Petrol,Manual,16476,350000,13,Chennai
Skoda Rapid,Skoda,2013,50643,Petrol,Manual,15911,338000,13,Chennai
Datsun Redi Go,Datsun,2018,70446,Petrol,Auto,4590,260000,8,Chennai
Maruti Dzire,Maruti,2022,43658,Petrol,Manual,12198,691000,4,Chennai
Hyundai i20,Hyundai,2012,63826,Petrol,Manual,22034,248000,14,Chennai
Maruti Alto,Maruti,2011,86373,Petrol,Manual,22034,129000,15,Chennai
Hyundai i20,Hyundai,2013,178162,Petrol,Manual,14122,300000,13,Chennai
Toyota Etios Liva,Toyota,2013,143858,Diesel,Manual,28965,326000,13,Chennai
Tata Indigo CS,Tata,2011,100005,Diesel,Manual,28965,120000,15,Chennai
Honda Amaze,Honda,2014,132105,Diesel,Manual,14404,306000,12,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2022,47726,Petrol,Manual,11121,630000,4,Chennai
Maruti Vitara Brezza,Maruti,2020,19445,Petrol,Manual,14034,795000,6,Chennai
Nissan MAGNITE,Nissan,2023,41280,Petrol,Manual,11827,670000,3,Chennai
Ford Ecosport,Ford,2014,117163,Diesel,Manual,16899,359000,12,Chennai
Mahindra XUV500,Mahindra,2014,81445,Diesel,Manual,28856,613000,12,Chennai
Maruti Ritz,Maruti,2011,175560,Diesel,Manual,28856,181000,15,Chennai
KIA CARENS,KIA,2023,61397,Petrol,Manual,19691,1150000,3,Chennai
Honda Amaze,Honda,2015,136991,Petrol,Manual,8796,334000,11,Chennai
Honda Amaze,Honda,2013,87742,Petrol,Manual,14404,306000,13,Chennai
Honda Amaze,Honda,2014,98640,Petrol,Manual,9267,279000,12,Chennai
Maruti Ertiga,Maruti,2018,61965,Petrol,Manual,13240,750000,8,Chennai
Toyota Glanza,Toyota,2022,36260,Petrol,Manual,11368,644000,4,Chennai
Tata Indica Vista,Tata,2011,116885,Diesel,Manual,11368,130000,15,Chennai
Hyundai Grand i10,Hyundai,2016,138000,Petrol,Manual,7007,315000,10,Chennai
Tata ALTROZ,Tata,2023,15659,Petrol,Manual,12339,699000,3,Chennai
Hyundai Creta,Hyundai,2017,64097,Petrol,Manual,12375,633000,9,Chennai
Tata Tiago,Tata,2022,21680,Petrol,Manual,8032,455000,4,Chennai
Maruti Swift,Maruti,2014,55071,Diesel,Manual,21701,461000,12,Chennai
Tata ALTROZ,Tata,2022,14476,Petrol,Manual,11651,660000,4,Chennai
Honda Jazz,Honda,2017,109734,Petrol,Manual,8898,400000,9,Chennai
Nissan Terrano,Nissan,2014,106869,Diesel,Manual,17370,369000,12,Chennai
Tata Harrier,Tata,2024,9531,Diesel,Auto,36745,2146000,2,Chennai
Renault Kwid,Renault,2016,85249,Petrol,Manual,5561,250000,10,Chennai
Honda Brio,Honda,2017,47596,Petrol,Manual,7468,382000,9,Chennai
Mahindra XUV500,Mahindra,2018,66846,Diesel,Manual,23621,1241000,8,Chennai
Maruti Ciaz,Maruti,2016,106548,Petrol,Manual,8898,400000,10,Chennai
Hyundai i20 Active,Hyundai,2016,30254,Petrol,Manual,10010,450000,10,Chennai
Maruti A Star,Maruti,2011,69422,Petrol,Manual,10010,180000,15,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2022,21654,Petrol,Manual,10592,600000,4,Chennai
Ford Ecosport,Ford,2013,89958,Diesel,Manual,29231,329000,13,Chennai
Ford New Figo,Ford,2017,100578,Petrol,Manual,7252,326000,9,Chennai
Ford Ecosport,Ford,2018,56212,Petrol,Manual,12357,700000,8,Chennai
Renault Lodgy,Renault,2018,167107,Diesel,Manual,9521,428000,8,Chennai
Maruti Baleno,Maruti,2018,52499,Petrol,Manual,10097,572000,8,Chennai
Hyundai Grand i10,Hyundai,2016,82000,Petrol,Auto,8898,400000,10,Chennai
Hyundai Grand i10,Hyundai,2015,90355,Petrol,Manual,9191,349000,11,Chennai
Tata Tiago,Tata,2023,15012,Petrol,Manual,8156,462000,3,Chennai
Maruti Celerio,Maruti,2017,63599,Petrol,Auto,6843,350000,9,Chennai
Maruti Vitara Brezza,Maruti,2017,116783,Diesel,Manual,12234,550000,9,Chennai
Volkswagen Polo,Volkswagen,2016,92486,Petrol,Manual,11256,505999,10,Chennai
Tata Tiago,Tata,2016,62481,Petrol,Manual,7541,339000,10,Chennai
Maruti Swift Dzire,Maruti,2016,57529,Diesel,Manual,16564,629000,10,Chennai
Nissan X Trail,Nissan,2010,129156,Diesel,Auto,16564,288000,16,Chennai
Renault TRIBER,Renault,2023,32113,Petrol,Auto,11598,657000,3,Chennai
Maruti Alto,Maruti,2022,25332,Petrol,Manual,7944,450000,4,Chennai
Volkswagen TAIGUN,Volkswagen,2022,38108,Petrol,Manual,15924,930000,4,Chennai
Toyota YARIS,Toyota,2021,63745,Petrol,Manual,14126,825000,5,Chennai
MG HECTOR,MG,2021,63183,Petrol,Manual,17979,1050000,5,Chennai
Mahindra Thar,Mahindra,2021,57245,Diesel,Manual,22156,1294000,5,Chennai
KIA CARENS,KIA,2023,24889,Diesel,Auto,26848,1568000,3,Chennai
Honda City,Honda,2022,35647,Petrol,Manual,14212,830000,4,Chennai
Tata ALTROZ,Tata,2021,21105,Petrol,Manual,11280,639000,5,Chennai
Honda Amaze,Honda,2020,108041,Diesel,Manual,15148,681000,6,Chennai
Maruti Eeco,Maruti,2024,42128,Petrol,Manual,8809,499000,2,Chennai
Maruti Celerio,Maruti,2015,53544,Petrol,Manual,8611,327000,11,Chennai
Maruti S Cross,Maruti,2016,135836,Diesel,Manual,13430,509999,10,Chennai
Maruti Ertiga,Maruti,2017,106789,Petrol,Manual,14681,660000,9,Chennai
Hyundai Creta,Hyundai,2015,128633,Diesel,Auto,23018,693000,11,Chennai
Mahindra BOLERO NEO,Mahindra,2022,64324,Diesel,Manual,14314,836000,4,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2023,9957,Petrol,Manual,11474,650000,3,Chennai
Hyundai NEW I20,Hyundai,2022,78800,Diesel,Manual,12992,736000,4,Chennai
Hyundai Verna,Hyundai,2015,115273,Diesel,Manual,16973,511000,11,Chennai
Maruti Vitara Brezza,Maruti,2017,141458,Diesel,Manual,13035,586000,9,Chennai
Mahindra XUV500,Mahindra,2018,142887,Diesel,Manual,25373,1167000,8,Chennai
Hyundai Eon,Hyundai,2016,31046,Petrol,Manual,5272,237000,10,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2022,35000,Petrol,Manual,10733,608000,4,Chennai
Honda City,Honda,2017,162708,Diesel,Manual,14459,650000,9,Chennai
Maruti Baleno,Maruti,2021,42174,Petrol,Manual,11209,635000,5,Chennai
Hyundai VENUE,Hyundai,2020,24900,Petrol,Manual,13240,750000,6,Chennai
Mercedes Benz E Class,Mercedes,2014,76369,Diesel,Auto,44277,950000,12,Chennai
Honda City,Honda,2016,65053,Petrol,Manual,12234,550000,10,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2020,22309,Petrol,Auto,9903,561000,6,Chennai
Hyundai Elite i20,Hyundai,2020,24944,Petrol,Manual,10415,590000,6,Chennai
Tata PUNCH,Tata,2025,2586,Petrol,Manual,12886,730000,1,Chennai
Mahindra Thar,Mahindra,2021,34789,Petrol,Auto,23115,1350000,5,Chennai
Honda City,Honda,2016,68444,Petrol,Manual,11923,536000,10,Chennai
Ford New Figo,Ford,2021,20943,Petrol,Auto,10062,570000,5,Chennai
Hyundai Verna,Hyundai,2023,7541,Petrol,Auto,23115,1350000,3,Chennai
Tata Tiago,Tata,2023,29747,Petrol,Manual,9709,550000,3,Chennai
Maruti Vitara Brezza,Maruti,2019,142435,Diesel,Auto,12234,550000,7,Chennai
Mahindra XUV500,Mahindra,2015,125770,Diesel,Manual,26551,811000,11,Chennai
Hyundai EXTER,Hyundai,2023,33084,Petrol,Manual,12798,725000,3,Chennai
Maruti Swift Dzire,Maruti,2012,75395,Diesel,Manual,12798,350000,14,Chennai
Ford Ecosport,Ford,2016,69250,Petrol,Auto,10010,450000,10,Chennai
KIA SELTOS,KIA,2023,15558,Petrol,Auto,27293,1594000,3,Chennai
Honda Amaze,Honda,2019,38197,Petrol,Auto,11474,650000,7,Chennai
Maruti S PRESSO,Maruti,2020,83799,Petrol,Manual,6125,347000,6,Chennai
Hyundai VENUE,Hyundai,2019,175893,Diesel,Manual,14659,659000,7,Chennai
Skoda Octavia,Skoda,2017,168924,Diesel,Auto,17529,788000,9,Chennai
Maruti Swift,Maruti,2017,53444,Petrol,Manual,8504,434999,9,Chennai
Maruti Baleno,Maruti,2018,83231,Diesel,Manual,10049,513999,8,Chennai
Maruti Dzire,Maruti,2021,38315,Petrol,Manual,11033,625000,5,Chennai
Honda Amaze,Honda,2014,119170,Diesel,Manual,14404,306000,12,Chennai
Hyundai Creta,Hyundai,2016,122304,Petrol,Manual,12234,550000,10,Chennai
Volkswagen Polo,Volkswagen,2015,68769,Petrol,Manual,11324,430000,11,Chennai
Hyundai VENUE,Hyundai,2023,13574,Petrol,Manual,15410,900000,3,Chennai
Hyundai NEW I20 N LINE,Hyundai,2021,57053,Petrol,Manual,14640,855000,5,Chennai
Skoda Superb,Skoda,2014,77758,Petrol,Auto,16341,492000,12,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2022,23148,Petrol,Manual,10715,607000,4,Chennai
Honda City,Honda,2012,63247,Petrol,Manual,31008,349000,14,Chennai
Renault Kwid,Renault,2022,11606,Petrol,Manual,7944,450000,4,Chennai
Honda Amaze,Honda,2023,39539,Petrol,Manual,13681,775000,3,Chennai
Honda City,Honda,2016,95730,Petrol,Auto,12568,565000,10,Chennai
Skoda Superb,Skoda,2012,185065,Petrol,Auto,30919,348000,14,Chennai
Maruti Grand Vitara,Maruti,2023,27000,Petrol,Manual,18116,1058000,3,Chennai
Tata NEXON,Tata,2024,16705,Petrol,Auto,20341,1188000,2,Chennai
Hyundai Creta,Hyundai,2019,194500,Diesel,Auto,20329,935000,7,Chennai
CITROEN C3 AIRCROSS,CITROEN,2023,5218,Petrol,Manual,17020,994000,3,Chennai
Maruti S Cross,Maruti,2018,114742,Diesel,Manual,13347,600000,8,Chennai
Hyundai Grand i10,Hyundai,2018,22992,Petrol,Manual,9091,515000,8,Chennai
Tata ALTROZ,Tata,2023,67044,Diesel,Manual,12834,727000,3,Chennai
Mahindra Thar,Mahindra,2022,55247,Diesel,Manual,23543,1375000,4,Chennai
Hyundai VENUE,Hyundai,2023,61824,Petrol,Auto,17122,1000000,3,Chennai
MG Windsor EV,MG,2025,14711,Electric,Auto,22876,1336000,1,Chennai
Maruti S PRESSO,Maruti,2019,24008,Petrol,Auto,8526,483000,7,Chennai
Audi Q7,Audi,2014,86517,Diesel,Auto,41947,900000,12,Chennai
Tata Safari,Tata,2012,130234,Diesel,Manual,41947,264000,14,Chennai
Hyundai Elite i20,Hyundai,2016,28011,Petrol,Manual,11211,504000,10,Chennai
Maruti Celerio,Maruti,2022,12979,Petrol,Auto,9709,550000,4,Chennai
Honda Mobilio,Honda,2015,95393,Diesel,Manual,15611,470000,11,Chennai
MG HECTOR,MG,2021,83554,Diesel,Manual,20085,1173000,5,Chennai
Hyundai Grand i10,Hyundai,2016,47096,Petrol,Auto,9120,409999,10,Chennai
Hyundai Elite i20,Hyundai,2020,83373,Petrol,Manual,11174,633000,6,Chennai
Maruti New Wagon-R,Maruti,2022,82536,Petrol,Manual,8103,459000,4,Chennai
Volkswagen TAIGUN,Volkswagen,2024,47678,Petrol,Auto,26009,1519000,2,Chennai
Hyundai Elite i20,Hyundai,2014,102187,Petrol,Manual,12821,386000,12,Chennai
Tata Tiago,Tata,2023,16779,Petrol,Manual,10486,594000,3,Chennai
Maruti Alto,Maruti,2021,71066,Petrol,Manual,6178,350000,5,Chennai
BMW 3 Series,BMW,2013,127565,Diesel,Auto,75124,850000,13,Chennai
Ford Endeavour,Ford,2011,142000,Diesel,Auto,75124,550000,15,Chennai
Hyundai Verna,Hyundai,2024,3749,Petrol,Auto,27396,1600000,2,Chennai
MG HECTOR,MG,2020,45860,Diesel,Manual,22465,1312000,6,Chennai
Ford Ecosport,Ford,2018,97080,Diesel,Manual,13685,700000,8,Chennai
Volkswagen VIRTUS,Volkswagen,2022,81566,Petrol,Auto,19166,1119000,4,Chennai
Maruti Wagon R 1.0,Maruti,2016,25808,Petrol,Auto,8876,399000,10,Chennai
Skoda Kylaq,Skoda,2025,5879,Petrol,Manual,23007,1344000,1,Chennai
KIA SELTOS,KIA,2020,58886,Diesel,Manual,19211,1122000,6,Chennai
Maruti Baleno,Maruti,2022,95882,Petrol,Auto,14034,795000,4,Chennai
Tata Tiago,Tata,2022,17657,Petrol,Auto,10327,585000,4,Chennai
Honda Jazz,Honda,2021,30070,Petrol,Auto,12074,684000,5,Chennai
Hyundai VENUE,Hyundai,2021,31654,Petrol,Manual,14212,830000,5,Chennai
KIA SONET,KIA,2021,63045,Diesel,Auto,16438,960000,5,Chennai
KIA SELTOS,KIA,2021,74040,Diesel,Auto,26934,1573000,5,Chennai
Mahindra XUV500,Mahindra,2016,66907,Diesel,Manual,21529,833000,10,Chennai
Mahindra XUV500,Mahindra,2015,84995,Diesel,Manual,25974,782000,11,Chennai
Maruti Swift,Maruti,2012,145551,Diesel,Manual,25974,327000,14,Chennai
MG HECTOR PLUS,MG,2023,18108,Petrol,Auto,31677,1850000,3,Chennai
KIA SELTOS,KIA,2024,10998,Petrol,Manual,24297,1419000,2,Chennai
Skoda SLAVIA,Skoda,2022,80998,Petrol,Auto,17328,1011999,4,Chennai
Hyundai Creta,Hyundai,2018,54618,Petrol,Auto,14034,795000,8,Chennai
Nissan Micra Active,Nissan,2017,77211,Petrol,Manual,6882,352000,9,Chennai
MG HECTOR PLUS,MG,2022,40807,Petrol,Manual,23971,1400000,4,Chennai
Hyundai VENUE,Hyundai,2021,93613,Petrol,Manual,14948,873000,5,Chennai
Renault Fluence,Renault,2012,116090,Diesel,Manual,14948,428000,14,Chennai
Hyundai Creta,Hyundai,2018,62388,Petrol,Auto,14948,873000,8,Chennai
Renault Kwid,Renault,2022,45012,Petrol,Auto,8297,470000,4,Chennai
KIA SELTOS,KIA,2020,58702,Diesel,Manual,16951,990000,6,Chennai
Honda City,Honda,2019,50916,Petrol,Manual,14931,872000,7,Chennai
Maruti Ciaz,Maruti,2014,103333,Diesel,Manual,20383,433000,12,Chennai
KIA SONET,KIA,2021,25304,Petrol,Manual,13946,790000,5,Chennai
Honda City,Honda,2022,113179,Petrol,Manual,21568,992000,4,Chennai
Honda Mobilio,Honda,2015,65350,Diesel,Manual,16607,500000,11,Chennai
Maruti Vitara Brezza,Maruti,2019,84948,Diesel,Manual,12251,694000,7,Chennai
Audi A7,Audi,2011,60935,Diesel,Auto,12251,2314000,15,Chennai
KIA SELTOS,KIA,2021,28421,Petrol,Auto,25684,1500000,5,Chennai
Honda City,Honda,2020,81608,Petrol,Manual,15599,911000,6,Chennai
Maruti Dzire,Maruti,2021,39161,Petrol,Auto,13699,776000,5,Chennai
Tata PUNCH,Tata,2022,15797,Petrol,Manual,10768,610000,4,Chennai
Hyundai Creta,Hyundai,2023,64546,Diesel,Manual,25684,1500000,3,Chennai
Volkswagen VIRTUS,Volkswagen,2023,33414,Petrol,Auto,23115,1350000,3,Chennai
Jeep Compass,Jeep,2020,83390,Diesel,Auto,22259,1300000,6,Chennai
Hyundai Santa Fe,Hyundai,2014,126757,Diesel,Auto,32951,700000,12,Chennai
KIA SELTOS,KIA,2025,10321,Petrol,Manual,25684,1500000,1,Chennai
Tata Curvv,Tata,2024,19241,Petrol,Manual,21763,1271000,2,Chennai
Skoda Superb,Skoda,2014,111233,Petrol,Auto,24911,750000,12,Chennai
BMW X5,BMW,2013,147080,Diesel,Auto,123734,1400000,13,Chennai
Mahindra Bolero,Mahindra,2022,68879,Diesel,Manual,15907,928999,4,Chennai
Hyundai Creta,Hyundai,2024,7437,Petrol,Manual,28029,1637000,2,Chennai
MG ZS EV,MG,2025,3324,Electric,Auto,34245,2000000,1,Chennai
Tata TIAGO EV,Tata,2024,15232,Electric,Auto,16129,942000,2,Chennai
Tata PUNCH EV,Tata,2025,15659,Electric,Auto,20530,1199000,1,Chennai
Audi Q7,Audi,2013,190233,Diesel,Auto,133191,1507000,13,Chennai
Tata Curvv,Tata,2024,11984,Petrol,Auto,24365,1423000,2,Chennai
CITROEN C5 AIRCROSS,CITROEN,2020,64963,Diesel,Auto,32533,1900000,6,Chennai
Tata TIAGO EV,Tata,2023,14768,Electric,Auto,14331,836999,3,Chennai
BMW X5,BMW,2012,181212,Diesel,Auto,14331,2460000,14,Chennai
Hyundai VENUE,Hyundai,2019,61728,Diesel,Manual,13822,783000,7,Chennai
Hyundai Creta,Hyundai,2023,33590,Diesel,Manual,17174,1002999,3,Chennai
MG HECTOR,MG,2020,46813,Diesel,Manual,17824,1041000,6,Chennai
Hyundai AURA,Hyundai,2021,66691,Petrol,Manual,9850,558000,5,Chennai
Tata NEXON,Tata,2022,45002,Petrol,Auto,15941,931000,4,Chennai
Maruti S PRESSO,Maruti,2023,2496,Petrol,Manual,7573,429000,3,Chennai
KIA CARENS,KIA,2022,33074,Diesel,Manual,19348,1130000,4,Chennai
Datsun Go,Datsun,2015,149851,Petrol,Manual,3818,145000,11,Chennai
Maruti Wagon R 1.0,Maruti,2017,88391,Petrol,Manual,5455,279000,9,Chennai
Renault Kiger,Renault,2021,69308,Petrol,Auto,8650,490000,5,Chennai
Hyundai Xcent,Hyundai,2016,72959,Petrol,Manual,7535,339000,10,Chennai
Maruti Alto 800,Maruti,2015,99324,Petrol,Manual,3713,141000,11,Chennai
Maruti S PRESSO,Maruti,2021,29655,Petrol,Manual,5525,313000,5,Chennai
Maruti Swift,Maruti,2017,96277,Petrol,Manual,6784,347000,9,Chennai
Hyundai Verna,Hyundai,2021,79716,Diesel,Manual,14931,872000,5,Chennai
Volkswagen Polo,Volkswagen,2015,83146,Diesel,Manual,10497,316000,11,Chennai
Maruti Alto 800,Maruti,2014,66905,Petrol,Manual,4916,148000,12,Chennai
Datsun Redi Go,Datsun,2017,103988,Petrol,Manual,3555,160000,9,Chennai
Honda Amaze,Honda,2017,79704,Petrol,Manual,6295,322000,9,Chennai
Renault Kwid,Renault,2018,57949,Petrol,Manual,4413,250000,8,Chennai
Maruti Dzire,Maruti,2017,40229,Petrol,Auto,9149,468000,9,Chennai
Maruti Wagon R 1.0,Maruti,2016,91702,Petrol,Auto,5784,260000,10,Chennai
Volkswagen TAIGUN,Volkswagen,2022,93697,Petrol,Manual,11121,630000,4,Chennai
Maruti IGNIS,Maruti,2017,63285,Petrol,Manual,7527,385000,9,Chennai
Hyundai i20,Hyundai,2013,38799,Petrol,Manual,13499,287000,13,Chennai
Hyundai Elite i20,Hyundai,2019,51712,Petrol,Manual,8241,467000,7,Chennai
KIA SELTOS,KIA,2019,48560,Diesel,Manual,13681,775000,7,Chennai
Renault TRIBER,Renault,2019,30870,Petrol,Manual,8656,490000,7,Chennai
Ford Ecosport,Ford,2016,78588,Petrol,Auto,8876,399000,10,Chennai
Volkswagen Polo,Volkswagen,2020,34663,Petrol,Manual,8542,484000,6,Chennai
Renault TRIBER,Renault,2020,76244,Petrol,Auto,8223,466000,6,Chennai
Tata Tiago,Tata,2018,48517,Petrol,Manual,6267,355000,8,Chennai
Mahindra Thar,Mahindra,2021,55472,Petrol,Auto,17277,1009000,5,Chennai
Hyundai Grand i10,Hyundai,2017,42010,Petrol,Manual,7155,366000,9,Chennai
Renault TRIBER,Renault,2020,29884,Petrol,Auto,8720,494000,6,Chennai
Tata ALTROZ,Tata,2021,37859,Diesel,Manual,10639,603000,5,Chennai
Volkswagen Vento,Volkswagen,2016,57181,Petrol,Manual,9343,420000,10,Chennai
KIA SONET,KIA,2021,56980,Petrol,Manual,11439,648000,5,Chennai
Maruti Ertiga,Maruti,2016,87681,Petrol,Manual,13412,603000,10,Chennai
Skoda Octavia,Skoda,2015,71177,Petrol,Auto,17143,651000,11,Chennai
Tata NEXON,Tata,2019,108618,Petrol,Auto,10900,490000,7,Chennai
Tata Tiago,Tata,2016,93084,Petrol,Manual,6340,285000,10,Chennai
Tata NEXON,Tata,2022,36363,Petrol,Manual,10864,615000,4,Chennai
KIA SONET,KIA,2022,67042,Diesel,Manual,12798,725000,4,Chennai
Maruti Alto K10,Maruti,2017,52170,Petrol,Auto,5044,258000,9,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2020,61528,Petrol,Manual,8587,486000,6,Chennai
Maruti Swift,Maruti,2019,18641,Petrol,Manual,9108,516000,7,Chennai
Honda City,Honda,2020,57917,Petrol,Auto,12463,706000,6,Chennai
Maruti New Wagon-R,Maruti,2023,26758,Petrol,Auto,9833,557000,3,Chennai
Tata NEXON,Tata,2022,79488,Petrol,Manual,10899,617000,4,Chennai
Hyundai VENUE,Hyundai,2023,17044,Petrol,Manual,13628,772000,3,Chennai
Mahindra TUV300,Mahindra,2016,89304,Diesel,Manual,14058,534000,10,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2022,4494,Petrol,Auto,10734,608000,4,Chennai
Maruti Wagon R 1.0,Maruti,2014,58412,Petrol,Manual,9300,280000,12,Chennai
Hyundai Eon,Hyundai,2017,48868,Petrol,Manual,5078,260000,9,Chennai
Hyundai GRAND I10 NIOS,Hyundai,2021,18910,Petrol,Manual,9144,518000,5,Chennai
Maruti S PRESSO,Maruti,2022,6387,Petrol,Manual,6864,389000,4,Chennai
Hyundai Eon,Hyundai,2017,27680,Petrol,Manual,4906,250999,9,Chennai
Ford Ecosport,Ford,2020,99361,Diesel,Manual,11280,639000,6,Chennai
Maruti Alto 800,Maruti,2016,35645,Petrol,Manual,4872,219000,10,Chennai
Maruti BREZZA,Maruti,2022,77807,Petrol,Manual,14016,794000,4,Chennai
Honda CRV,Honda,2019,74341,Petrol,Auto,17876,1044000,7,Chennai
Hyundai Grand i10,Hyundai,2019,32859,Petrol,Manual,7396,419000,7,Chennai
Hyundai Grand i10,Hyundai,2017,82417,Petrol,Manual,6183,316000,9,Chennai
Ford Ecosport,Ford,2018,74224,Petrol,Manual,9264,525000,8,Chennai
Hyundai Grand i10,Hyundai,2015,64394,Petrol,Auto,8190,311000,11,Chennai
Maruti S Cross,Maruti,2018,43708,Diesel,Manual,12549,642000,8,Chennai
Hyundai VENUE,Hyundai,2023,43845,Petrol,Auto,15068,880000,3,Chennai
Hyundai Creta,Hyundai,2019,45403,Petrol,Manual,11615,658000,7,Chennai
Maruti S PRESSO,Maruti,2021,39389,Petrol,Auto,7013,397000,5,Chennai
Hyundai NEW SANTRO,Hyundai,2019,36774,Petrol,Manual,6885,390000,7,Chennai
KIA SONET,KIA,2023,11111,Petrol,Auto,16438,960000,3,Chennai
Maruti Celerio,Maruti,2017,42390,Petrol,Auto,7234,370000,9,Chennai
Maruti Alto K10,Maruti,2023,35580,Petrol,Manual,6938,393000,3,Chennai
Hyundai Grand i10,Hyundai,2016,77055,Petrol,Manual,7341,330000,10,Chennai
KIA SELTOS,KIA,2022,24763,Petrol,Auto,21403,1250000,4,Chennai
Nissan MAGNITE,Nissan,2021,25621,Petrol,Auto,11327,642000,5,Chennai
Ford Ecosport,Ford,2017,123551,Diesel,Manual,10255,461000,9,Chennai
Maruti Swift,Maruti,2017,99975,Diesel,Manual,10277,462000,9,Chennai
