Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Hyundai i10,Hyundai,2013,68306,Petrol,Manual,6590,140000,13,Ahmedabad
Maruti Wagon R 1.0,Maruti,2015,67802,Petrol,Manual,6109,231999,11,Ahmedabad
Datsun Redi Go,Datsun,2018,64441,Petrol,Manual,1977,112000,8,Ahmedabad
Maruti Alto 800,Maruti,2013,58500,Petrol,Manual,7391,157000,13,Ahmedabad
Mahindra XUV700,Mahindra,2023,46271,Diesel,Manual,20016,1169000,3,Ahmedabad
Mahindra Scorpio,Mahindra,2018,172278,Diesel,Manual,14681,660000,8,Ahmedabad
Maruti Dzire,Maruti,2017,58445,Petrol,Manual,7459,382000,9,Ahmedabad
Hyundai Eon,Hyundai,2012,269152,Petrol,Manual,7374,83000,14,Ahmedabad
Toyota Glanza,Toyota,2023,47649,Petrol,Manual,11527,653000,3,Ahmedabad
Hyundai i10,Hyundai,2013,208755,Petrol,Manual,7296,155000,13,Ahmedabad
Maruti Baleno,Maruti,2022,29091,Petrol,Manual,9356,530000,4,Ahmedabad
Maruti Alto K10,Maruti,2016,40872,Petrol,Manual,4360,196000,10,Ahmedabad
Maruti Wagon R 1.0,Maruti,2013,157692,Petrol,Manual,8144,173000,13,Ahmedabad
Datsun Redi Go,Datsun,2017,10718,Petrol,Manual,2581,132000,9,Ahmedabad
Hyundai Grand i10,Hyundai,2014,112529,Diesel,Manual,9838,209000,12,Ahmedabad
Jeep Compass,Jeep,2017,94377,Diesel,Manual,12724,572000,9,Ahmedabad
Honda Jazz,Honda,2015,115504,Diesel,Manual,7673,231000,11,Ahmedabad
Maruti Wagon R 1.0,Maruti,2018,110729,Petrol,Manual,5628,252999,8,Ahmedabad
Maruti Wagon R 1.0,Maruti,2015,49629,Petrol,Manual,6478,246000,11,Ahmedabad
Nissan Micra,Nissan,2017,50390,Petrol,Auto,4497,229999,9,Ahmedabad
Maruti Wagon R 1.0,Maruti,2016,136741,Petrol,Manual,4961,223000,10,Ahmedabad
Tata Nano,Tata,2012,18000,Petrol,Manual,2932,33000,14,Ahmedabad
Maruti Wagon R 1.0,Maruti,2013,69532,Petrol,Manual,8379,178000,13,Ahmedabad
Mahindra XUV500,Mahindra,2016,170866,Diesel,Manual,11877,451000,10,Ahmedabad
Hyundai GRAND I10 NIOS,Hyundai,2020,69627,Petrol,Auto,6902,391000,6,Ahmedabad
Audi A4,Audi,2012,87623,Diesel,Auto,6902,368000,14,Ahmedabad
Hyundai i10,Hyundai,2012,45061,Petrol,Auto,14927,168000,14,Ahmedabad
Skoda Rapid,Skoda,2013,163088,Diesel,Manual,19547,220000,13,Ahmedabad
Maruti Wagon R 1.0,Maruti,2015,79933,Petrol,Manual,5556,211000,11,Ahmedabad
Hyundai i10,Hyundai,2012,85245,Petrol,Manual,12883,145000,14,Ahmedabad
Datsun Redi Go,Datsun,2016,86413,Petrol,Manual,2202,99000,10,Ahmedabad
BMW 3 Series,BMW,2011,180000,Diesel,Auto,2202,189000,15,Ahmedabad
Maruti Swift Dzire,Maruti,2011,147937,Petrol,Manual,2202,119000,15,Ahmedabad
Tata Nano,Tata,2011,62948,Petrol,Manual,2202,24000,15,Ahmedabad
Renault Kwid,Renault,2016,85225,Petrol,Manual,2847,128000,10,Ahmedabad
Tata ALTROZ,Tata,2021,61500,Petrol,Manual,7061,400000,5,Ahmedabad
Hyundai Grand i10,Hyundai,2017,67047,Diesel,Manual,6340,285000,9,Ahmedabad
Hyundai Eon,Hyundai,2017,126632,Petrol,Manual,3982,179000,9,Ahmedabad
Tata PUNCH,Tata,2022,2473,Petrol,Auto,9621,545000,4,Ahmedabad
Maruti Wagon R 1.0,Maruti,2013,130933,Petrol,Manual,7202,153000,13,Ahmedabad
Hyundai i10,Hyundai,2014,90124,Petrol,Manual,6477,195000,12,Ahmedabad
Maruti Alto 800,Maruti,2016,85257,Petrol,Manual,4338,195000,10,Ahmedabad
Hyundai Grand i10,Hyundai,2015,121169,Diesel,Manual,4783,144000,11,Ahmedabad
Hyundai Eon,Hyundai,2012,78776,Petrol,Manual,7463,84000,14,Ahmedabad
Maruti Swift,Maruti,2013,76114,Petrol,Manual,9415,200000,13,Ahmedabad
Maruti Wagon R 1.0,Maruti,2012,120463,Petrol,Manual,10662,120000,14,Ahmedabad
Ford New Figo,Ford,2017,178682,Diesel,Manual,5494,247000,9,Ahmedabad
Hyundai Xcent,Hyundai,2015,167168,Petrol,Manual,6583,250000,11,Ahmedabad
Tata Tiago,Tata,2018,32210,Petrol,Auto,5649,320000,8,Ahmedabad
Maruti Baleno,Maruti,2020,66331,Petrol,Manual,7061,400000,6,Ahmedabad
Maruti Alto 800,Maruti,2014,70710,Petrol,Manual,4949,149000,12,Ahmedabad
Hyundai i20,Hyundai,2012,76817,Petrol,Manual,16437,185000,14,Ahmedabad
Ford Figo Aspire,Ford,2018,94048,Petrol,Manual,3610,204000,8,Ahmedabad
Renault TRIBER,Renault,2020,27337,Petrol,Manual,5956,337000,6,Ahmedabad
Hyundai Eon,Hyundai,2012,76219,Petrol,Manual,6042,68000,14,Ahmedabad
Maruti Eeco,Maruti,2019,123504,Petrol,Manual,8208,369000,7,Ahmedabad
Hyundai VENUE,Hyundai,2022,79667,Diesel,Manual,12092,685000,4,Ahmedabad
Tata Zest,Tata,2015,39000,Petrol,Manual,4977,189000,11,Ahmedabad
Datsun Redi Go,Datsun,2017,61912,Petrol,Manual,2405,123000,9,Ahmedabad
Renault Kwid,Renault,2016,130908,Petrol,Manual,2914,131000,10,Ahmedabad
Hyundai i20,Hyundai,2012,124101,Diesel,Manual,2914,112999,14,Ahmedabad
Maruti Wagon R 1.0,Maruti,2012,88570,Petrol,Manual,14216,160000,14,Ahmedabad
Maruti Alto K10,Maruti,2018,180000,Petrol,Manual,3871,174000,8,Ahmedabad
Tata Tiago,Tata,2016,68626,Petrol,Manual,4538,204000,10,Ahmedabad
Maruti Wagon R 1.0,Maruti,2016,66004,Petrol,Manual,4204,189000,10,Ahmedabad
Hyundai VENUE,Hyundai,2020,82447,Petrol,Manual,10150,575000,6,Ahmedabad
Tata Nano,Tata,2012,34840,Petrol,Manual,2488,28000,14,Ahmedabad
Hyundai i10,Hyundai,2013,133220,Petrol,Manual,7532,160000,13,Ahmedabad
Maruti S Cross,Maruti,2016,135459,Diesel,Manual,7900,300000,10,Ahmedabad
Hyundai Eon,Hyundai,2015,112000,Petrol,Manual,3713,141000,11,Ahmedabad
Hyundai Xcent,Hyundai,2014,87538,Diesel,Manual,8473,180000,12,Ahmedabad
Honda Brio,Honda,2014,169006,Petrol,Manual,6809,204999,12,Ahmedabad
Maruti Dzire,Maruti,2018,104257,Diesel,Manual,8800,396000,8,Ahmedabad
Hyundai i10,Hyundai,2013,99460,Petrol,Manual,7720,164000,13,Ahmedabad
Maruti Alto 800,Maruti,2016,86725,Petrol,Manual,4315,194000,10,Ahmedabad
Hyundai Accent,Hyundai,2011,94144,Petrol,Manual,4315,68000,15,Ahmedabad
Maruti Celerio,Maruti,2017,55003,Petrol,Auto,4888,250000,9,Ahmedabad
Honda Brio,Honda,2014,70100,Petrol,Manual,7208,217000,12,Ahmedabad
Datsun Redi Go,Datsun,2021,60082,Petrol,Manual,4060,229999,5,Ahmedabad
Volkswagen Polo,Volkswagen,2017,85763,Diesel,Manual,6206,279000,9,Ahmedabad
Maruti Alto K10,Maruti,2014,149185,Petrol,Manual,4883,147000,12,Ahmedabad
Maruti Alto 800,Maruti,2013,95800,Petrol,Manual,5602,119000,13,Ahmedabad
Volkswagen Vento,Volkswagen,2011,105309,Diesel,Manual,5602,110000,15,Ahmedabad
Maruti Alto K10,Maruti,2012,120768,Petrol,Manual,7108,80000,14,Ahmedabad
Nissan Sunny,Nissan,2011,74661,Petrol,Manual,7108,111000,15,Ahmedabad
Ford Figo,Ford,2012,92990,Diesel,Manual,7108,95000,14,Ahmedabad
Tata Harrier,Tata,2020,127840,Diesel,Manual,19199,883000,6,Ahmedabad
Hyundai AURA,Hyundai,2022,37395,Petrol,Manual,9947,563000,4,Ahmedabad
Hyundai Eon,Hyundai,2015,66091,Petrol,Manual,4345,165000,11,Ahmedabad
Volkswagen Vento,Volkswagen,2012,102493,Diesel,Manual,4345,144000,14,Ahmedabad
Tata PUNCH,Tata,2022,60152,Petrol,Manual,8826,500000,4,Ahmedabad
Honda City,Honda,2014,82661,Petrol,Manual,10629,320000,12,Ahmedabad
Maruti Eeco,Maruti,2019,181757,Petrol,Manual,7852,353000,7,Ahmedabad
Honda Amaze,Honda,2014,92664,Petrol,Manual,6875,206999,12,Ahmedabad
Volkswagen T-ROC,Volkswagen,2019,73542,Petrol,Auto,15290,893000,7,Ahmedabad
Maruti Baleno,Maruti,2015,38539,Petrol,Manual,8321,316000,11,Ahmedabad
Honda Brio,Honda,2015,71189,Petrol,Manual,5925,225000,11,Ahmedabad
Fiat Punto EVO,Fiat,2014,127756,Diesel,Manual,4519,96000,12,Ahmedabad
Honda Amaze,Honda,2015,129685,Petrol,Manual,6109,231999,11,Ahmedabad
Maruti Alto,Maruti,2020,95715,Petrol,Manual,3884,220000,6,Ahmedabad
Honda Amaze,Honda,2014,98547,Petrol,Manual,7706,231999,12,Ahmedabad
Volkswagen Polo,Volkswagen,2011,141536,Diesel,Manual,7706,93000,15,Ahmedabad
Volkswagen Vento,Volkswagen,2011,83775,Petrol,Auto,7706,146000,15,Ahmedabad
Maruti Wagon R 1.0,Maruti,2013,86778,Petrol,Manual,6355,135000,13,Ahmedabad
Nissan Sunny,Nissan,2012,196303,Diesel,Manual,6355,65000,14,Ahmedabad
Hyundai Grand i10,Hyundai,2016,75089,Petrol,Manual,6562,295000,10,Ahmedabad
Datsun Redi Go,Datsun,2016,62060,Petrol,Manual,2402,108000,10,Ahmedabad
Maruti Dzire,Maruti,2022,97598,Petrol,Manual,10450,592000,4,Ahmedabad
Honda City,Honda,2012,97102,Petrol,Manual,12439,140000,14,Ahmedabad
Tata Zest,Tata,2014,110077,Diesel,Auto,7014,149000,12,Ahmedabad
Maruti Swift Dzire,Maruti,2014,89595,Petrol,Manual,10894,328000,12,Ahmedabad
Maruti Swift,Maruti,2016,49908,Petrol,Manual,6673,300000,10,Ahmedabad
Mahindra TUV300,Mahindra,2016,97692,Diesel,Manual,10823,411000,10,Ahmedabad
Honda Brio,Honda,2012,123656,Petrol,Manual,11550,130000,14,Ahmedabad
Renault Kwid,Renault,2020,75916,Petrol,Manual,3795,215000,6,Ahmedabad
Mahindra KUV 100 NXT,Mahindra,2017,132577,Diesel,Manual,4827,217000,9,Ahmedabad
Hyundai i10,Hyundai,2012,78111,Petrol,Manual,9773,110000,14,Ahmedabad
Hyundai i10,Hyundai,2014,72600,Petrol,Manual,6278,189000,12,Ahmedabad
Maruti Vitara Brezza,Maruti,2016,139341,Diesel,Manual,9480,360000,10,Ahmedabad
Hyundai i20,Hyundai,2014,66426,Petrol,Manual,9964,300000,12,Ahmedabad
Renault Kwid,Renault,2017,146838,Petrol,Auto,3114,140000,9,Ahmedabad
Maruti Wagon R 1.0,Maruti,2018,99313,Petrol,Auto,5119,290000,8,Ahmedabad
Hyundai Grand i10,Hyundai,2013,122151,Petrol,Manual,12239,260000,13,Ahmedabad
Hyundai i20,Hyundai,2011,69591,Petrol,Manual,12239,129000,15,Ahmedabad
Maruti Ritz,Maruti,2012,99459,Diesel,Manual,12239,115999,14,Ahmedabad
Hyundai Xcent,Hyundai,2018,29000,Petrol,Manual,6885,390000,8,Ahmedabad
Maruti Swift,Maruti,2017,169540,Petrol,Manual,7763,349000,9,Ahmedabad
Maruti Wagon R 1.0,Maruti,2011,64736,Petrol,Manual,7763,90000,15,Ahmedabad
Renault Kwid,Renault,2019,64653,Petrol,Manual,3072,174000,7,Ahmedabad
Hyundai Eon,Hyundai,2014,87240,Petrol,Manual,3421,103000,12,Ahmedabad
Maruti Eeco,Maruti,2018,109120,Petrol,Manual,8230,370000,8,Ahmedabad
Maruti Wagon R 1.0,Maruti,2017,94642,Petrol,Manual,5220,267000,9,Ahmedabad
Chevrolet Beat,Chevrolet,2012,102359,Diesel,Manual,5220,56000,14,Ahmedabad
Maruti Alto K10,Maruti,2023,40221,Petrol,Manual,6055,343000,3,Ahmedabad
Hyundai Elite i20,Hyundai,2015,71956,Petrol,Manual,7900,300000,11,Ahmedabad
Toyota Etios,Toyota,2014,291170,Petrol,Manual,5646,170000,12,Ahmedabad
Hyundai i10,Hyundai,2013,72274,Petrol,Manual,6967,148000,13,Ahmedabad
Ford Figo,Ford,2012,113572,Diesel,Manual,6967,64000,14,Ahmedabad
Hyundai Grand i10,Hyundai,2017,92112,Petrol,Manual,7194,368000,9,Ahmedabad
Mahindra Kuv100,Mahindra,2017,61381,Diesel,Manual,4716,212000,9,Ahmedabad
Hyundai i20,Hyundai,2012,109008,Diesel,Manual,4716,102000,14,Ahmedabad
Fiat Linea,Fiat,2015,108524,Petrol,Manual,3344,127000,11,Ahmedabad
Tata Harrier,Tata,2022,84274,Diesel,Auto,21112,1233000,4,Ahmedabad
Maruti Alto 800,Maruti,2015,188400,Petrol,Manual,3818,145000,11,Ahmedabad
Volkswagen Vento,Volkswagen,2012,110215,Diesel,Manual,3818,181000,14,Ahmedabad
Maruti Alto 800,Maruti,2019,137792,Petrol,Manual,4783,215000,7,Ahmedabad
Hyundai Grand i10,Hyundai,2014,119056,Petrol,Manual,7008,211000,12,Ahmedabad
Maruti S PRESSO,Maruti,2020,167328,Petrol,Manual,6696,301000,6,Ahmedabad
Hyundai i20,Hyundai,2011,40721,Petrol,Manual,6696,161000,15,Ahmedabad
Maruti Alto 800,Maruti,2018,83525,Petrol,Manual,3813,216000,8,Ahmedabad
Toyota Etios,Toyota,2012,126833,Diesel,Manual,3813,160000,14,Ahmedabad
Hyundai Eon,Hyundai,2016,82284,Petrol,Manual,2892,130000,10,Ahmedabad
Hyundai i10,Hyundai,2013,70372,Petrol,Manual,6826,145000,13,Ahmedabad
Chevrolet Beat,Chevrolet,2012,168749,Diesel,Manual,6826,65000,14,Ahmedabad
Tata Tiago,Tata,2016,153103,Petrol,Manual,4315,194000,10,Ahmedabad
Maruti Vitara Brezza,Maruti,2017,142946,Diesel,Manual,12991,584000,9,Ahmedabad
Maruti Eeco,Maruti,2018,1300000,Petrol,Manual,5895,265000,8,Ahmedabad
Renault Kwid,Renault,2018,43852,Petrol,Manual,3795,215000,8,Ahmedabad
Skoda Fabia,Skoda,2012,130125,Petrol,Manual,8796,99000,14,Ahmedabad
Tata PUNCH,Tata,2024,6950,Petrol,Manual,10715,607000,2,Ahmedabad
Hyundai Grand i10,Hyundai,2014,31042,Petrol,Manual,9300,280000,12,Ahmedabad
Hyundai i10,Hyundai,2014,137422,Petrol,Manual,4484,135000,12,Ahmedabad
Hyundai Grand i10,Hyundai,2014,76121,Petrol,Manual,7706,231999,12,Ahmedabad
Maruti Ciaz,Maruti,2017,90512,Diesel,Manual,8408,378000,9,Ahmedabad
Honda Amaze,Honda,2014,89818,Diesel,Manual,9415,200000,12,Ahmedabad
Maruti Wagon R 1.0,Maruti,2015,78869,Petrol,Manual,5267,200000,11,Ahmedabad
Maruti Swift,Maruti,2014,186575,Petrol,Manual,7075,213000,12,Ahmedabad
Maruti Wagon R 1.0,Maruti,2015,88547,Petrol,Manual,5714,217000,11,Ahmedabad
Datsun Redi Go,Datsun,2017,15399,Petrol,Manual,2757,141000,9,Ahmedabad
Renault Kwid,Renault,2015,55955,Petrol,Manual,2265,86000,11,Ahmedabad
Maruti Eeco,Maruti,2018,149269,Petrol,Manual,5561,250000,8,Ahmedabad
Hyundai i10,Hyundai,2012,85775,Petrol,Manual,14482,163000,14,Ahmedabad
Maruti Vitara Brezza,Maruti,2016,140345,Diesel,Manual,12772,484999,10,Ahmedabad
Renault TRIBER,Renault,2019,41837,Petrol,Manual,6708,380000,7,Ahmedabad
Mahindra TUV300,Mahindra,2016,86779,Diesel,Manual,10797,409999,10,Ahmedabad
Tata Zest,Tata,2015,180813,Petrol,Manual,5267,200000,11,Ahmedabad
Hyundai Elite i20,Hyundai,2017,60370,Petrol,Manual,6843,350000,9,Ahmedabad
Maruti S PRESSO,Maruti,2021,7068,Petrol,Auto,6726,381000,5,Ahmedabad
Mahindra Xylo,Mahindra,2012,124232,Diesel,Manual,6726,157000,14,Ahmedabad
Hyundai NEW SANTRO,Hyundai,2018,139812,Petrol,Manual,6006,270000,8,Ahmedabad
Tata Indigo ECS,Tata,2014,132610,Diesel,Manual,3295,70000,12,Ahmedabad
Maruti Wagon R 1.0,Maruti,2010,77633,Petrol,Manual,3295,131000,16,Ahmedabad
Maruti Swift Dzire,Maruti,2013,58234,Petrol,Manual,11109,236000,13,Ahmedabad
Maruti Eeco,Maruti,2018,94233,Petrol,Manual,5772,327000,8,Ahmedabad
Volkswagen Vento,Volkswagen,2012,131291,Petrol,Manual,12883,145000,14,Ahmedabad
Maruti Swift Dzire,Maruti,2014,162141,Diesel,Manual,12694,270000,12,Ahmedabad
Maruti Swift,Maruti,2018,106495,Diesel,Manual,10566,475000,8,Ahmedabad
Maruti Wagon R 1.0,Maruti,2014,68343,Petrol,Manual,6311,190000,12,Ahmedabad
Hyundai i20,Hyundai,2013,38426,Petrol,Manual,11392,242000,13,Ahmedabad
Hyundai VENUE,Hyundai,2023,66550,Petrol,Manual,11969,678000,3,Ahmedabad
Ford Figo Aspire,Ford,2017,112186,Diesel,Manual,4427,199000,9,Ahmedabad
Maruti Vitara Brezza,Maruti,2017,85077,Diesel,Manual,9432,424000,9,Ahmedabad
Maruti Alto 800,Maruti,2016,18535,Petrol,Manual,5005,225000,10,Ahmedabad
Maruti Swift,Maruti,2020,93679,Petrol,Manual,8014,454000,6,Ahmedabad
Hyundai i10,Hyundai,2015,56055,Petrol,Manual,5767,219000,11,Ahmedabad
Honda Amaze,Honda,2018,29797,Petrol,Manual,7167,405999,8,Ahmedabad
Maruti Celerio,Maruti,2014,61857,Petrol,Auto,6078,183000,12,Ahmedabad
Hyundai i20,Hyundai,2013,79423,Petrol,Manual,10874,231000,13,Ahmedabad
Mahindra TUV300,Mahindra,2016,80881,Diesel,Manual,10534,400000,10,Ahmedabad
Ford Ecosport,Ford,2014,180117,Diesel,Manual,9038,192000,12,Ahmedabad
Nissan Terrano,Nissan,2013,161493,Diesel,Manual,18214,204999,13,Ahmedabad
Honda Amaze,Honda,2017,108922,Petrol,Manual,6362,286000,9,Ahmedabad
Hyundai Grand i10,Hyundai,2016,84034,Petrol,Manual,6696,301000,10,Ahmedabad
Maruti Alto 800,Maruti,2018,86141,Petrol,Manual,3866,219000,8,Ahmedabad
Maruti Eeco,Maruti,2018,153600,Petrol,Manual,5706,256000,8,Ahmedabad
Maruti Swift,Maruti,2012,118684,Diesel,Manual,5706,240000,14,Ahmedabad
Honda Amaze,Honda,2019,88998,Petrol,Manual,6885,390000,7,Ahmedabad
Ford Ecosport,Ford,2013,129140,Diesel,Manual,21146,238000,13,Ahmedabad
Ford Figo,Ford,2011,51280,Petrol,Manual,21146,82000,15,Ahmedabad
Maruti Dzire,Maruti,2022,23777,Petrol,Manual,9232,523000,4,Ahmedabad
Maruti New Wagon-R,Maruti,2021,44865,Petrol,Manual,7326,415000,5,Ahmedabad
Maruti Baleno,Maruti,2019,135404,Petrol,Manual,8030,361000,7,Ahmedabad
Hyundai i10,Hyundai,2011,79456,Petrol,Manual,8030,109000,15,Ahmedabad
Maruti Ciaz,Maruti,2016,85350,Diesel,Manual,9744,370000,10,Ahmedabad
Hyundai i10,Hyundai,2015,64410,Petrol,Manual,4793,182000,11,Ahmedabad
Hyundai Santro Xing,Hyundai,2012,175067,Petrol,Manual,11373,128000,14,Ahmedabad
Maruti Eeco,Maruti,2020,151613,Petrol,Manual,7897,355000,6,Ahmedabad
Hyundai Verna,Hyundai,2016,69806,Diesel,Manual,10718,407000,10,Ahmedabad
Volkswagen Polo,Volkswagen,2013,144983,Diesel,Manual,12883,145000,13,Ahmedabad
Hyundai Grand i10,Hyundai,2016,63820,Petrol,Manual,7007,315000,10,Ahmedabad
Mahindra KUV 100 NXT,Mahindra,2018,145636,Petrol,Manual,3915,176000,8,Ahmedabad
Hyundai i10,Hyundai,2013,73431,Petrol,Manual,7249,154000,13,Ahmedabad
Renault Lodgy,Renault,2015,100001,Diesel,Manual,9001,271000,11,Ahmedabad
Maruti Baleno,Maruti,2016,106587,Diesel,Manual,9875,375000,10,Ahmedabad
Maruti Vitara Brezza,Maruti,2016,158628,Diesel,Manual,12140,461000,10,Ahmedabad
Hyundai i20,Hyundai,2011,110509,Petrol,Manual,12140,117000,15,Ahmedabad
Volkswagen Ameo,Volkswagen,2017,106499,Diesel,Auto,7296,328000,9,Ahmedabad
Hyundai Xcent,Hyundai,2015,110496,Petrol,Manual,7321,278000,11,Ahmedabad
Hyundai Grand i10,Hyundai,2013,121135,Diesel,Manual,17237,194000,13,Ahmedabad
Toyota Etios Liva,Toyota,2013,204068,Diesel,Manual,17947,202000,13,Ahmedabad
Renault Duster,Renault,2015,176165,Diesel,Manual,9058,273000,11,Ahmedabad
Tata NEXON,Tata,2024,39320,Diesel,Auto,16677,974000,2,Ahmedabad
Hyundai i20,Hyundai,2013,230464,Diesel,Manual,16970,191000,13,Ahmedabad
Hyundai GRAND I10 NIOS,Hyundai,2022,87532,Petrol,Manual,8209,465000,4,Ahmedabad
Mahindra MARAZZO,Mahindra,2022,46678,Diesel,Manual,14879,869000,4,Ahmedabad
Maruti Swift,Maruti,2015,46465,Petrol,Manual,10007,380000,11,Ahmedabad
Honda Jazz,Honda,2016,46530,Petrol,Manual,6429,289000,10,Ahmedabad
Nissan Terrano,Nissan,2014,120577,Diesel,Manual,8756,186000,12,Ahmedabad
Maruti Alto,Maruti,2011,151445,Petrol,Manual,8756,61000,15,Ahmedabad
Ford Classic,Ford,2011,141674,Diesel,Manual,8756,102000,15,Ahmedabad
Tata NEXON,Tata,2018,137931,Diesel,Manual,10700,480999,8,Ahmedabad
Mahindra KUV 100 NXT,Mahindra,2018,44482,Petrol,Manual,4290,243000,8,Ahmedabad
Honda Amaze,Honda,2014,144338,Petrol,Manual,5646,170000,12,Ahmedabad
Ford Figo,Ford,2011,109885,Diesel,Manual,5646,67000,15,Ahmedabad
Hyundai Grand i10,Hyundai,2017,158981,Diesel,Manual,5561,250000,9,Ahmedabad
Honda Amaze,Honda,2019,110121,Petrol,Manual,8898,400000,7,Ahmedabad
Maruti Eeco,Maruti,2012,54678,Petrol,Manual,15726,177000,14,Ahmedabad
KIA SELTOS,KIA,2020,87627,Petrol,Manual,13504,765000,6,Ahmedabad
Honda Amaze,Honda,2018,123040,Petrol,Manual,7697,346000,8,Ahmedabad
Hyundai i10,Hyundai,2013,39056,Petrol,Manual,7673,163000,13,Ahmedabad
Hyundai i10,Hyundai,2013,60045,Petrol,Manual,7955,169000,13,Ahmedabad
Toyota Etios,Toyota,2012,199125,Diesel,Manual,7955,175000,14,Ahmedabad
Nissan Evalia,Nissan,2012,142858,Diesel,Manual,7955,184000,14,Ahmedabad
Honda Jazz,Honda,2017,71774,Petrol,Manual,6021,308000,9,Ahmedabad
Ford Ecosport,Ford,2013,153773,Diesel,Manual,23012,259000,13,Ahmedabad
Honda City,Honda,2014,103900,Diesel,Manual,14969,318000,12,Ahmedabad
Maruti Baleno,Maruti,2017,76000,Petrol,Manual,7136,365000,9,Ahmedabad
Maruti Alto K10,Maruti,2022,15693,Petrol,Manual,6196,351000,4,Ahmedabad
Maruti Celerio,Maruti,2017,253510,Petrol,Auto,5784,260000,9,Ahmedabad
Jeep Compass,Jeep,2017,127222,Diesel,Manual,14236,640000,9,Ahmedabad
Maruti Ciaz,Maruti,2019,53699,Petrol,Manual,7555,428000,7,Ahmedabad
Hyundai Accent,Hyundai,2011,191328,Petrol,Manual,7555,72000,15,Ahmedabad
Maruti Ertiga,Maruti,2015,167922,Diesel,Manual,11525,347000,11,Ahmedabad
Maruti Celerio,Maruti,2014,146790,Petrol,Manual,5813,175000,12,Ahmedabad
Volkswagen Polo,Volkswagen,2012,133008,Diesel,Manual,5813,133000,14,Ahmedabad
Maruti Baleno,Maruti,2018,108000,Petrol,Manual,8853,398000,8,Ahmedabad
Hyundai i10,Hyundai,2010,146659,Petrol,Manual,8853,99000,16,Ahmedabad
Mahindra Xylo,Mahindra,2012,135242,Diesel,Manual,8853,130000,14,Ahmedabad
Renault Kwid,Renault,2017,64189,Petrol,Manual,2737,140000,9,Ahmedabad
Ford Fiesta,Ford,2012,251312,Diesel,Manual,2737,161000,14,Ahmedabad
Hyundai i20,Hyundai,2010,188252,Diesel,Manual,2737,125000,16,Ahmedabad
Hyundai Grand i10,Hyundai,2017,71542,Petrol,Manual,6139,314000,9,Ahmedabad
Maruti Swift,Maruti,2013,108410,Petrol,Manual,8238,175000,13,Ahmedabad
Volkswagen Polo,Volkswagen,2016,239133,Diesel,Manual,8453,321000,10,Ahmedabad
Maruti Wagon R 1.0,Maruti,2017,59244,Petrol,Manual,4790,245000,9,Ahmedabad
Maruti Alto,Maruti,2011,86760,Petrol,Manual,4790,68000,15,Ahmedabad
Maruti Eeco,Maruti,2020,62859,Petrol,Manual,6673,378000,6,Ahmedabad
Honda Brio,Honda,2015,89211,Petrol,Manual,5161,196000,11,Ahmedabad
Mahindra TUV300,Mahindra,2017,154734,Diesel,Manual,8898,400000,9,Ahmedabad
Tata TIGOR,Tata,2024,52407,Petrol,Manual,11563,655000,2,Ahmedabad
Hyundai Verna,Hyundai,2015,102228,Diesel,Manual,12954,390000,11,Ahmedabad
Renault Kwid,Renault,2017,103775,Petrol,Manual,2736,123000,9,Ahmedabad
Hyundai VENUE,Hyundai,2022,72064,Petrol,Manual,11192,634000,4,Ahmedabad
Volkswagen Ameo,Volkswagen,2016,148208,Diesel,Manual,7953,302000,10,Ahmedabad
Tata ALTROZ,Tata,2021,33937,Petrol,Manual,8667,491000,5,Ahmedabad
Honda Jazz,Honda,2016,194144,Diesel,Manual,7242,275000,10,Ahmedabad
Hyundai Eon,Hyundai,2014,100424,Petrol,Manual,4384,132000,12,Ahmedabad
Hyundai i10,Hyundai,2011,112603,Petrol,Manual,4384,118000,15,Ahmedabad
Mahindra Xylo,Mahindra,2011,95728,Diesel,Manual,4384,161000,15,Ahmedabad
Maruti Dzire,Maruti,2017,86991,Petrol,Manual,7761,397000,9,Ahmedabad
Honda Amaze,Honda,2017,138046,Petrol,Manual,7163,322000,9,Ahmedabad
Tata Venture,Tata,2012,59971,Diesel,Manual,7163,137000,14,Ahmedabad
KIA CARENS,KIA,2022,90000,Petrol,Manual,14742,861000,4,Ahmedabad
Maruti Wagon R 1.0,Maruti,2018,72111,Petrol,Manual,5013,284000,8,Ahmedabad
Hyundai NEW SANTRO,Hyundai,2020,46149,Petrol,Manual,5472,310000,6,Ahmedabad
Honda City,Honda,2011,163250,Petrol,Manual,5472,130000,15,Ahmedabad
Renault TRIBER,Renault,2019,57831,Petrol,Manual,6178,350000,7,Ahmedabad
Datsun Redi Go,Datsun,2018,46003,Petrol,Manual,2383,135000,8,Ahmedabad
Tata Aria,Tata,2012,60444,Diesel,Manual,2383,216000,14,Ahmedabad
Mahindra XUV500,Mahindra,2014,170312,Diesel,Manual,14499,308000,12,Ahmedabad
Honda Amaze,Honda,2015,58235,Petrol,Manual,8032,305000,11,Ahmedabad
Renault Pulse,Renault,2013,112009,Diesel,Manual,11373,128000,13,Ahmedabad
Maruti Wagon R 1.0,Maruti,2014,29561,Petrol,Manual,7108,214000,12,Ahmedabad
Volkswagen Jetta,Volkswagen,2012,83347,Petrol,Manual,23989,270000,14,Ahmedabad
