Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Maruti Celerio,Maruti,2019,65653,Petrol,Auto,6743,382000,7,Jaipur
Honda City,Honda,2015,79379,Petrol,Manual,11060,420000,11,Jaipur
Maruti Baleno,Maruti,2021,75331,Petrol,Manual,8438,478000,5,Jaipur
Hyundai i10,Hyundai,2011,64710,Petrol,Manual,8438,133000,15,Jaipur
Maruti S Cross,Maruti,2018,129489,Diesel,Manual,11322,509000,8,Jaipur
Maruti S Cross,Maruti,2016,71527,Diesel,Manual,9217,350000,10,Jaipur
Renault TRIBER,Renault,2022,46966,Petrol,Manual,8491,480999,4,Jaipur
Maruti Ertiga,Maruti,2016,84751,Diesel,Manual,17775,675000,10,Jaipur
Hyundai Elite i20,Hyundai,2017,140254,Petrol,Manual,8475,381000,9,Jaipur
Tata ALTROZ,Tata,2021,62902,Petrol,Manual,8562,484999,5,Jaipur
Maruti Wagon R 1.0,Maruti,2015,93946,Petrol,Manual,6847,260000,11,Jaipur
Maruti Swift,Maruti,2019,37145,Petrol,Auto,9250,524000,7,Jaipur
Tata ALTROZ,Tata,2021,42446,Petrol,Manual,8844,501000,5,Jaipur
Maruti Ciaz,Maruti,2016,81544,Diesel,Manual,10191,387000,10,Jaipur
Hyundai GRAND I10 NIOS,Hyundai,2023,37097,Petrol,Manual,9268,525000,3,Jaipur
Maruti Swift Dzire,Maruti,2014,74943,Diesel,Manual,17088,363000,12,Jaipur
MG ASTOR,MG,2023,30519,Petrol,Manual,15342,896000,3,Jaipur
Hyundai GRAND I10 NIOS,Hyundai,2023,77405,Petrol,Manual,7944,450000,3,Jaipur
Hyundai Grand i10,Hyundai,2016,78119,Petrol,Manual,7185,323000,10,Jaipur
Hyundai Eon,Hyundai,2013,137957,Petrol,Manual,5413,114999,13,Jaipur
Hyundai GRAND I10 NIOS,Hyundai,2020,33473,Petrol,Manual,7750,438999,6,Jaipur
Hyundai Verna,Hyundai,2017,107405,Petrol,Auto,14236,640000,9,Jaipur
Mahindra XUV500,Mahindra,2016,94972,Diesel,Manual,13062,496000,10,Jaipur
Hyundai Grand i10,Hyundai,2016,34023,Petrol,Manual,7719,347000,10,Jaipur
Hyundai Creta,Hyundai,2016,65384,Petrol,Manual,13814,621000,10,Jaipur
Hyundai Verna,Hyundai,2017,112000,Diesel,Manual,12613,567000,9,Jaipur
Ford Ecosport,Ford,2018,49454,Petrol,Manual,7379,418000,8,Jaipur
Mahindra XUV500,Mahindra,2015,217942,Diesel,Manual,16541,498000,11,Jaipur
Tata TIGOR,Tata,2019,125000,Petrol,Manual,6829,307000,7,Jaipur
Maruti Dzire,Maruti,2019,114000,Petrol,Manual,11701,526000,7,Jaipur
Maruti Ciaz,Maruti,2017,35661,Petrol,Manual,8602,440000,9,Jaipur
Hyundai Elite i20,Hyundai,2018,33896,Petrol,Manual,9109,516000,8,Jaipur
Maruti Baleno,Maruti,2020,106086,Petrol,Manual,11923,536000,6,Jaipur
Maruti Dzire,Maruti,2018,176403,Petrol,Manual,9521,428000,8,Jaipur
Hyundai NEW I20,Hyundai,2024,43090,Petrol,Manual,12516,709000,2,Jaipur
Honda WR-V,Honda,2017,121843,Diesel,Manual,10499,472000,9,Jaipur
Maruti Ertiga,Maruti,2012,213060,Diesel,Manual,10499,349000,14,Jaipur
Hyundai Creta,Hyundai,2017,103700,Petrol,Manual,12056,542000,9,Jaipur
Tata NEXON,Tata,2017,153422,Diesel,Manual,9921,446000,9,Jaipur
Hyundai Elite i20,Hyundai,2020,94500,Petrol,Manual,8826,500000,6,Jaipur
Maruti Ciaz,Maruti,2018,121892,Petrol,Manual,8675,390000,8,Jaipur
Hyundai Creta,Hyundai,2021,103430,Petrol,Manual,17698,814000,5,Jaipur
Hyundai Grand i10,Hyundai,2013,55777,Petrol,Manual,12286,261000,13,Jaipur
KIA SELTOS,KIA,2021,82134,Petrol,Manual,12357,700000,5,Jaipur
Volkswagen Ameo,Volkswagen,2017,44448,Petrol,Manual,7742,396000,9,Jaipur
Audi Q3,Audi,2012,130221,Diesel,Auto,7742,535000,14,Jaipur
Tata Tiago,Tata,2020,50841,Petrol,Manual,7379,418000,6,Jaipur
Hyundai VENUE,Hyundai,2023,37825,Petrol,Manual,13240,750000,3,Jaipur
Ssangyong Rexton,Ssangyong,2015,160226,Diesel,Auto,13850,417000,11,Jaipur
Maruti Baleno,Maruti,2018,70257,Petrol,Manual,7326,415000,8,Jaipur
Maruti XL6,Maruti,2023,17206,Petrol,Manual,15753,919999,3,Jaipur
Hyundai VENUE,Hyundai,2025,10925,Petrol,Manual,15872,927000,1,Jaipur
Honda City,Honda,2014,92319,Petrol,Auto,13518,407000,12,Jaipur
Hyundai Creta,Hyundai,2017,60423,Petrol,Auto,13216,676000,9,Jaipur
Honda City,Honda,2014,124684,Diesel,Manual,15111,321000,12,Jaipur
Ford Ecosport,Ford,2015,21347,Petrol,Manual,8690,330000,11,Jaipur
Maruti Ciaz,Maruti,2016,209994,Diesel,Manual,11008,418000,10,Jaipur
Hyundai Creta,Hyundai,2021,35088,Petrol,Manual,18835,1100000,5,Jaipur
Mahindra XUV500,Mahindra,2016,260890,Diesel,Manual,14115,536000,10,Jaipur
Jeep Compass,Jeep,2018,57374,Diesel,Manual,14663,750000,8,Jaipur
Tata NEXON,Tata,2023,9360,Petrol,Manual,19400,1133000,3,Jaipur
Mahindra XUV500,Mahindra,2016,200368,Diesel,Manual,15800,600000,10,Jaipur
Skoda SLAVIA,Skoda,2022,37329,Petrol,Auto,18644,1089000,4,Jaipur
Renault Duster,Renault,2017,101087,Diesel,Manual,9966,448000,9,Jaipur
Honda Amaze,Honda,2023,16148,Petrol,Auto,13769,780000,3,Jaipur
Skoda Rapid,Skoda,2019,149813,Diesel,Auto,15037,676000,7,Jaipur
Tata Harrier,Tata,2019,78846,Diesel,Manual,14554,850000,7,Jaipur
Maruti Wagon R 1.0,Maruti,2018,55678,Petrol,Manual,5702,323000,8,Jaipur
Maruti XL6,Maruti,2021,96284,Petrol,Manual,12834,727000,5,Jaipur
KIA SONET,KIA,2020,54355,Petrol,Manual,11474,650000,6,Jaipur
Tata NEXON,Tata,2021,75781,Petrol,Auto,13240,750000,5,Jaipur
Toyota YARIS,Toyota,2020,62121,Petrol,Auto,11510,652000,6,Jaipur
Hyundai VENUE,Hyundai,2022,131318,Petrol,Manual,14882,669000,4,Jaipur
Honda City,Honda,2015,36860,Petrol,Auto,11956,454000,11,Jaipur
Honda Amaze,Honda,2020,64315,Petrol,Manual,7979,451999,6,Jaipur
KIA SELTOS,KIA,2019,62271,Petrol,Manual,13240,750000,7,Jaipur
Hyundai Creta,Hyundai,2015,143041,Diesel,Auto,17836,537000,11,Jaipur
Hyundai Eon,Hyundai,2013,141416,Petrol,Manual,5978,127000,13,Jaipur
KIA SELTOS,KIA,2024,7100,Petrol,Manual,19434,1135000,2,Jaipur
Maruti Alto,Maruti,2020,52896,Petrol,Manual,5349,303000,6,Jaipur
Maruti Eeco,Maruti,2022,67537,Petrol,Manual,7928,449000,4,Jaipur
Ford Ecosport,Ford,2018,167970,Diesel,Manual,10900,490000,8,Jaipur
Tata TIAGO EV,Tata,2025,10753,Electric,Auto,11792,668000,1,Jaipur
Honda City,Honda,2013,105465,Petrol,Manual,13934,296000,13,Jaipur
Hyundai VENUE,Hyundai,2022,105062,Petrol,Manual,14036,631000,4,Jaipur
Skoda Rapid,Skoda,2019,128442,Diesel,Manual,12435,559000,7,Jaipur
Mahindra XUV500,Mahindra,2016,230092,Diesel,Auto,12351,469000,10,Jaipur
Hyundai Creta,Hyundai,2021,58421,Petrol,Manual,14965,874000,5,Jaipur
Skoda Rapid,Skoda,2018,189968,Diesel,Auto,8898,400000,8,Jaipur
Hyundai Santa Fe,Hyundai,2014,193920,Diesel,Auto,21936,466000,12,Jaipur
Ford Endeavour,Ford,2012,112050,Diesel,Manual,21936,567000,14,Jaipur
Tata ALTROZ,Tata,2024,25169,Petrol,Manual,16215,947000,2,Jaipur
Hyundai Creta,Hyundai,2016,218898,Diesel,Manual,15221,578000,10,Jaipur
Honda City,Honda,2016,154551,Diesel,Manual,11640,442000,10,Jaipur
KIA SELTOS,KIA,2019,15195,Diesel,Manual,15564,909000,7,Jaipur
Renault Kiger,Renault,2023,23770,Petrol,Manual,10239,580000,3,Jaipur
Hyundai EXTER,Hyundai,2023,20437,Petrol,Manual,12480,707000,3,Jaipur
Ford Ecosport,Ford,2017,54547,Petrol,Manual,7488,383000,9,Jaipur
Maruti FRONX,Maruti,2024,13426,Petrol,Auto,14160,827000,2,Jaipur
Hyundai NEW I20,Hyundai,2023,71643,Petrol,Manual,12904,731000,3,Jaipur
Tata Hexa,Tata,2017,87571,Diesel,Manual,15504,697000,9,Jaipur
Mahindra XUV300,Mahindra,2020,113580,Diesel,Manual,17017,765000,6,Jaipur
Renault Kwid,Renault,2024,55992,Petrol,Auto,7449,422000,2,Jaipur
Volkswagen Ameo,Volkswagen,2018,100403,Petrol,Manual,7519,338000,8,Jaipur
Tata NEXON,Tata,2021,74610,Petrol,Manual,11474,650000,5,Jaipur
Mahindra XUV500,Mahindra,2014,155144,Diesel,Manual,18076,384000,12,Jaipur
Hyundai VENUE,Hyundai,2023,31172,Diesel,Manual,19794,1156000,3,Jaipur
Renault Kiger,Renault,2023,32851,Petrol,Auto,12357,700000,3,Jaipur
Toyota Fortuner,Toyota,2013,214793,Diesel,Auto,72031,815000,13,Jaipur
Toyota Innova,Toyota,2014,72000,Diesel,Manual,27256,579000,12,Jaipur
Volkswagen Ameo,Volkswagen,2018,88207,Petrol,Manual,6373,361000,8,Jaipur
Hyundai Xcent,Hyundai,2016,133847,Petrol,Manual,6896,310000,10,Jaipur
Mahindra XUV300,Mahindra,2019,84673,Diesel,Manual,11492,651000,7,Jaipur
KIA SONET,KIA,2021,964935011,Petrol,Auto,19133,880000,5,Jaipur
Renault TRIBER,Renault,2025,2853,Petrol,Manual,13801,806000,1,Jaipur
Skoda Fabia,Skoda,2011,63570,Petrol,Manual,13801,350000,15,Jaipur
Maruti BREZZA,Maruti,2025,16460,Petrol,Auto,15410,900000,1,Jaipur
Hyundai GRAND I10 NIOS,Hyundai,2024,27341,Petrol,Manual,10592,600000,2,Jaipur
Toyota Glanza,Toyota,2023,24173,Petrol,Manual,13698,800000,3,Jaipur
Jeep Compass,Jeep,2018,106260,Diesel,Manual,19851,913000,8,Jaipur
Maruti Baleno,Maruti,2015,78643,Petrol,Manual,9691,368000,11,Jaipur
Hyundai VENUE,Hyundai,2024,34865,Petrol,Manual,16609,969999,2,Jaipur
KIA SONET,KIA,2023,95381,Petrol,Manual,13698,800000,3,Jaipur
Hyundai Creta,Hyundai,2019,83605,Petrol,Manual,12357,700000,7,Jaipur
Mahindra XUV500,Mahindra,2015,42473,Diesel,Manual,21589,650000,11,Jaipur
Hyundai GRAND I10 NIOS,Hyundai,2021,67391,Petrol,Auto,8050,455999,5,Jaipur
Mahindra XUV300,Mahindra,2022,23928,Petrol,Manual,15205,888000,4,Jaipur
Hyundai Creta,Hyundai,2020,205814,Diesel,Manual,22460,1033000,6,Jaipur
Tata Hexa,Tata,2017,168751,Diesel,Auto,11500,517000,9,Jaipur
KIA SONET,KIA,2024,8502,Petrol,Manual,15410,900000,2,Jaipur
MG HECTOR,MG,2019,101289,Diesel,Manual,20721,952999,7,Jaipur
Hyundai GRAND I10 NIOS,Hyundai,2024,10188,Petrol,Manual,12269,695000,2,Jaipur
MG HECTOR,MG,2019,113483,Petrol,Auto,20438,940000,7,Jaipur
Maruti XL6,Maruti,2019,97131,Petrol,Manual,12586,713000,7,Jaipur
Maruti BREZZA,Maruti,2022,84951,Petrol,Manual,15410,900000,4,Jaipur
KIA SONET,KIA,2020,82433,Diesel,Auto,15170,886000,6,Jaipur
Honda City,Honda,2021,13676,Petrol,Manual,12639,716000,5,Jaipur
Maruti Eeco,Maruti,2021,65133,Petrol,Manual,8526,483000,5,Jaipur
Tata PUNCH EV,Tata,2025,6833,Electric,Auto,19006,1110000,1,Jaipur
Hyundai Creta,Hyundai,2018,86452,Diesel,Auto,15912,836000,8,Jaipur
KIA SELTOS,KIA,2019,58987,Diesel,Manual,18287,1068000,7,Jaipur
Skoda Superb,Skoda,2017,191861,Diesel,Auto,25004,1150000,9,Jaipur
Toyota Innova,Toyota,2014,178740,Diesel,Manual,20477,434999,12,Jaipur
Hyundai Creta,Hyundai,2018,110789,Diesel,Manual,19590,901000,8,Jaipur
Tata NEXON EV,Tata,2023,58658,Electric,Auto,20530,1199000,3,Jaipur
Tata TIAGO EV,Tata,2024,43048,Electric,Auto,13732,802000,2,Jaipur
Tata NEXON EV,Tata,2021,168552,Electric,Auto,24156,1111000,5,Jaipur
Tata NEXON EV,Tata,2022,78803,Electric,Auto,19006,1110000,4,Jaipur
Mahindra XUV300,Mahindra,2020,99016,Diesel,Manual,15838,925000,6,Jaipur
Tata Hexa,Tata,2019,93545,Diesel,Auto,17824,1041000,7,Jaipur
Tata NEXON EV,Tata,2022,59462,Electric,Auto,16609,969999,4,Jaipur
CITROEN E C3,CITROEN,2023,43170,Electric,Auto,15479,903999,3,Jaipur
Maruti Dzire,Maruti,2018,79608,Petrol,Auto,8915,505000,8,Jaipur
Maruti Ciaz,Maruti,2016,222813,Diesel,Manual,10007,380000,10,Jaipur
Nissan MAGNITE,Nissan,2024,21229,Petrol,Manual,10539,597000,2,Jaipur
Maruti Ertiga,Maruti,2015,124073,Diesel,Manual,15345,462000,11,Jaipur
Maruti Dzire,Maruti,2020,127250,CNG,Manual,10789,484999,6,Jaipur
Hyundai NEW I20,Hyundai,2021,49298,Petrol,Manual,9179,520000,5,Jaipur
Maruti Baleno,Maruti,2018,31883,Petrol,Manual,7375,418000,8,Jaipur
Hyundai Grand i10,Hyundai,2015,15108,Petrol,Manual,7446,283000,11,Jaipur
Honda City,Honda,2019,42966,Petrol,Manual,10852,615000,7,Jaipur
Toyota Glanza,Toyota,2022,44836,Petrol,Manual,10768,610000,4,Jaipur
Hyundai GRAND I10 NIOS,Hyundai,2022,21269,Petrol,Manual,8793,498000,4,Jaipur
