Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Volvo S60,Volvo,2014,114445,Diesel,Auto,42227,906000,12,Surat
KIA SELTOS,KIA,2020,80805,Diesel,Auto,16506,964000,6,Surat
Ford Ecosport,Ford,2018,103745,Petrol,Auto,11701,526000,8,Surat
Honda WR-V,Honda,2017,95157,Diesel,Manual,10010,450000,9,Surat
KIA SONET,KIA,2020,102374,Diesel,Manual,16884,759000,6,Surat
Maruti Ertiga,Maruti,2018,97809,Diesel,Manual,13685,700000,8,Surat
Hyundai VENUE,Hyundai,2022,63169,Petrol,Manual,11969,678000,4,Surat
Volkswagen TAIGUN,Volkswagen,2022,24764,Petrol,Auto,17122,1000000,4,Surat
Maruti Swift,Maruti,2025,39273,Petrol,Manual,9974,565000,1,Surat
Maruti Vitara Brezza,Maruti,2016,117168,Diesel,Manual,12535,476000,10,Surat
Hyundai VENUE,Hyundai,2020,82822,Diesel,Manual,13169,746000,6,Surat
Jeep Compass,Jeep,2018,62005,Diesel,Manual,14858,760000,8,Surat
Skoda Octavia,Skoda,2014,179443,Diesel,Auto,23066,490000,12,Surat
Skoda Laura,Skoda,2013,124750,Diesel,Auto,31097,350000,13,Surat
Jeep Compass,Jeep,2018,57000,Diesel,Manual,15151,775000,8,Surat
Skoda Rapid,Skoda,2016,112344,Diesel,Auto,10428,396000,10,Surat
Jeep Compass,Jeep,2018,136198,Diesel,Manual,16416,738000,8,Surat
Hyundai Creta,Hyundai,2023,31993,Diesel,Manual,24845,1451000,3,Surat
BMW X3,BMW,2012,122332,Diesel,Auto,24845,1363000,14,Surat
Jeep Compass,Jeep,2022,14673,Petrol,Auto,37806,2208000,4,Surat
Maruti New Wagon-R,Maruti,2021,71211,Petrol,Manual,7167,405999,5,Surat
Hyundai NEW SANTRO,Hyundai,2021,64775,Petrol,Manual,7061,400000,5,Surat
Ford Ecosport,Ford,2021,140041,Diesel,Manual,17284,777000,5,Surat
Hyundai NEW I20,Hyundai,2025,21689,Petrol,Manual,13981,792000,1,Surat
BMW 3 Series,BMW,2012,120049,Diesel,Auto,13981,779000,14,Surat
Hyundai Grand i10,Hyundai,2018,70587,Petrol,Manual,6990,396000,8,Surat
Skoda Superb,Skoda,2014,119430,Diesel,Auto,22360,475000,12,Surat
Maruti Grand Vitara,Maruti,2025,900,Petrol,Manual,19862,1160000,1,Surat
Mercedes Benz E Class,Mercedes,2011,126365,Diesel,Auto,19862,1000000,15,Surat
Skoda Octavia,Skoda,2014,152855,Diesel,Auto,18876,401000,12,Surat
MG HECTOR,MG,2020,48598,Petrol,Manual,18287,1068000,6,Surat
Hyundai Tucson,Hyundai,2018,193163,Diesel,Manual,16661,749000,8,Surat
Mercedes Benz Ml Class,Mercedes,2013,81478,Diesel,Auto,110477,1250000,13,Surat
KIA SELTOS,KIA,2025,1962,Petrol,Manual,26232,1532000,1,Surat
Honda Amaze,Honda,2024,10733,Petrol,Auto,12886,730000,2,Surat
Volkswagen Passat,Volkswagen,2011,156189,Diesel,Auto,12886,447000,15,Surat
Volkswagen TAIGUN,Volkswagen,2024,7292,Petrol,Manual,22602,1320000,2,Surat
Maruti Grand Vitara,Maruti,2023,42480,Petrol,Manual,18544,1083000,3,Surat
KIA SELTOS,KIA,2020,153682,Diesel,Manual,17959,826000,6,Surat
BMW 3 Series,BMW,2012,153642,Diesel,Auto,17959,685000,14,Surat
MG HECTOR,MG,2020,86503,Petrol,Manual,15907,928999,6,Surat
Skoda Octavia,Skoda,2017,91612,Petrol,Auto,15380,808000,9,Surat
MG HECTOR PLUS,MG,2021,64007,Petrol,Manual,21095,1232000,5,Surat
Maruti BREZZA,Maruti,2024,13304,Petrol,Manual,16609,969999,2,Surat
Skoda Kodiaq,Skoda,2023,80367,Petrol,Auto,47087,2750000,3,Surat
Tata NEXON EV,Tata,2021,98216,Electric,Auto,11033,625000,5,Surat
Tata TIAGO EV,Tata,2023,43950,Electric,Auto,13240,750000,3,Surat
Maruti Alto K10,Maruti,2024,22843,Petrol,Manual,7396,419000,2,Surat
MG HECTOR,MG,2019,80893,Petrol,Auto,15513,906000,7,Surat
Jeep Compass,Jeep,2023,23234,Diesel,Manual,35118,2051000,3,Surat
Jeep Compass,Jeep,2022,30168,Diesel,Manual,30564,1785000,4,Surat
Tata TIAGO EV,Tata,2023,52770,Electric,Auto,13784,805000,3,Surat
Tata TIAGO EV,Tata,2023,12512,Electric,Auto,12798,725000,3,Surat
Tata NEXON EV,Tata,2023,32520,Electric,Auto,17122,1000000,3,Surat
Maruti IGNIS,Maruti,2022,15148,Petrol,Manual,7379,418000,4,Surat
Jeep Compass,Jeep,2017,120269,Diesel,Manual,13925,626000,9,Surat
Hyundai Creta,Hyundai,2017,107492,Diesel,Manual,17394,800000,9,Surat
Mahindra XUV700,Mahindra,2023,57506,Petrol,Auto,28971,1692000,3,Surat
Nissan MAGNITE,Nissan,2021,68390,Petrol,Manual,6708,380000,5,Surat
Honda Amaze,Honda,2019,105693,Petrol,Manual,9751,438000,7,Surat
Maruti Swift Dzire,Maruti,2015,90585,Petrol,Manual,7827,297000,11,Surat
Maruti Alto 800,Maruti,2017,45083,Petrol,Manual,3480,178000,9,Surat
Hyundai GRAND I10 NIOS,Hyundai,2021,54958,Petrol,Auto,8196,463999,5,Surat
Tata NEXON,Tata,2021,66390,Petrol,Auto,11209,635000,5,Surat
Honda City,Honda,2015,76581,Petrol,Manual,11592,440000,11,Surat
MG HECTOR,MG,2020,60401,Diesel,Manual,16266,950000,6,Surat
Hyundai Eon,Hyundai,2017,11320,Petrol,Manual,4568,234000,9,Surat
Maruti Alto,Maruti,2022,8104,Petrol,Manual,5086,288000,4,Surat
Maruti Ciaz,Maruti,2022,95494,Petrol,Auto,11768,667000,4,Surat
