Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Ford Ecosport,Ford,2013,105522,Diesel,Manual,28698,323000,13,Nagpur
Hyundai Elite i20,Hyundai,2017,71765,Diesel,Manual,11434,513999,9,Nagpur
Tata ALTROZ,Tata,2021,54499,Petrol,Manual,10998,623000,5,Nagpur
Hyundai VENUE,Hyundai,2019,18235,Petrol,Manual,12357,700000,7,Nagpur
Maruti S PRESSO,Maruti,2021,80500,Petrol,Auto,7061,400000,5,Nagpur
MG HECTOR PLUS,MG,2021,46416,Petrol,Auto,16266,950000,5,Nagpur
Maruti Swift,Maruti,2023,19996,Petrol,Manual,11510,652000,3,Nagpur
Honda Amaze,Honda,2020,65596,Petrol,Manual,9268,525000,6,Nagpur
Honda Amaze,Honda,2021,48002,Petrol,Manual,10856,615000,5,Nagpur
Tata Tiago,Tata,2025,3647,Petrol,Manual,9603,544000,1,Nagpur
Mahindra XUV500,Mahindra,2015,135174,Diesel,Manual,21091,635000,11,Nagpur
Maruti Celerio,Maruti,2020,102159,Petrol,Manual,8453,380000,6,Nagpur
Maruti Baleno,Maruti,2017,76586,Petrol,Manual,8798,450000,9,Nagpur
Volkswagen Polo,Volkswagen,2015,80434,Petrol,Manual,10534,400000,11,Nagpur
Maruti Swift Dzire,Maruti,2017,50024,Petrol,Manual,9189,470000,9,Nagpur
Honda City,Honda,2015,58352,Petrol,Manual,11798,448000,11,Nagpur
Volkswagen VIRTUS,Volkswagen,2023,36072,Petrol,Manual,24656,1440000,3,Nagpur
Nissan MAGNITE,Nissan,2021,58535,Petrol,Manual,10062,570000,5,Nagpur
Tata Tiago,Tata,2021,63986,Petrol,Manual,10239,580000,5,Nagpur
Renault Duster,Renault,2015,96500,Diesel,Manual,11426,344000,11,Nagpur
Mahindra XUV300,Mahindra,2023,12473,Petrol,Manual,12781,724000,3,Nagpur
Renault Duster,Renault,2013,160663,Diesel,Manual,22212,250000,13,Nagpur
Mahindra XUV500,Mahindra,2015,140790,Diesel,Manual,21589,650000,11,Nagpur
Mahindra XUV500,Mahindra,2015,153107,Diesel,Manual,23084,695000,11,Nagpur
Maruti S PRESSO,Maruti,2021,26822,Petrol,Manual,7132,404000,5,Nagpur
Maruti Baleno,Maruti,2017,135416,Petrol,Manual,9788,440000,9,Nagpur
Tata NEXON,Tata,2021,128000,Petrol,Manual,15571,700000,5,Nagpur
Mahindra XUV500,Mahindra,2020,112168,Diesel,Manual,28939,1331000,6,Nagpur
Hyundai Creta,Hyundai,2021,90308,Diesel,Manual,16420,959000,5,Nagpur
Renault TRIBER,Renault,2023,21042,Petrol,Manual,10415,590000,3,Nagpur
CITROEN C3,CITROEN,2023,34504,Petrol,Manual,8826,500000,3,Nagpur
Toyota Innova Crysta,Toyota,2018,164584,Diesel,Manual,28048,1290000,8,Nagpur
Hyundai NEW SANTRO,Hyundai,2019,85918,Petrol,Manual,6796,385000,7,Nagpur
Maruti S Cross,Maruti,2017,94959,Diesel,Manual,12791,575000,9,Nagpur
Ford Ecosport,Ford,2013,110796,Diesel,Manual,31719,357000,13,Nagpur
MG HECTOR PLUS,MG,2024,8423,Petrol,Manual,32533,1900000,2,Nagpur
Hyundai Verna,Hyundai,2023,34629,Petrol,Manual,22944,1340000,3,Nagpur
Honda Civic,Honda,2019,130168,Diesel,Manual,28265,1300000,7,Nagpur
Hyundai Elite i20,Hyundai,2019,72066,Petrol,Manual,9179,520000,7,Nagpur
Renault Kiger,Renault,2021,23834,Petrol,Auto,9091,515000,5,Nagpur
Maruti XL6,Maruti,2021,38818,Petrol,Manual,15410,900000,5,Nagpur
Maruti Celerio,Maruti,2019,9401,Petrol,Manual,8562,484999,7,Nagpur
Honda WR-V,Honda,2021,36857,Petrol,Manual,11827,670000,5,Nagpur
Maruti Swift,Maruti,2021,34864,Petrol,Manual,10592,600000,5,Nagpur
Hyundai NEW I20,Hyundai,2022,22750,Petrol,Auto,13698,800000,4,Nagpur
Ford Ecosport,Ford,2018,92813,Petrol,Auto,9709,550000,8,Nagpur
KIA SONET,KIA,2020,145058,Diesel,Manual,16683,750000,6,Nagpur
Honda CRV,Honda,2015,155707,Petrol,Auto,14484,550000,11,Nagpur
Maruti Dzire,Maruti,2019,86085,Petrol,Manual,9356,530000,7,Nagpur
Mahindra XUV300,Mahindra,2021,76808,Petrol,Manual,15838,925000,5,Nagpur
Maruti Ertiga,Maruti,2012,149854,Diesel,Manual,15838,400000,14,Nagpur
Renault Kiger,Renault,2022,43007,Petrol,Manual,10539,597000,4,Nagpur
Hyundai Grand i10,Hyundai,2017,73989,Petrol,Manual,7820,400000,9,Nagpur
Maruti Vitara Brezza,Maruti,2020,34641,Petrol,Manual,12110,686000,6,Nagpur
Tata NEXON,Tata,2022,51074,Diesel,Manual,17979,1050000,4,Nagpur
Maruti New Wagon-R,Maruti,2023,15970,Petrol,Manual,9003,509999,3,Nagpur
Maruti Ciaz,Maruti,2016,82305,Petrol,Auto,9432,424000,10,Nagpur
MG ASTOR,MG,2022,25500,Petrol,Manual,13869,810000,4,Nagpur
Maruti Vitara Brezza,Maruti,2016,159253,Diesel,Manual,15010,570000,10,Nagpur
Maruti Dzire,Maruti,2023,53869,Petrol,Manual,11810,669000,3,Nagpur
Ford Ecosport,Ford,2019,102375,Diesel,Manual,13792,620000,7,Nagpur
Maruti Ciaz,Maruti,2022,36000,Petrol,Manual,13698,800000,4,Nagpur
Mahindra Thar,Mahindra,2021,74635,Diesel,Manual,21900,1279000,5,Nagpur
Hyundai GRAND I10 NIOS,Hyundai,2020,35713,Petrol,Manual,9109,516000,6,Nagpur
KIA SELTOS,KIA,2020,62584,Petrol,Manual,16438,960000,6,Nagpur
Mahindra XUV700,Mahindra,2022,36713,Diesel,Manual,32190,1880000,4,Nagpur
Ford Ecosport,Ford,2018,83600,Diesel,Manual,12708,650000,8,Nagpur
Hyundai GRAND I10 NIOS,Hyundai,2021,75121,Petrol,Manual,10521,596000,5,Nagpur
KIA CARENS,KIA,2022,86300,Diesel,Manual,20855,1218000,4,Nagpur
Maruti Baleno,Maruti,2024,24000,Petrol,Auto,15410,900000,2,Nagpur
Skoda KUSHAQ,Skoda,2023,36131,Petrol,Manual,16266,950000,3,Nagpur
Tata Hexa,Tata,2018,50200,Diesel,Manual,14760,755000,8,Nagpur
Maruti Vitara Brezza,Maruti,2020,170306,Petrol,Manual,13347,600000,6,Nagpur
MG HECTOR,MG,2019,72361,Diesel,Manual,17122,1000000,7,Nagpur
CITROEN C3,CITROEN,2023,34284,Petrol,Manual,10062,570000,3,Nagpur
Mitsubishi Pajero Sport,Mitsubishi,2014,132147,Diesel,Manual,23537,500000,12,Nagpur
Maruti New Wagon-R,Maruti,2022,56859,Petrol,Auto,8650,490000,4,Nagpur
Hyundai Elite i20,Hyundai,2016,68900,Petrol,Manual,9343,420000,10,Nagpur
Toyota URBAN CRUISER,Toyota,2021,66035,Petrol,Auto,13240,750000,5,Nagpur
Mahindra Thar,Mahindra,2015,96959,Diesel,Manual,17570,529000,11,Nagpur
Hyundai Creta,Hyundai,2016,96715,Diesel,Auto,19434,738000,10,Nagpur
Tata NEXON,Tata,2022,100166,Diesel,Manual,16683,750000,4,Nagpur
Tata ALTROZ,Tata,2023,50773,Petrol,Manual,14212,830000,3,Nagpur
Maruti Vitara Brezza,Maruti,2018,94966,Diesel,Manual,13001,665000,8,Nagpur
Tata ALTROZ,Tata,2024,14296,Petrol,Manual,15239,890000,2,Nagpur
Ford Ecosport,Ford,2018,115080,Diesel,Manual,14459,650000,8,Nagpur
Audi A6,Audi,2015,89121,Diesel,Auto,28908,883000,11,Nagpur
Hyundai Creta,Hyundai,2016,132523,Diesel,Manual,18302,695000,10,Nagpur
Mahindra Scorpio,Mahindra,2013,221300,Diesel,Manual,40959,461000,13,Nagpur
Hyundai Creta,Hyundai,2016,135566,Diesel,Manual,21041,799000,10,Nagpur
Skoda Superb,Skoda,2013,158451,Diesel,Auto,29853,336000,13,Nagpur
Maruti Grand Vitara,Maruti,2023,42488,Petrol,Manual,17807,1040000,3,Nagpur
Chevrolet Cruze,Chevrolet,2014,999999,Diesel,Auto,14781,314000,12,Nagpur
Maruti Eeco,Maruti,2018,75950,Petrol,Manual,6620,375000,8,Nagpur
Ford Ecosport,Ford,2019,55823,Diesel,Manual,13063,740000,7,Nagpur
Hyundai Creta,Hyundai,2015,146063,Diesel,Auto,20427,615000,11,Nagpur
Hyundai Elite i20,Hyundai,2015,46405,Petrol,Manual,10797,409999,11,Nagpur
Hyundai AURA,Hyundai,2024,17502,Petrol,Manual,11916,675000,2,Nagpur
KIA SELTOS,KIA,2023,32000,Diesel,Auto,27396,1600000,3,Nagpur
Jeep Compass,Jeep,2021,92474,Petrol,Auto,34245,2000000,5,Nagpur
BMW X1,BMW,2018,75589,Diesel,Auto,33310,1750000,8,Nagpur
Honda WR-V,Honda,2019,312660,Diesel,Manual,13347,600000,7,Nagpur
Skoda KUSHAQ,Skoda,2022,19094,Petrol,Auto,16780,980000,4,Nagpur
Toyota URBAN CRUISER,Toyota,2021,48062,Petrol,Manual,14554,850000,5,Nagpur
KIA SONET,KIA,2022,54000,Petrol,Manual,16694,975000,4,Nagpur
Maruti Celerio,Maruti,2022,104351,Petrol,Manual,10010,450000,4,Nagpur
Tata Hexa,Tata,2017,67963,Diesel,Manual,13903,625000,9,Nagpur
Honda WR-V,Honda,2021,72401,Diesel,Manual,13698,800000,5,Nagpur
Hyundai Creta,Hyundai,2024,9110,Diesel,Manual,21078,1231000,2,Nagpur
BMW 3 Series,BMW,2014,68835,Diesel,Auto,54531,1170000,12,Nagpur
Hyundai Creta,Hyundai,2016,110190,Diesel,Manual,20540,780000,10,Nagpur
Mitsubishi Outlander,Mitsubishi,2019,79857,Petrol,Auto,17122,1000000,7,Nagpur
KIA SONET,KIA,2023,16135,Petrol,Manual,18150,1060000,3,Nagpur
Mahindra SCORPIO-N,Mahindra,2024,30225,Diesel,Manual,30649,1789999,2,Nagpur
Maruti Grand Vitara,Maruti,2023,46206,Petrol,Manual,16917,988000,3,Nagpur
Jeep Compass,Jeep,2021,75298,Diesel,Manual,23115,1350000,5,Nagpur
KIA SONET,KIA,2021,46411,Diesel,Manual,17979,1050000,5,Nagpur
KIA SONET,KIA,2022,64700,Diesel,Manual,15410,900000,4,Nagpur
Mahindra BOLERO NEO,Mahindra,2021,58920,Diesel,Manual,15496,905000,5,Nagpur
Hyundai EXTER,Hyundai,2024,10419,Petrol,Auto,14554,850000,2,Nagpur
Toyota Innova Crysta,Toyota,2020,206820,Diesel,Manual,38788,1784000,6,Nagpur
Mercedes Benz GLA Class,Mercedes,2016,52044,Petrol,Auto,27961,1286000,10,Nagpur
Mahindra XUV500,Mahindra,2013,166776,Diesel,Manual,33318,375000,13,Nagpur
Mahindra Thar,Mahindra,2017,25041,Diesel,Manual,13569,610000,9,Nagpur
Tata Harrier,Tata,2021,70728,Diesel,Auto,31677,1850000,5,Nagpur
KIA SELTOS,KIA,2019,231817,Diesel,Manual,22047,1014000,7,Nagpur
MG HECTOR,MG,2021,84433,Diesel,Manual,21831,1275000,5,Nagpur
Renault Lodgy,Renault,2017,152701,Diesel,Manual,8898,400000,9,Nagpur
Toyota Camry,Toyota,2024,23660,Hybrid,Auto,68182,3982000,2,Nagpur
Mahindra XUV300,Mahindra,2022,101009,Diesel,Manual,18481,850000,4,Nagpur
Toyota HILUX,Toyota,2023,5884,Diesel,Auto,68490,4000000,3,Nagpur
BMW X3,BMW,2018,51605,Diesel,Auto,50440,2650000,8,Nagpur
MG HECTOR,MG,2023,17230,Diesel,Manual,25684,1500000,3,Nagpur
Maruti New Wagon-R,Maruti,2024,35033,Petrol,Manual,9886,560000,2,Nagpur
MG HECTOR PLUS,MG,2023,26768,Petrol,Manual,28389,1657999,3,Nagpur
Maruti Eeco,Maruti,2025,23921,Petrol,Manual,12092,685000,1,Nagpur
MG HECTOR,MG,2021,83205,Diesel,Manual,22259,1300000,5,Nagpur
Landrover Range Rover Evoque,Landrover,2018,146050,Diesel,Auto,57248,2633000,8,Nagpur
Maruti Dzire,Maruti,2023,14992,Petrol,Manual,12198,691000,3,Nagpur
Nissan Terrano,Nissan,2017,139949,Diesel,Manual,11456,515000,9,Nagpur
Hyundai ALCAZAR,Hyundai,2021,20892,Diesel,Manual,24828,1450000,5,Nagpur
KIA SELTOS,KIA,2022,86478,Diesel,Auto,27910,1630000,4,Nagpur
MG HECTOR,MG,2023,9973,Petrol,Manual,27327,1596000,3,Nagpur
Skoda Superb,Skoda,2019,64800,Petrol,Auto,28252,1650000,7,Nagpur
Maruti S Cross,Maruti,2015,116601,Diesel,Manual,16275,490000,11,Nagpur
MG HECTOR,MG,2019,85840,Diesel,Manual,20204,1180000,7,Nagpur
Mercedes Benz GLA Class,Mercedes,2014,76705,Diesel,Auto,57328,1230000,12,Nagpur
Mahindra Thar,Mahindra,2024,11670,Petrol,Auto,22242,1299000,2,Nagpur
Maruti S Cross,Maruti,2015,170774,Diesel,Manual,16640,501000,11,Nagpur
Mahindra XUV400,Mahindra,2024,40200,Electric,Auto,23629,1380000,2,Nagpur
Hyundai EXTER,Hyundai,2025,462,Petrol,Manual,15599,911000,1,Nagpur
Hyundai EXTER,Hyundai,2024,72328,Petrol,Manual,14811,865000,2,Nagpur
Tata Safari,Tata,2021,93019,Diesel,Manual,24828,1450000,5,Nagpur
Mercedes Benz E Class,Mercedes,2018,66470,Diesel,Auto,72482,3808000,8,Nagpur
Maruti Eeco,Maruti,2021,32427,Petrol,Manual,9391,532000,5,Nagpur
Maruti Grand Vitara,Maruti,2023,48862,Petrol,Manual,16780,980000,3,Nagpur
Maruti JIMNY,Maruti,2023,44687,Petrol,Manual,18835,1100000,3,Nagpur
Nissan Terrano,Nissan,2018,111069,Diesel,Manual,14459,650000,8,Nagpur
Toyota Innova Crysta,Toyota,2021,66926,Diesel,Manual,30820,1800000,5,Nagpur
Hyundai Creta,Hyundai,2020,108721,Diesel,Auto,23917,1100000,6,Nagpur
Skoda Kodiaq,Skoda,2018,156158,Diesel,Auto,42833,1970000,8,Nagpur
Mahindra ALTURAS G4,Mahindra,2018,125101,Diesel,Auto,33701,1550000,8,Nagpur
Mercedes Benz C Class,Mercedes,2021,33258,Diesel,Auto,68490,4000000,5,Nagpur
Mahindra E VERITO,Mahindra,2019,67195,Electric,Auto,11474,650000,7,Nagpur
Tata NEXON EV,Tata,2022,27976,Electric,Auto,20376,1190000,4,Nagpur
Hyundai Creta,Hyundai,2024,23809,Petrol,Auto,30820,1800000,2,Nagpur
Tata NEXON EV,Tata,2023,40012,Electric,Auto,20547,1200000,3,Nagpur
Tata PUNCH EV,Tata,2024,23577,Electric,Auto,21403,1250000,2,Nagpur
Hyundai ALCAZAR,Hyundai,2021,132856,Diesel,Auto,31527,1450000,5,Nagpur
Hyundai Xcent,Hyundai,2015,62791,Diesel,Manual,10463,315000,11,Nagpur
Renault Kiger,Renault,2023,32374,Petrol,Manual,8473,480000,3,Nagpur
Maruti Swift Dzire,Maruti,2013,79041,Petrol,Manual,14357,305000,13,Nagpur
KIA SONET,KIA,2022,8386,Diesel,Manual,20547,1200000,4,Nagpur
Ford Ecosport,Ford,2018,152808,Diesel,Manual,16617,747000,8,Nagpur
Tata PUNCH,Tata,2024,23499,Petrol,Manual,10274,582000,2,Nagpur
Hyundai Verna,Hyundai,2011,116243,Petrol,Manual,10274,229999,15,Nagpur
Honda Brio,Honda,2015,57196,Petrol,Manual,7208,274000,11,Nagpur
